Px Code,Procedure Name,Total Price
900470,INVESTIGATIONAL DIPHENHYDRAMINE 25 MG CAPS,ERX
4080429,METHYLDOPA IVPB 100 ML NSS,ERX
4080441,MICAFUNGIN IVPB 100 ML NSS (100MG VIAL),ERX
4080468,NICARDIPINE INFUSION 50MG/250ML NSS,ERX
4080651,DEXTROSE 5% & SODIUM CHLORIDE 0.9% WITH ADDITIVES INFUSION,ERX
9001147,SODIUM HYALURONATE (PROVISC) 10 MG/ML FOR OPTIME,ERX
40801349,FOMEPIZOLE IVPB 100ML D5W (1G/ML VIAL),ERX
40801435,CEFOXITIN IV VIAL (CNR WRAPPER),ERX
40801438,DEXMEDETOMIDINE IV VIAL (CNR WRAPPER),ERX
40801440,DILTIAZEM IV VIAL (CNR WRAPPER),ERX
40801442,EPHEDRINE IV VIAL (CNR WRAPPER),ERX
40808688,GLYCERIN 50% FOR INTRAARTERIAL INFUSION PUMP 30 ML (CNR) (BEACON),ERX
40801450,ONDANSETRON IV VIAL (CNR WRAPPER),ERX
40801454,PIPERACILLIN-TAZOBACTAM IV VIAL (CNR WRAPPER),ERX
40801455,ACYCLOVIR IV VIAL (CNR WRAPPER),ERX
40801456,AMIKACIN IV VIAL (CNR WRAPPER),ERX
40801457,CEFOTAXIME IV VIAL (CNR WRAPPER),ERX
40801459,ERYTHROMYCIN IV VIAL (CNR WRAPPER),ERX
40801461,HYDROCORTISONE IV VIAL (CNR WRAPPER),ERX
40801467,OXACILLIN IV VIAL (CNR WRAPPER),ERX
40801468,POTASSIUM PHOSPHATE IV VIAL (CNR WRAPPER),ERX
40801473,VECURONIUM IV VIAL (CNR WRAPPER),ERX
40801728,EPHEDRINE 5 MG/ML STOCK SOLUTION - NDC,ERX
40801939,CEFAZOLIN IV SYRINGE 3G/30ML (CNR),ERX
40801947,PROMETHAZINE (PHENERGAN) IVPB 25MG/50ML NSS,ERX
40801948,PROMETHAZINE (PHENERGAN) IVPB 12.5MG/50ML NSS,ERX
40801949,PROMETHAZINE (PHENERGAN) IVPB 6.25MG/50ML NSS,ERX
40801950,ROCURONIUM INFUSION ORDERABLE,ERX
40801951,ROCURONIUM INFUSION 600 MG/300 ML D5W,ERX
40801953,PERICAPSULAR INJECTION WITHOUT KETOROLAC,ERX
40801954,PERICAPSULAR INJECTION,ERX
40801955,MICAFUNGIN IV ORDERABLE,ERX
40801956,METHYLPREDNISOLONE IV SYRINGE 2.5 MG/ML (NEO/PED),ERX
40801957,METHYLDOPA IV ORDERABLE,ERX
40801958,METHYLDOPA IVPB 250 ML NSS,ERX
40801959,AZITHROMYCIN (ZITHROMAX) IVPB 500 MG/250 ML NSS (CNR - MIXTURE),ERX
40801965,MICROSPHERES 100-300 MICRON VIAL,ERX
40801966,DOXORUBICIN 150MG IN 100-300 MICRON MICROSPHERES SPLIT SYRINGE,ERX
40801967,DOXORUBICIN 75MG IN 100-300 MICRON MICROSPHERES,ERX
40801968,DOXORUBICIN 50MG IN 100-300 MICRON MICROSPHERES,ERX
40801969,DOXORUBICIN IN 100-300 MICRON MICROSPHERES ORDERABLE,ERX
40801989,VERAPAMIL HCL 40 MG PO SPLIT TABLET,ERX
40806291,INVESTIGATIONAL EPACADOSTAT (ADU-CL-11) 100 MG TAB,ERX
40806489,SODIUM BICARBONATE IV ORDERABLE IN 1000 ML D5W (BEACON),ERX
40806515,DESMOPRESSIN IV ORDERABLE (BEACON),ERX
40809046,VANCOMYCIN 1G/250ML D5W (RTU),ERX
40809154,CROTALIDAE ANTIVENOM (CROFAB) IVPB IN NSS,ERX
40809230,NEPRO/CARB STEAD PO LIQD (CONTINUOUS),ERX
40809232,TWOCAL HN PO LIQD (CONTINUOUS),ERX
40809293,NEPRO/CARB STEADY PO LIQD (INTERMITTENT),ERX
40809295,TWOCAL HN PO LIQD (INTERMITTENT),ERX
77770678,KETOROLAC 12.6 MG/ML NASAL SOLN - ORD,ERX
77770681,CARDIOPLEGIC SOLUTION LOW POTASSIUM - CAPS,ERX
77770687,MITOMYCIN 0.5 MG/ML CHEMOPERFUSION (HIPEC),ERX
77770688,BETADINE TOTAL JOINT IRRIGATION,ERX
77770692,FENTANYL INFUSION 1600MCG/100ML NSS (ADMIX),ERX
77770693,FENTANYL INFUSION 1600MCG/100ML NSS (CNR),ERX
77770700,HEPARIN 1000 UNITS/500 ML LACTATED RINGERS - ORD,ERX
77770704,HEPARIN (PORCINE) IN NACL 2-0.45 UNIT/ML-% INJECTION SOLN - ORD,ERX
4080100743,TOBRAMYCIN MULTIPLE DAILY IVPB 100 ML NSS (1.2G)-60MIN,ERX
4080100744,TOBRAMYCIN MULTIPLE DAILY IVPB 100 ML NSS (80MG)-60MIN,ERX
4080100745,TOBRAMYCIN MULTIPLE DAILY IVPB 100 ML NSS (1.2G/30ML)-60MIN,ERX
4080100746,TOBRAMYCIN EXTENDED INTERVAL IVPB 100ML NSS (1.2G)-60MIN,ERX
4080100747,TOBRAMYCIN EXTENDED INTERVAL IVPB 100ML NSS (80MG)-60MIN,ERX
4080100748,TOBRAMYCIN EXTENDED INTERVAL IVPB 100ML NSS (1.2G/30ML)-60MIN,ERX
4080100762,PENTOBARBITAL (NEMBUTAL) BOLUS IVPB 250ML D5W (50 MG/ML VIAL),ERX
4080100763,PENTOBARBITAL INFUSION 2000 MG/250ML D5W (ADMIX),ERX
77770711,CEFTOLOZANE-TAZOBACTAM (ZERBAXA) IVPB 100ML NSS,ERX
160903,BRIVARACETAM 50 MG/5ML IV SOLN,ERX
77770708,BRIVARACETAM (BRIVIACT) INFUSION 50 ML NSS (50MG/5ML),ERX
40808467,INVESTIGATIONAL BMS-986207 (UPCC 13917) INFUSION,ERX
40808466,INVESTIGATIONAL BMS-986207 (UPCC 13917) 160 MG SOLR,ERX
40808500,INVESTIGATIONAL IPILIMUMAB (UPCC 35217) INFUSION 250 ML NSS,ERX
69485,FORMOTEROL FUMARATE 20 MCG/2ML INHALATION NEBU,ERX
40808470,DURVALUMAB (IMFINZI) IV ORDERABLE,ERX
40808469,DURVALUMAB (IMFINZI) IVPB 250ML NSS (500MG VIAL),ERX
165357,DURVALUMAB 120 MG/2.4ML IV SOLN,ERX
165358,DURVALUMAB 500 MG/10ML IV SOLN,ERX
40808468,DURVALUMAB (IMFINZI) IVPB 250ML NSS (120MG VIAL),ERX
77770713,DOXEPIN HCL 5 MG/ML PO CONC - ORD,ERX
40808471,DEXAMETHASONE 10 MG (4+6) COMBO TAB (BEACON),ERX
40808472,INVESTIGATIONAL ASP2215 (UPCC 27414) 40 MG PO TABS,ERX
40808474,NON-FORMULARY MEDICATION - IV INFUSION,ERX
40808475,DACTINOMYCIN (COSMEGEN) IV ORDERABLE,ERX
900204,DACTINOMYCIN INFUSION,ERX
40808473,ROLAPITANT (VARUBI) IV ORDERABLE,ERX
167332,ROLAPITANT HCL 166.5 MG/92.5ML IV EMUL,ERX
155654,ROLAPITANT HCL 90 MG PO TABS,ERX
40808477,INVESTIGATIONAL NIVOLUMAB (UPCC 13917) INFUSION,ERX
40808478,INVESTIGATIONAL NIVOLUMAB (UPCC 13917) 100 MG/10 ML SOLN,ERX
40808479,"INVESTIGATIONAL DENOSUMAB (AMGEN 20140114, UPCC 14917) 120 MG/1.7 ML SOLN",ERX
4080389,LEVOCARNITINE IVPB IN 250 ML NSS,ERX
44818,CLOTRIMAZOLE-BETAMETHASONE 1-0.05 % EX LOTN,ERX
40808482,SODIUM BICARBONATE INFUSION IN 1000 ML D5W (7.5% VIAL) (BEACON),ERX
40808488,INVESTIGATIONAL MINNELIDE (UPCC 08217) IV ORDERABLE,ERX
40808487,INVESTIGATIONAL MINNELIDE (UPCC 08217) 1 MG/10 ML INFUSION,ERX
40808486,INVESTIGATIONAL MINNELIDE (UPCC 08217) 1 MG/25 ML INFUSION,ERX
40808485,INVESTIGATIONAL MINNELIDE (UPCC 08217) 2 MG SOLR,ERX
40808484,PATIENT SPECIFIC DURVALUMAB (IMFINZI) IVPB 250 ML NSS,ERX
40808483,PATIENT SPECIFIC DURVALUMAB 500 MG/10 ML SOLN,ERX
40808480,INVESTIGATIONAL TAS-120 (UPCC 11917) 4 MG TABS,ERX
40808489,SODIUM BICARBONATE INFUSION IN 1000 ML SWFI (7.5% VIAL) (BEACON),ERX
40808490,SODIUM BICARBONATE INFUSION IN 1000 ML SWFI (8.4% VIAL) (BEACON),ERX
13651,MINOCYCLINE HCL 50 MG PO CAPS,ERX
40808491,SODIUM BICARBONATE INFUSION ORDERABLE 1000ML (BEACON),ERX
40808493,INVESTIGATIONAL NIVOLUMAB (UPCC 12417) INFUSION,ERX
40808492,INVESTIGATIONAL NIVOLUMAB (UPCC 12417) 100 MG/10 ML SOLN,ERX
40808494,INVESTIGATIONAL NIRAPARIB (UPCC 35217) 100 MG CAPS,ERX
40808496,INVESTIGATIONAL NIVOLUMAB (UPCC 35217) INFUSION,ERX
40808495,INVESTIGATIONAL NIVOLUMAB (UPCC 35217) 100 MG/10 ML SOLN,ERX
40808501,INVESTIGATIONAL IPILIMUMAB (UPCC 35217) ORDERABLE,ERX
40808497,INVESTIGATIONAL IPILIMUMAB (UPCC 35217) 200 MG/40 ML SOLN,ERX
40808498,INVESTIGATIONAL IPILIMUMAB (UPCC 35217) INFUSION 100 ML NSS,ERX
40808499,INVESTIGATIONAL IPILIMUMAB (UPCC 35217) INFUSION 150 ML NSS,ERX
40808504,SODIUM BICARBONATE INFUSION 100MEQ/1000ML D5W (7.5% VIAL) (BEACON),ERX
40808505,SODIUM BICARBONATE INFUSION 100MEQ/1000ML D5W (8.4% VIAL) (BEACON),ERX
40808506,SODIUM BICARBONATE INFUSION 100MEQ/1000ML SWFI (7.5% VIAL) (BEACON),ERX
40808507,SODIUM BICARBONATE INFUSION 100MEQ/1000ML SWFI (8.4% VIAL) (BEACON),ERX
40808508,SODIUM BICARBONATE INFUSION 150MEQ/1000ML D5W (7.5% VIAL) (BEACON),ERX
40808509,SODIUM BICARBONATE INFUSION 150MEQ/1000ML D5W (8.4% VIAL) (BEACON),ERX
40808510,SODIUM BICARBONATE INFUSION 150MEQ/1000ML SWFI (7.5% VIAL) (BEACON),ERX
40808511,SODIUM BICARBONATE INFUSION 150MEQ/1000ML SWFI (8.4% VIAL) (BEACON),ERX
40808513,INVESTIGATIONAL DURVALUMAB (MEDI4736) (S1400F) INFUSION,ERX
40808512,INVESTIGATIONAL DURVALUMAB (MEDI4736) (S1400F) 500 MG/10 ML SOLN,ERX
40808515,INVESTIGATIONAL TREMELIMUMAB (S1400F) INFUSION,ERX
40808514,INVESTIGATIONAL TREMELIMUMAB (S1400F) 400 MG/20 ML SOLN,ERX
40808503,ALBUTEROL SULFATE INHALATION NEBULIZER ORDERABLE (BEACON),ERX
40808516,INVESTIGATIONAL BMS-813160 (UPCC 23217) 150 MG CAPS,ERX
40808518,INVESTIGATIONAL NIVOLUMAB (UPCC 23217) INFUSION,ERX
28388,LORAZEPAM 4 MG/ML INJECTION SOLN,ERX
40808523,"INVESTIGATIONAL IBRUTINIB (AMC 101, UPCC 06717) 140 MG CAPS",ERX
40808522,COPANLISIB (ALIQOPA) IV ORDERABLE,ERX
40808521,COPANLISIB (ALIQOPA) IVPB 100ML NSS (60MG VIAL),ERX
166792,COPANLISIB HCL 60 MG IV SOLR,ERX
26400,BUDESONIDE POWD,ERX
40808528,USTEKINUMAB (STELARA) SUBCUTANEOUS INJECTION ORDERABLE,ERX
100947,USTEKINUMAB 45 MG/0.5ML SC SOLN,ERX
148916,USTEKINUMAB 45 MG/0.5ML SC SOSY,ERX
40808524,"INVESTIGATIONAL ROXADUSTAT OR PLACEBO (FGCL-4592-082, UPCC 01718) 20 MG TABS",ERX
40808526,"INVESTIGATIONAL ROXADUSTAT OR PLACEBO (FGCL-4592-082, UPCC 01718) 100 MG TABS",ERX
40808527,"INVESTIGATIONAL ROXADUSTAT OR PLACEBO (FGCL-4592-082, UPCC 01718) 150 MG TABS",ERX
40808525,"INVESTIGATIONAL ROXADUSTAT OR PLACEBO (FGCL-4592-082, UPCC 01718) 50 MG TABS",ERX
40808530,INVESTIGATIONAL HU5F9-G4 (UPCC 23916) IVPB 250 ML NSS,ERX
40808529,INVESTIGATIONAL HU5F9-G4 (UPCC 23916) 200 MG/10 ML SOLN,ERX
40808531,INVESTIGATIONAL CETUXIMAB (UPCC 23916) 2 MG/ML SOLN,ERX
40808538,PATIENT SPECIFIC OCTREOTIDE ACETATE 30 MG IM KIT,ERX
40808534,PATIENT SPECIFIC LANREOTIDE ACETATE 120 MG/0.5 ML SC SOLN,ERX
40808532,PATIENT SPECIFIC LANREOTIDE ACETATE 60 MG/0.2 ML SC SOLN,ERX
40808533,PATIENT SPECIFIC LANREOTIDE ACETATE 90 MG/0.3 ML SC SOLN,ERX
135861,DORZOLAMIDE HCL-TIMOLOL MAL PF 22.3-6.8 MG/ML OPHTHALMIC SOLN,ERX
40808519,"HEPARIN FOR INTRAARTERIAL INFUSION PUMP 30,000 UNITS/30 ML NSS (BEACON)",ERX
8586,FLOXURIDINE 0.5 G INJECTION SOLR,ERX
40808520,FLOXURIDINE (FUDR) INTRAARTERIAL PUMP INJECTION 30 ML,ERX
40808539,PATIENT SPECIFIC OCTREOTIDE IM KIT ORDERABLE,ERX
40808536,PATIENT SPECIFIC OCTREOTIDE ACETATE 10 MG IM KIT,ERX
40808537,PATIENT SPECIFIC OCTREOTIDE ACETATE 20 MG IM KIT,ERX
40808535,PATIENT SPECIFIC LANREOTIDE ACETATE SUBCUTANEOUS KIT ORDERABLE,ERX
40801898,AMIODARONE INFUSION 500MG/250ML NSS (CNR-MIXTURE),ERX
27858,HYDROCORTISONE BUTYRATE 0.1 % EX CREA,ERX
40808541,CISPLATIN (PLATINOL) IVPB 500ML NSS (100MG VIAL),ERX
40808542,CISPLATIN (PLATINOL) IVPB 500ML NSS (200MG VIAL),ERX
40808540,CISPLATIN (PLATINOL) IVPB 500ML NSS (50MG VIAL),ERX
40808543,CISPLATIN IV ORDERABLE (500 ML),ERX
40808544,OMALIZUMAB (XOLAIR) SUBCUTANEOUS INJECTION ORDERABLE,ERX
51878,OMALIZUMAB 150 MG SC SOLR,ERX
40808545,INVESTIGATIONAL INCB050465 (UPCC 21417) 1 MG TABS,ERX
40808546,INVESTIGATIONAL INCB050465 (UPCC 21417) 2.5 MG TABS,ERX
40808548,INVESTIGATIONAL INCB050465 (UPCC 21417) 20 MG TABS,ERX
40808547,INVESTIGATIONAL INCB050465 (UPCC 21417) 5 MG TABS,ERX
40808549,INVESTIGATIONAL H3B-6527 (UPCC 32217) 50 MG CAPS,ERX
40808550,INVESTIGATIONAL H3B-6527 (UPCC 32217) 100 MG CAPS,ERX
40808551,INVESTIGATIONAL H3B-6527 (UPCC 32217) 200 MG CAPS,ERX
149004,ORITAVANCIN DIPHOSPHATE 400 MG IV SOLR,ERX
40808553,INVESTIGATIONAL PEMBROLIZUMAB (MK-3475) (UPCC 32915) INFUSION,ERX
40808552,INVESTIGATIONAL PEMBROLIZUMAB (MK-3475) (UPCC 32915) 100 MG/4 ML SOLN,ERX
40808554,INVESTIGATIONAL PARICALCITOL (UPCC 26217) 5 MCG/ML SOLN,ERX
40808555,INVESTIGATIONAL PARICALCITOL (UPCC 26217) 1 MCG CAPS,ERX
40808556,INVESTIGATIONAL PARICALCITOL (UPCC 26217) 2 MCG CAPS,ERX
40808557,INVESTIGATIONAL PARICALCITOL (UPCC 26217) 4 MCG CAPS,ERX
156034,MEPOLIZUMAB 100 MG SC SOLR,ERX
40808558,MEPOLIZUMAB (NUCALA) SUBCUTANEOUS INJECTION ORDERABLE,ERX
17495,BARIUM SULFATE 96 % PO SUSR,ERX
28070,IOTHALAMATE MEGLUMINE 60 % INJECTION SOLN,ERX
29038,CELECOXIB 100 MG PO CAPS,ERX
29517,MODAFINIL 100 MG PO TABS,ERX
34403,BARIUM SULFATE 98 % PO SUSR,ERX
61318,GLUCOCOM CONTROL NORMAL IN VITRO LIQD,ERX
93349,BARIUM SULFATE 2.1 % CO SUSP,ERX
98230,BARIUM SULFATE 60 % PO CREA,ERX
98330,SOD BICARB-CITRIC AC-SIMETH 2.21-1.53-0.04 G PO PACK,ERX
98333,BARIUM SULFATE 105 % CO SUSP,ERX
101903,VENELEX EX OINT,ERX
102837,BARIUM SULFATE 700 MG PO TABS,ERX
109211,VITAMIN D3 50000 UNITS PO CAPS,ERX
109483,AMIODARONE HCL IN DEXTROSE 150-4.21 MG/100ML-% IV SOLN,ERX
109484,AMIODARONE HCL IN DEXTROSE 360-4.14 MG/200ML-% IV SOLN,ERX
145222,IMMUNE GLOBULIN (HUMAN) 10 GM/50ML SC SOLN,ERX
166712,ARIPIPRAZOLE ER 400 MG IM PRSY,ERX
166719,EPINEPHRINE PF 1 MG/10ML INJECTION SOSY,ERX
4080141,CEFOXITIN IV SYRINGE 40 MG/ML SWFI (NEO/PED) (1G VIAL),ERX
4080573,SUFENTANIL CITREATE 100 MCG/20 ML IV SOLN,ERX
9001354,"ETOPOSIDE, DOXORUBICIN, AND VINCRISTINE INFUSION PUMP",ERX
40801628,AMIKACIN IV SYRINGE 5MG/ML D5W (NEO/PED),ERX
40801904,PIPERACILLIN-TAZOBACTAM IVPB 4.5G/50ML D5W (4.5G),ERX
40801906,CEFEPIME IV SYRINGE 2G/20ML (CNR),ERX
40801907,CEFEPIME IV SYRINGE 1G/10ML (CNR),ERX
40801908,AMPICILLIN-SULBACTAM IV SYRINGE 1.5/50ML (CNR-3G DOSE),ERX
40801910,AMPICILLIN-SULBACTAM IV SYRINGE 1.5/50ML (CNR),ERX
40801911,AMPICILLIN IV SYRINGE 100MG/ML SWFI (ADMIX),ERX
40801914,AMPICILLIN IV SYRINGE 2G/20ML (CNR),ERX
40801915,AMPICILLIN IV SYRINGE 1G/10ML (CNR),ERX
40801918,ZIDOVUDINE INFUSION 400MG/100ML D5W,ERX
40801919,CEFEPIME IV SYRINGE 100MG/ML SWFI (ADMIX),ERX
40801921,NOREPINEPHRINE INFUSION 32MG/500ML D5W,ERX
40801922,NOREPINEPHRINE INFUSION 32MG/500ML NSS,ERX
40801923,EPINEPHRINE INFUSION 8MG/500ML NSS (ADMIX),ERX
40801924,FENTANYL INFUSION 1600MCG/100ML D5W (CNR),ERX
40801925,FENTANYL INFUSION 1600MCG/100ML D5W (ADMIX),ERX
40801926,DEXAMETHASONE SOD PHOSPHATE PF 10 MG/ML (NEO/PED ORAL),ERX
40801927,VANCOMYCIN IVPB 500ML D5W 120MIN (ADMIX),ERX
40801928,VANCOMYCIN IVPB 500ML D5W 150MIN (ADMIX),ERX
40801929,VANCOMYCIN IVPB 2G/500ML D5W (CNR),ERX
40801930,VANCOMYCIN IVPB 1.75G/500ML D5W (CNR),ERX
40801931,VANCOMYCIN IVPB 1.5G/500ML D5W (CNR),ERX
40801932,VANCOMYCIN IVPB 500ML D5W 90MIN (ADMIX),ERX
40809191,BUPIVACAINE 0.1% + FENTANYL 2MCG/ML EPIDURAL,ERX
40901901,HYDROMORPHONE 1 MG/5 ML IV SYRINGE - ORD,ERX
169166,TALC 4 G INTRAPLEURAL POWD,ERX
408160338,DEFIBROTIDE (DEFITELIO) IVPB 50ML NSS,ERX
4080100734,ICN TOTAL FLUID LIMIT (NEO/PED),ERX
4080100769,INVESTIGATIONAL DARBEPOETIN OR PLACEBO (NICHD-NRN-0058) INJECTION 25 MCG/ML,ERX
4080100770,INVESTIGATIONAL DARBEPOETIN OR PLACEBO (NICHD-NRN-0058) INJECTION 40 MCG/ML,ERX
4080200002,TUMESCENT SOLUTION (PAH),ERX
139930,MAGNESIUM OXIDE 400 (240 MG) MG PO TABS,ERX
1150100225,INVESTIGATIONAL RUCAPARIB OR PLACEBO (UPCC 18818) 300 MG TABS,ERX
40808561,"INVESTIGATIONAL ROXADUSTAT (FGCL-4592-082, UPCC 01718) 20 MG TABS",ERX
40808563,"INVESTIGATIONAL ROXADUSTAT (FGCL-4592-082, UPCC 01718) 100 MG TABS",ERX
40808564,"INVESTIGATIONAL ROXADUSTAT (FGCL-4592-082, UPCC 01718) 150 MG TABS",ERX
40808562,"INVESTIGATIONAL ROXADUSTAT (FGCL-4592-082, UPCC 01718) 50 MG TABS",ERX
69483,BUDESONIDE 1 MG/2ML INHALATION SUSP,ERX
99692,B-1 100 MG PO TABS,ERX
40803407,CLONIDINE 0.1 MG/ML ORAL SUSP - ORD,ERX
40808568,INVESTIGATIONAL JNJ-61186372 (UPCC 16517) INFUSION,ERX
40808567,INVESTIGATIONAL JNJ-61186372 (UPCC 16517) 150 MG/3 ML SOLN,ERX
146304,ELOSULFASE ALFA 5 MG/5ML IV SOLN,ERX
40808571,INVESTIGATIONAL HU5F9-G4 (UPCC 23916) ORDERABLE,ERX
40808570,INVESTIGATIONAL HU5F9-G4 (UPCC 23916) IVPB 500 ML NSS,ERX
40808572,OCRELIZUMAB (OCREVUS) IVPB NSS (300MG VIAL),ERX
40808578,PATIENT SPECIFIC INFLIXIMAB (REMICADE) IV ORDERABLE,ERX
40808576,PATIENT SPECIFIC INFLIXIMAB (REMICADE) IVPB 250ML NSS (100MG VIAL),ERX
40808577,PATIENT SPECIFIC INFLIXIMAB (REMICADE) IVPB 500ML NSS (100MG VIAL),ERX
40808575,PATIENT SPECIFIC INFLIXIMAB 100 MG IV SOLR,ERX
40808579,INVESTIGATIONAL ATOVAQUONE 750 MG/5 ML PO SUSP,ERX
40808580,INVESTIGATIONAL DAPSONE 25 MG PO TABS,ERX
40808581,INVESTIGATIONAL DAPSONE 100 MG PO TABS,ERX
40808589,INVESTIGATIONAL NEOD001 OR PLACEBO (UPCC 30417) INFUSION,ERX
40808588,INVESTIGATIONAL NEOD001 OR PLACEBO (UPCC 30417) 500 MG SOLR,ERX
40808592,ELOSULFASE ALFA (VIMIZIM) IV ORDERABLE NSS,ERX
40808590,ELOSULFASE ALFA (VIMIZIM) IVPB 100ML NSS (5 MG VIAL),ERX
40808591,ELOSULFASE ALFA (VIMIZIM) IVPB 250ML NSS (5 MG VIAL),ERX
40808569,INVESTIGATIONAL P-BCMA-101 (UPCC 31417) 50 ML SOLN,ERX
40808594,INVESTIGATIONAL ITACITINIB SR (INCB039110) (UPCC 09517) 100 MG TABS,ERX
38009,DEXTROMETHORPHAN-GUAIFENESIN 10-100 MG/5ML PO SYRP,ERX
21097,TEMAZEPAM 30 MG PO CAPS,ERX
168737,ALFENTANIL HCL 2500 MCG/5ML IV SOLN,ERX
40801888,CEFAZOLIN (ANCEF) IVPB 1G/50 ML D5W RTU,ERX
40808596,INVESTIGATIONAL NIVOLUMAB (UPCC 06916) INFUSION,ERX
40808595,INVESTIGATIONAL NIVOLUMAB (UPCC 06916) 100 MG/10 ML SOLN,ERX
40808599,NIVOLUMAB (OPDIVO) IVPB 100ML NSS (240MG VIAL),ERX
40808600,NIVOLUMAB (OPDIVO) IVPB 250ML NSS (240MG VIAL),ERX
40808598,NIVOLUMAB (OPDIVO) IVPB 50ML NSS (240MG VIAL),ERX
40808597,OPDIVO 240 MG/24ML IV SOLN,ERX
40808601,INVESTIGATIONAL CA-4948 (UPCC 53417) 25 MG TABS,ERX
40808602,INVESTIGATIONAL CA-4948 (UPCC 53417) 50 MG TABS,ERX
40808613,INVESTIGATIONAL EPACADOSTAT OR PLACEBO (UPCC 20817) 100 MG TABS,ERX
166065,CEFAZOLIN SODIUM 1 GM/10ML IV SOSY,ERX
40808616,INVESTIGATIONAL BLESELUMAB (ASKP1240) (7163-CL-3201) INFUSION,ERX
40808615,INVESTIGATIONAL BLESELUMAB (ASKP1240) (7163-CL-3201) 100 MG/ML SOLN,ERX
135784,IVACAFTOR 150 MG PO TABS,ERX
40808618,INVESTIGATIONAL ATEZOLIZUMAB (UPCC 14117) INFUSION,ERX
40808617,INVESTIGATIONAL ATEZOLIZUMAB (UPCC 14117) 1200 MG/20 ML SOLN,ERX
25311,BENZYLPENICILLOYL POLYLYSINE 0.25 ML INTRADERMAL SOLN,ERX
40808614,INVESTIGATIONAL PEMBROLIZUMAB (UPCC 20817) INFUSION,ERX
40808611,INVESTIGATIONAL PEMBROLIZUMAB (UPCC 20817) 100 MG/4 ML SOLN,ERX
40808612,INVESTIGATIONAL EPACADOSTAT OR PLACEBO (UPCC 20817) 25 MG TABS,ERX
40808704,INVESTIGATIONAL EPACADOSTAT OR PLACEBO (UPCC 22817) 100 MG TABS,ERX
40808625,INVESTIGATIONAL NIVOLUMAB (UPCC 31217) INFUSION,ERX
40808624,INVESTIGATIONAL NIVOLUMAB (UPCC 31217) 100 MG/10 ML SOLN,ERX
40808631,INVESTIGATIONAL BRENTUXIMAB VEDOTIN (UPCC 51417) 50 MG SOLR,ERX
40808626,INVESTIGATIONAL IPILIMUMAB (UPCC 31217) 200 MG/40 ML SOLN,ERX
40808628,INVESTIGATIONAL TRAMETINIB (UPCC 31217) 0.5 MG TABS,ERX
40808604,INVESTIGATIONAL NIVOLUMAB (UPCC 07917) INFUSION,ERX
40808603,INVESTIGATIONAL NIVOLUMAB (UPCC 07917) 100 MG/10 ML SOLN,ERX
40808606,INVESTIGATIONAL IPILIMUMAB (BMS-734016) (UPCC 07917) INFUSION,ERX
40808605,INVESTIGATIONAL IPILIMUMAB (BMS-734016) (UPCC 07917) 200 MG/40 ML SOLN,ERX
40808610,INVESTIGATIONAL BMS-986218 (UPCC 07917) ORDERABLE,ERX
40808607,INVESTIGATIONAL BMS-986218 (UPCC 07917) 200 MG/10 ML SOLN,ERX
40808609,INVESTIGATIONAL BMS-986218 (UPCC 07917) IV 50 ML NSS,ERX
40808608,INVESTIGATIONAL BMS-986218 (UPCC 07917) IV SYRINGE 1 MG/ML NSS,ERX
166749,MEROPENEM-VABORBACTAM 2 (1-1) G IV SOLR,ERX
93358,GNP MEDICATED WIPES 50 % EX PADS,ERX
161780,DEOXYCHOLIC ACID 20 MG/2ML SC SOLN,ERX
154820,METHYLPHENIDATE HCL ER 18 MG PO TAB SR 24HR,ERX
40808635,INVESTIGATIONAL CDX-1140 (UPCC 18917) 30 MG/10 ML SOLN,ERX
40808630,INVESTIGATIONAL NIVOLUMAB (UPCC 51417) INFUSION,ERX
40808629,INVESTIGATIONAL NIVOLUMAB (UPCC 51417) 100 MG/10 ML SOLN,ERX
40808632,INVESTIGATIONAL BRENTUXIMAB VEDOTIN (UPCC 51417) INFUSION,ERX
40808627,INVESTIGATIONAL IPILIMUMAB (UPCC 31217) INFUSION,ERX
15337,ENFAMIL NUTRAMIGEN LIPIL PO POWD,ERX
40808641,INVESTIGATIONAL OLAPARIB (UPCC 39816) 100 MG TABS,ERX
40808642,INVESTIGATIONAL OLAPARIB (UPCC 39816) 150 MG TABS,ERX
40808644,INVESTIGATIONAL BMS-986218 (UPCC 07917) IV 25 ML NSS,ERX
40808646,INVESTIGATIONAL ATEZOLIZUMAB OR PLACEBO (GOG 3015) INFUSION,ERX
40808645,INVESTIGATIONAL ATEZOLIZUMAB OR PLACEBO (GOG 3015) 1200 MG/20 ML SOLN,ERX
40808648,INVESTIGATIONAL BEVACIZUMAB (GOG 3015) INFUSION,ERX
40808666,INVESTIGATIONAL DEXAMETHASONE INFUSION (ALN-TTR02-007) (10 MG/ML VIAL),ERX
40808667,INVESTIGATIONAL DEXAMETHASONE INFUSION (ALN-TTR02-007) (4 MG/ML VIAL),ERX
40808121,INVESTIGATIONAL DEXAMETHASONE (ALN TTR02-007) IV ORDERABLE,ERX
40808649,INVESTIGATIONAL TACROLIMUS (7163-CL-3201) 0.5 MG CAPS,ERX
40808651,INVESTIGATIONAL TACROLIMUS (7163-CL-3201) 5 MG CAPS,ERX
40808650,INVESTIGATIONAL TACROLIMUS (7163-CL-3201) 1 MG CAPS,ERX
