Generic Name,National Drug Code,Unit Price
sitaGLIPtin 100 mg tablet,6027701,85.92
sitaGLIPtin 100 mg tablet,6027728,85.92
sitaGLIPtin 25 mg tablet,6022101,343.68
sitaGLIPtin 50 mg tablet,6011201,171.84
sitaGLIPtin 50 mg tablet,6011228,171.84
sitaGLIPtin 50 mg tablet,6011231,171.84
sod bicarb-citric ac-simeth 2.21 gram-1.53 gram/4 gram granules efferv,10361079301,56.6
sodium 25 mEq-potassium 20 mEq-mag 5 mEq/20 mL-calcium-chlorid-acet IV,264194320,385
sodium acetate 2 mEq/mL intravenous solution,409329905,110
sodium acetate 2 mEq/mL intravenous solution,409329906,152
sodium acetate 2 mEq/mL intravenous solution,409729973,75.6
sodium acetate 2 mEq/mL intravenous solution,409729983,75.6
sodium acetate 4 mEq/mL intravenous solution,63323003261,212
sodium benzoate-sod phenylacet 10 %-10 % intravenous solution,187001050,547928.52
sodium bicarbonate 1 mEq/mL (8.4 %) intravenous solution,409662502,116.52
sodium bicarbonate 1 mEq/mL (8.4 %) intravenous solution,63323008950,239
sodium bicarbonate 1 mEq/mL (8.4 %) intravenous solution,70324030102,60
sodium bicarbonate 1 mEq/mL (8.4 %) intravenous solution,71456000101,1800
sodium bicarbonate 10 mEq/10 mL (8.4 %) intravenous syringe,409490034,337.2
sodium bicarbonate 325 mg tablet,223172001,20
sodium bicarbonate 4 % intravenous solution,409660902,183.2
sodium bicarbonate 4.2 % (0.5 mEq/mL) intravenous syringe,409553434,259.4
sodium bicarbonate 4.2 % intravenous solution,63323002605,61.2
sodium bicarbonate 650 mg tablet,223172101,20
sodium bicarbonate 650 mg tablet,66553000801,20
sodium bicarbonate 7.5 % (0.9 mEq/mL) intravenous syringe,409491634,351
sodium bicarbonate 8.4 % (1 mEq/mL) intravenous,409663734,253
sodium bicarbonate 8.4 % (1 mEq/mL) intravenous,76329335201,240
sodium bicarbonate 8.4 % (1 mEq/mL) intravenous syringe,409663734,253
sodium bicarbonate 8.4 % (1 mEq/mL) intravenous syringe,76329335201,120
sodium borate-boric acid-sodium chloride-water eye wash soln,536090197,80.24
sodium borate-boric acid-sodium chloride-water eye wash soln,536108397,80.24
sodium borate-boric acid-sodium chloride-water eye wash soln,904537720,66.08
sodium chloride 0.45 % intravenous solution,338004304,360
sodium chloride 0.65 % nasal spray aerosol,904386575,20
sodium chloride 0.65 % nasal spray aerosol,1875026003,20
sodium chloride 0.65 % nasal spray aerosol,45802035758,80.12
sodium chloride 0.9 % for nebulization,378698501,20
sodium chloride 0.9 % for nebulization,487930103,20
sodium chloride 0.9 % for nebulization,487930133,20
sodium chloride 0.9 % injection solution,409488803,20
sodium chloride 0.9 % injection solution,409488810,20
sodium chloride 0.9 % injection solution,409488820,20
sodium chloride 0.9 % injection solution,63323018610,20
sodium chloride 0.9 % injection solution,63323018620,20
sodium chloride 0.9 % injection syringe,8290306507,40
sodium chloride 0.9 % injection syringe,8290306545,20
sodium chloride 0.9 % injection syringe,8290306546,40
sodium chloride 0.9 % intravenous piggyback,338055311,119
sodium chloride 0.9 % intravenous piggyback,338055318,120
sodium chloride 0.9 % intravenous solution,264180031,20
sodium chloride 0.9 % intravenous solution,264780009,60
sodium chloride 0.9 % intravenous solution,264780020,275
sodium chloride 0.9 % intravenous solution,338004902,425
sodium chloride 0.9 % intravenous solution,338004903,450
sodium chloride 0.9 % intravenous solution,338004904,700
sodium chloride 0.9 % intravenous solution,338004911,250
sodium chloride 0.9 % intravenous solution,338004918,120
sodium chloride 0.9 % intravenous solution,338004931,100
sodium chloride 0.9 % intravenous solution,338004941,100
sodium chloride 0.9 % intravenous solution,338004948,120
sodium chloride 0.9 % intravenous solution,338630402,550
sodium chloride 0.9 % intravenous solution,409798302,130
sodium chloride 0.9 % intravenous solution,409798309,600
sodium chloride 0.9 % intravenous solution,409798325,130
sodium chloride 0.9 % intravenous solution,409798411,312
sodium chloride 0.9 % intravenous solution,409798436,100
sodium chloride 0.9 % irrigation solution,338004727,120
sodium chloride 0.9 % irrigation solution,338004804,80
sodium chloride 0.9 %  bacteriostatic injection solution,409196602,20
sodium chloride 0.9 %  bacteriostatic injection solution,409196607,20
sodium chloride 1 000 mg soluble tablet,527111610,20
sodium chloride 1 000 mg soluble tablet sodium chloride 1 gram tablet,527111610,20
sodium chloride 2 % eye drops,24208027615,345
sodium chloride 3 % for nebulization,378699789,20
sodium chloride 3 % for nebulization,487900360,20
sodium chloride 3 % for nebulization,50190014263,20
sodium chloride 3 % intravenous injection solution,264780510,50
sodium chloride 3 % intravenous injection solution,338005403,260
sodium chloride 4 mEq/mL intravenous solution,409114102,20
sodium chloride 4 mEq/mL intravenous solution,63323008863,91.2
sodium chloride 4 mEq/mL intravenous solution,63323018730,216
sodium chloride 5 % eye drops,904649035,98.12
sodium chloride 5 % eye drops,17478062312,242.12
sodium chloride 5 % eye drops,24208027715,363.32
sodium chloride 5 % eye ointment,17478062235,211.96
sodium chloride-aloe vera nasal gel,225052547,57.8
sodium citrate 4 % (3 mL) intra-catheter injection syringe,61553048134,20
sodium citrate 4 % (3 mL) intra-catheter injection syringe,61553048180,20
sodium citrate 4 % (3 mL) intra-catheter injection syringe,71019033201,20
sodium citrate 4 gram/100 mL (4 %) solution,942950410,130
sodium citrate-citric acid 500 mg-334 mg/5 mL oral solution,121059515,54.92
sodium citrate-citric acid 500 mg-334 mg/5 mL oral solution,121059530,20
sodium citrate-citric acid 500 mg-334 mg/5 mL oral solution,121119030,20
sodium citrate-citric acid 500 mg-334 mg/5 mL oral solution,60258000116,20
sodium di- and monophosphate-potassium phos monobasic 250 mg tablet,64980010401,20
sodium di- and monophosphate-potassium phos monobasic 250 mg tablet,68084076425,20
sodium ferric gluconate complex in sucrose 62.5 mg/5 mL intravenous,24279210,763.2
sodium ferric gluconate complex in sucrose 62.5 mg/5 mL intravenous,591014926,763.2
sodium ferric gluconate complex in sucrose 62.5 mg/5 mL intravenous,591014987,763.2
sodium hyaluronate 10 mg/mL intraocular syringe,8065183085,2987.68
sodium hyaluronate 14 mg/mL intraocular syringe,85445008541,2133.76
sodium hyaluronate 16 mg/mL intraocular syringe,61772060081,2918.4
sodium hyaluronate 30 mg/2 mL intra-articular syringe,59676036001,6883.2
sodium hypochlorite 0.125 % solution,436067216,208.12
sodium hypochlorite 0.125 % solution,39328006412,255.44
sodium hypochlorite 0.25 % solution,39328006325,255.44
sodium hypochlorite 0.5 % solution,39328006250,255.44
sodium nitrite 30 mg/mL intravenous solution,60267031110,1712
sodium nitrite-sodium thiosulfate 300 mg/10 mL-12.5 gram/50 mL IV soln,60267081200,3264
sodium nitroprusside 25 mg/mL intravenous solution,187430202,5760
sodium phosphate 3 mmol/mL intravenous solution,409739172,349.52
sodium phosphate 3 mmol/mL intravenous solution,409739182,349.52
sodium phosphate 3 mmol/mL intravenous solution,63323017005,355.4
sodium phosphate 3 mmol/mL intravenous solution,63323017015,726.92
sodium phosphates 19 gram-7 gram/118 mL enema,536741551,20
sodium phosphates 9.5 gram-3.5 gram/59 mL enema,132020220,20
sodium polystyrene sulfonate 15 gram/60 mL oral suspension,54037951,1800
sodium polystyrene sulfonate 15 gram-sorbitol 20 gram/60 mL oral susp,46287000660,225.6
sodium tetradecyl sulfate 3 % (30 mg/mL) intravenous solution,67457016302,468.76
sodium thiosulfate 12.5 gram/50 mL (250 mg/mL) intravenous solution,60267070550,1712
sodium-potassium-chloride-dextrose 10.6 mEq-4.7mEq/8.5 gram powdr pack,70074056091,20
solifenacin 10 mg tablet,51248015101,145.48
solifenacin 10 mg tablet,51248015152,115.52
solifenacin 5 mg tablet,51248015001,290.96
solifenacin 5 mg tablet,51248015052,231.04
SORAfenib 200 mg tablet,50419048858,2987.28
sorbitol 70 % solution,46287050030,20
sorbitol 70 % solution,54162070030,20
sotalol 120 mg tablet,93106001,20
sotalol 120 mg tablet,603577021,20
sotalol 160 mg tablet,603577121,20
sotalol 80 mg tablet,93106101,20
sotalol 80 mg tablet,185017109,20
sotalol 80 mg tablet,603576921,20
sotalol 80 mg tablet,60505008000,20
sotalol 80 mg tablet,68084065411,20
spironolactone 100 mg tablet,228267311,20
spironolactone 100 mg tablet,51079098001,20
spironolactone 100 mg tablet,53746051501,20
spironolactone 100 mg tablet,68084020811,20
spironolactone 25 mg tablet,51079010301,20
spironolactone 25 mg tablet,51079010320,20
spironolactone 25 mg tablet,53746051105,20
spironolactone 25 mg tablet,55555007005,20
spironolactone 25 mg tablet,63739054410,20
spironolactone 25 mg tablet,68084020601,20
spironolactone 25 mg tablet,68084020611,20
spironolactone 25 mg-hydrochlorothiazide 25 mg tablet,378014101,20
spironolactone 50 mg tablet,228267211,20
spironolactone 50 mg tablet,51079097901,20
spironolactone 50 mg tablet,53746051405,20
spironolactone 50 mg tablet,63739054510,20
spironolactone 50 mg tablet,68084020701,20
spironolactone 50 mg tablet,68084020711,20
stavudine 15 mg capsule,31722051560,147.52
stavudine 15 mg capsule,65862011160,121.72
stavudine 20 mg capsule,378504191,94.92
stavudine 20 mg capsule,31722051660,115.04
stavudine 40 mg capsule,31722051860,62.24
stavudine 40 mg capsule,65862004760,20
sterile talc 4 gram intrapleural aerosol powder,63256010030,336
sterile talc 5 gram intrapleural suspension,63256020005,995
streptomycin 1 gram intramuscular solution,39822070602,900
strontium-89 chloride 1 mCi/mL intravenous solution,35,76561
succinylcholine chloride 100 mg/5 mL (20 mg/mL) intravenous syringe,61553035770,250
succinylcholine chloride 100 mg/5 mL (20 mg/mL) intravenous syringe,70004091009,250
succinylcholine chloride 100 mg/5 mL (20 mg/mL) intravenous syringe,71019034103,250
succinylcholine chloride 20 mg/mL injection solution,409662902,460.4
succinylcholine chloride 200 mg/10 mL (20 mg/mL) intravenous syringe,70004091029,20
sucralfate 1 gram tablet,591078001,20
sucralfate 1 gram tablet,51079075301,20
sucralfate 1 gram tablet,51079075320,20
sucralfate 1 gram tablet,59762040101,20
sucralfate 100 mg/mL oral suspension,121074710,243.6
sucralfate 100 mg/mL oral suspension,58914017014,109.2
sucralfate 100 mg/mL oral suspension,66689079001,280.2
sucralfate 100 mg/mL oral suspension,68094017159,157.4
sucrose powder,9999408435,20
sucrose powder,22222007305,20
SUFentanil citrate 50 mcg/mL intravenous solution,17478005001,20
SUFentanil citrate 50 mcg/mL intravenous solution,17478005002,20
SUFentanil citrate 50 mcg/mL intravenous solution,17478005005,20
sugammadex 100 mg/mL intravenous solution,6542312,1824
sulfacetamide sodium 10 % eye drops,11980001105,2553.44
sulfacetamide sodium 10 % eye drops,24208067004,1220.12
sulfacetamide sodium 10 % eye drops,61314070101,1113
sulfacetamide-prednisolone 10 %-0.23 % (0.25 %) eye drops,24208031705,375
sulfADIAZINE 500 mg tablet,185075701,100.96
sulfamethoxazole 200 mg-trimethoprim 40 mg/5 mL oral suspension,50383082416,3398.04
sulfamethoxazole 200 mg-trimethoprim 40 mg/5 mL oral suspension,50383082420,98.8
sulfamethoxazole 200 mg-trimethoprim 40 mg/5 mL oral suspension,55555004005,179.6
sulfamethoxazole 200 mg-trimethoprim 40 mg/5 mL oral suspension,65862049647,3398.04
sulfamethoxazole 400 mg-trimethoprim 80 mg tablet,49708014501,20
sulfamethoxazole 400 mg-trimethoprim 80 mg tablet,53746027101,20
sulfamethoxazole 400 mg-trimethoprim 80 mg tablet,61971011501,20
sulfamethoxazole 400 mg-trimethoprim 80 mg tablet,68084074795,20
sulfamethoxazole 400 mg-trimethoprim 80 mg/5 mL intravenous solution,703950303,150.4
sulfamethoxazole 400 mg-trimethoprim 80 mg/5 mL intravenous solution,703951401,602
sulfamethoxazole 400 mg-trimethoprim 80 mg/5 mL intravenous solution,703951403,602
sulfamethoxazole 800 mg-trimethoprim 160 mg tablet,51079012801,20
sulfamethoxazole 800 mg-trimethoprim 160 mg tablet,63739022810,20
sulfamethoxazole 800 mg-trimethoprim 160 mg tablet,68084023001,20
sulfamethoxazole 800 mg-trimethoprim 160 mg tablet,68084023011,20
sulfaSALAzine 500 mg tablet,591079601,20
sulfaSALAzine 500 mg tablet,603580121,20
sulfaSALAzine 500 mg tablet,50268073011,20
sulfaSALAzine 500 mg tablet,50268073015,20
sulfaSALAzine 500 mg tablet,59762500001,20
sulfaSALAzine 500 mg tablet delayed release,603580325,20
sulfaSALAzine 500 mg tablet delayed release,59762010401,20
sulfaSALAzine 500 mg tablet delayed release,59762010402,20
sulfur hexafluoride microspheres 25 mg intravenous suspension,270709916,580
sulindac 150 mg tablet,591566101,20
sulindac 200 mg tablet,591566001,20
sulindac 200 mg tablet,51079066701,20
SUMAtriptan 100 mg tablet,55111029309,125.72
SUMAtriptan 100 mg tablet,62756052269,20
SUMAtriptan 100 mg tablet,62756052288,20
SUMAtriptan 100 mg tablet,63304009919,125.72
SUMAtriptan 25 mg tablet,55111029109,541.04
SUMAtriptan 25 mg tablet,62756052088,20
SUMAtriptan 25 mg tablet,63304009711,565
SUMAtriptan 25 mg tablet,63304009719,565
SUMAtriptan 25 mg tablet,65862014636,541.04
SUMAtriptan 50 mg tablet,62756052169,20
SUMAtriptan 50 mg tablet,62756052188,20
SUMAtriptan 50 mg tablet,63304009811,251.4
SUMAtriptan 50 mg tablet,63304009819,251.4
SUMAtriptan 50 mg tablet,65862014736,251.4
SUMAtriptan 6 mg/0.5 mL subcutaneous solution,143963801,576
SUMAtriptan 6 mg/0.5 mL subcutaneous solution,55150017301,1700
SUMAtriptan 6 mg/0.5 mL subcutaneous solution,63323027301,1176
SUNItinib 12.5 mg capsule,69055038,3351.88
SUNItinib 25 mg capsule,69077038,6703.76
surgical lubricant jelly topical,281020536,60.24
tacrolimus (bulk) 100 % powder,38779269806,94430
tacrolimus 0.1 % topical ointment,469520230,4667.52
tacrolimus 0.5 mg capsule,16729004101,20
tacrolimus 0.5 mg capsule,62175038037,20
tacrolimus 0.5 mg capsule,68084044901,20
tacrolimus 0.5 mg capsule,68084044911,20
tacrolimus 1 mg capsule,469061711,143.36
tacrolimus 1 mg capsule,781210301,89.2
tacrolimus 1 mg capsule,16729004201,89.2
tacrolimus 1 mg capsule,51079081801,89.2
tacrolimus 1 mg capsule,55111052601,89.2
tacrolimus 1 mg capsule,62175038137,89.2
tacrolimus 1 mg capsule,68084045011,89.2
tacrolimus 5 mg capsule,469065711,71.68
tacrolimus 5 mg capsule,16729004301,20
tacrolimus 5 mg capsule,62175038237,20
tacrolimus 5 mg capsule,68084045111,20
tacrolimus 5 mg/mL intravenous solution,469301601,3952.32
tacrolimus ER 0.75 mg tablet extended release 24 hr,68992307503,88.84
tacrolimus ER 1 mg tablet extended release 24 hr,68992301001,118.44
tacrolimus ER 1 mg tablet extended release 24 hr,68992301003,118.44
tacrolimus ER 4 mg tablet extended release 24 hr,68992304001,473.76
tacrolimus ER 4 mg tablet extended release 24 hr,68992304003,473.76
tadalafil 20 mg tablet (antihypertensive),66302046760,1603.2
talimogene laherparepvec 10exp6 (1 million) PFU/mL susp for injection,55513007801,575.32
talimogene laherparepvec 10exp8 (100 million)PFU/mL susp for injection,55513007901,28764.04
tamoxifen 10 mg tablet,378014491,20
tamoxifen 10 mg tablet,591247260,20
tamoxifen 10 mg tablet,63739026910,20
tamoxifen 10 mg tablet,68084092421,20
tamoxifen 20 mg tablet,93078256,20
tamoxifen 20 mg tablet,591247330,20
tamoxifen 20 mg tablet,68084093511,20
tamoxifen 20 mg tablet,68084093521,20
tamsulosin 0.4 mg capsule,228299611,84.28
tamsulosin 0.4 mg capsule,51079029401,84.28
tamsulosin 0.4 mg capsule,62756016088,20
tamsulosin 0.4 mg capsule,63739056710,20
tamsulosin 0.4 mg capsule,68084029911,84.28
tamsulosin 0.4 mg capsule,68382013201,84.28
tamsulosin 0.4 mg capsule,68382013210,84.28
tapentadol 50 mg tablet,50458082002,138.92
tapentadol 50 mg tablet,50458082004,126.4
tapentadol 75 mg tablet,50458083002,108.2
tapentadol 75 mg tablet,50458083004,98.48
tbo-filgrastim 300 mcg/0.5 mL subcutaneous syringe,63459091011,4797.28
tbo-filgrastim 300 mcg/0.5 mL subcutaneous syringe,63459091012,4797.28
tbo-filgrastim 480 mcg/0.8 mL subcutaneous syringe,63459091211,7677.92
tbo-filgrastim 480 mcg/0.8 mL subcutaneous syringe,63459091212,7677.92
telavancin 250 mg intravenous solution,52118000201,4010.72
telavancin 750 mg intravenous solution,52118000101,6862.72
telmisartan 40 mg tablet,597004037,79.92
telmisartan 40 mg-hydrochlorothiazide 12.5 mg tablet,54054518,110.44
telmisartan 40 mg-hydrochlorothiazide 12.5 mg tablet,13668015930,96.68
telmisartan 80 mg tablet,591329415,20
telmisartan 80 mg-hydrochlorothiazide 12.5 mg tablet,54054618,110.44
telmisartan 80 mg-hydrochlorothiazide 25 mg tablet,54054718,110.44
temazepam 15 mg capsule,228207610,20
temazepam 15 mg capsule,378401001,20
temazepam 15 mg capsule,51079041801,20
temazepam 15 mg capsule,51079041820,20
temazepam 15 mg capsule,63739023110,20
temazepam 30 mg capsule,378505005,20
temazepam 30 mg capsule,51079041901,20
temazepam 30 mg capsule,51079041920,20
temazepam 7.5 mg capsule,406996001,198.8
temazepam 7.5 mg capsule,68084054911,167
temazepam 7.5 mg capsule,68084054921,167
temozolomide 100 mg capsule,781269344,4041.24
temozolomide 100 mg intravenous solution,85138101,12037.32
temozolomide 20 mg capsule,93760041,969.92
temozolomide 20 mg capsule,781269244,1010.32
temozolomide 20 mg capsule,781269275,1010.44
temozolomide 5 mg capsule,85300405,546.72
temsirolimus 30 mg/3 mL (10 mg/mL) (first dilution) intravenous soln,8117901,21235.12
temsirolimus 30 mg/3 mL (10 mg/mL) (first dilution) intravenous soln,8127901,21235.12
tenecteplase 50 mg intravenous kit,50242012001,42205.44
tenecteplase 50 mg intravenous solution,50242003706,42205.44
