Service Area|Px Code|Procedure Description|Default Rev Code|CPT(R)/HCPCS Code|Default Mod|Fee Schedule Group Name|Unit Price
WS SERVICE AREA|272116028|HC DIL STOMA ETERNAL FEED TB 22FR ACC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|422.00
WS SERVICE AREA|272116110|HC CANNULA IRR ANT CHAM 27G 7/8IN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|16.00
WS SERVICE AREA|272116112|HC SET TUR Y TYPE IRR NVNT|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|13.00
WS SERVICE AREA|272116181|HC PROBE BX MAMTM ELITE 10GA|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,138.00
WS SERVICE AREA|272116184|HC NEEDLE LOC SPR HK 20G 5CM A TIP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|86.00
WS SERVICE AREA|272116185|HC NEEDLE LOC SPR HK 20G 9CM A TIP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|86.00
WS SERVICE AREA|272116186|HC NEEDLE LOC SPR HK 20G 7CM A TIP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|86.00
WS SERVICE AREA|272116192|HC CANNULA IRR ANT CHAM 30G 7/8IN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|16.00
WS SERVICE AREA|272116196|HC KNIFE SLT CLRCT ANG STN 2.75MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|107.00
WS SERVICE AREA|272116197|HC KNIFE OPTH SDPRT 1.2MM DUAL BVL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|54.00
WS SERVICE AREA|272116246|HC SYRINGE INFL BASIX COMPAK 20CC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|145.00
WS SERVICE AREA|272116297|HC SUTURE POLY 0 GRN 48" LOAD SURGIDAC CTD BRD UNI|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|730.00
WS SERVICE AREA|272116298|HC ESTCH LD UNIT VLOC 180ABS 2/0 8" 20CM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|421.00
WS SERVICE AREA|272116313|HC DRAIN ABSCESS SYS CLS CIRCUIT 1000ML|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|40.00
WS SERVICE AREA|272116331|HC BLADE ENT AGRS SERR 4.0MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|634.00
WS SERVICE AREA|272116374|HC MNFLD DRIP REDUCT 4PORT NPTN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|149.00
WS SERVICE AREA|272116390|HC CAUTERY PNCL RCKR SWITCH 10' CORD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|15.00
WS SERVICE AREA|272116391|HC CAUTERY PNCL PSHBTN SF HLSTR 10' CORD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|15.00
WS SERVICE AREA|272116395|HC ELECTRODE DSPR DUAL FOIL 10FT CABLE DISP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|13.00
WS SERVICE AREA|272116404|HC ELECTRODE BLADE EXT 6.5IN STRL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|16.00
WS SERVICE AREA|272116405|HC ELECTRODE BLADE EZ CLN 2.5IN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|15.00
WS SERVICE AREA|271116481|HC MASK FACE CUSHION FLX NEONAT 20/CS|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|7.00
WS SERVICE AREA|272116490|HC SWAB PROCTOSIGMOIDOSCOPIC 16IN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|6.00
WS SERVICE AREA|272116525|HC PACK CUST ARTGR AMC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|103.00
WS SERVICE AREA|272116528|HC PACK CUST BASIC EYE S FULTON MED CTR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|90.00
WS SERVICE AREA|272116536|HC PACK CUST CYSTO AMC S|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|122.00
WS SERVICE AREA|272116544|HC PACK CUST FT/ANKL LWR XTRM S FULTON|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|161.00
WS SERVICE AREA|272116546|HC PACK CUST GEN LAPSCP S FULTON|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|142.00
WS SERVICE AREA|272116548|HC PACK CUST GYN MIN TRANS/MAJ ATL S CAMPUS|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|137.00
WS SERVICE AREA|272116549|HC PACK CUST HAND & ARM S FULTON MED CTR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|388.00
WS SERVICE AREA|272116552|HC PACK CUST LITH LAPSCP S FULTON MED CTR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|133.00
WS SERVICE AREA|272116553|HC PACK CUST LITH AMC S|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|109.00
WS SERVICE AREA|272116557|HC PACK CUST MYLGR AMC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|43.00
WS SERVICE AREA|272116565|HC PACK CUST T/K S FULTON MED CTR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|211.00
WS SERVICE AREA|272116566|HC PACK CUST TRMA AMC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|529.00
WS SERVICE AREA|272116567|HC PACK CUST VASC AMC S|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|190.00
WS SERVICE AREA|272116629|HC KIT SKIN SCRUB VAG PREP PVP1 5 CMPRT BSIN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|15.00
WS SERVICE AREA|278116694|HC IMPLANT PORT SGL LUM 8F SIL FIL CATH|MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]|||WS HB DEFAULT|1,865.00
WS SERVICE AREA|270116865|HC BANDAGE SLFADH WRAP LF 6"X5YD TAN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|7.00
WS SERVICE AREA|270116880|HC BANDAGE LF ELC VLCR CLSR NS 6"X 10YD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|9.00
WS SERVICE AREA|270116885|HC BANDAGE ELC VLCR STRL 4"X5YD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|13.00
WS SERVICE AREA|272116894|HC DRESSING WOUND ADH 5.5X6.75" FOAM ABS|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|9.00
WS SERVICE AREA|272116919|HC DRESSING WOUND MULTIDX 6GMS POWDER STRL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|17.00
WS SERVICE AREA|272116927|HC DRESSING ANMC ADH 4"X10" SILVERLON|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|173.00
WS SERVICE AREA|272116934|HC DRESSING WOUND CGF DUODERM 4X4 SGNL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|11.00
WS SERVICE AREA|272116936|HC DRESSING WOUND CGF XTHIN 4X6 STRL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|15.00
WS SERVICE AREA|272116945|HC DRESSING WOUND MESH FLX 4X5 COMF NADH|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|19.00
WS SERVICE AREA|272116968|HC HMST ABS STRL 2X14"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|233.00
WS SERVICE AREA|272116969|HC PAD HEMOSTATIC 2" X 2"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|74.00
WS SERVICE AREA|271117034|HC PASTE OSTOMY 2OZ|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|10.00
WS SERVICE AREA|270117035|HC RING SKIN BARRIER SFLX 20MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|7.00
WS SERVICE AREA|272117036|HC DRESSING WOUND SLVR CNTCT 4X5 LYR DRESS|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|32.00
WS SERVICE AREA|272117037|HC DRESSING WOUND CNTCT LYR 6X8 SLVR NADH|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|67.00
WS SERVICE AREA|272117060|HC SUTURE SILK BLK BR 0 18" FSL CUTICULAR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|7.00
WS SERVICE AREA|272117128|HC TRAY LAC CUST AMC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|47.00
WS SERVICE AREA|272117136|HC IRR SUCT W SPLSH TP TUB 1.75" SPK ADP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|147.00
WS SERVICE AREA|271117145|HC SPLINT NASAL INTNL SIL SPT|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|93.00
WS SERVICE AREA|272117154|HC GAUZE PK IFRM STRL 1INX5YD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|10.00
WS SERVICE AREA|272117155|HC GAUZE PK PLAIN STRL 1/2INX5YD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|10.00
WS SERVICE AREA|272117156|HC GAUZE PK PLAIN STRL 1INX5YD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|9.00
WS SERVICE AREA|271117161|HC SUPPORT ABD ELC 12IN W 26-50" UNIV|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|38.00
WS SERVICE AREA|271117162|HC BINDER ABD KNIT ELC 9" SZ 30-45|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|31.00
WS SERVICE AREA|271117759|HC MASK PHTHRP MED HEAD CIR >34CM WEESPEES|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|15.00
WS SERVICE AREA|270117897|HC CREAM ATRAC-TAIN 2 OZ|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|14.00
WS SERVICE AREA|270117916|HC CREAM SKIN MOIST TUBE 2.8OZ|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|16.00
WS SERVICE AREA|270118115|HC HUMIDIFIER HIFLO 350CC 6-15LPM BBL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|23.00
WS SERVICE AREA|272118180|HC SET EXT ADD ON FILTER INJ 16"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|9.00
WS SERVICE AREA|272118181|HC DEVICE ANCHORING NG STLK SKNPR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|6.00
WS SERVICE AREA|272118182|HC KIT FULL BARRIER PRCAUT|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|128.00
WS SERVICE AREA|272118195|HC CATHETER CERV RIPENING 2X80ML 18F 40CM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|180.00
WS SERVICE AREA|270118205|HC DRESSING WOUND WITH APP 1.5OZ|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|50.00
WS SERVICE AREA|271118208|HC SENSOR SKIN TEMP HYDRATEMP NEONAT YLLW|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|45.00
WS SERVICE AREA|271118214|HC TUBE FASTNER ORAL ENDOTRACH ANCHORFAST GUARD|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|43.00
WS SERVICE AREA|270118216|HC PAD BLADR CONTROL OB 9.25X22" MOD ABSORB|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|6.00
WS SERVICE AREA|270118310|HC PAD DCUB CARE SHPSKN 30X40IN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|96.00
WS SERVICE AREA|270118313|HC KIT WRAP VEST/LEG SM/MD CHST 32"-46"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|115.00
WS SERVICE AREA|272118317|HC KIT SUCT PORT FILTER 1200CC 8" TUB|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|80.00
WS SERVICE AREA|271118337|HC SET TUR IRR W/RL CLAMP 2000ML|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|49.00
WS SERVICE AREA|272118358|HC KIT DRAIN PNEUMPRICRD 8.5F|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|548.00
WS SERVICE AREA|272118366|HC FILTER CARTRIDGE CAR155 W PREATCH HEMOFLTR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,233.00
WS SERVICE AREA|272118433|HC SET FLD WARM HTLN 3 TUB|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|40.00
WS SERVICE AREA|271118488|HC DETECTOR CO2 END TIDAL 15X15 2HR EASY CAP II SNGL PT USE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|22.00
WS SERVICE AREA|271118492|HC CIRCUIT BREATHING HIFLOW INF 2 EVAQUA|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|164.00
WS SERVICE AREA|272118595|HC KIT DRESSING 26X15X1.6CM THIN TRAC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|265.00
WS SERVICE AREA|272118596|HC DRESSING WOUND FOAM 10X7.5X3.3 PAD CNCT|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|162.00
WS SERVICE AREA|272118597|HC DRESSING 18X12.5X3.3 WOUND FOAM PAD CNCT|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|204.00
WS SERVICE AREA|272118599|HC DRESSING WOUND SLVR 26X15X3.3 GRANUFORM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|312.00
WS SERVICE AREA|272118600|HC DRESSING WOUND SLVR 10X7.5X3.3|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|206.00
WS SERVICE AREA|272118602|HC KIT DRESSING ABD OPEN NPT ABTHERADEMO|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|1,574.00
WS SERVICE AREA|272118616|HC DRESSING WOUND AQCL AG 8X12"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|145.00
WS SERVICE AREA|272118618|HC DRESSING WOUND HDRFB 4X5 AQCL EXTRA|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|17.00
WS SERVICE AREA|272118638|HC KIT DBRD STRL DISP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|11.00
WS SERVICE AREA|272118640|HC KIT CANNISTER VAC GEL 500ML|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|157.00
WS SERVICE AREA|272118641|HC KIT INCS MGMT UN DRESSING 45ML|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|2,019.00
WS SERVICE AREA|272118683|HC CANNULA VERTEPORT COAX 11G|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|319.00
WS SERVICE AREA|272118836|HC SET EXT IV 60IN W/MAXZERO 0.6ML PRIME VOL DEHP FREE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|7.00
WS SERVICE AREA|272118947|HC BANDAGE ELASTIC 3IN X 5YD SELF CLOSURE STRL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|9.00
WS SERVICE AREA|271118966|HC BARRIER SKIN CONVEX W/FLOATING FLNG 2 PCE 2.25"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|6.00
WS SERVICE AREA|270118968|HC BARRIER SKIN INCONTINENC FILM STING-FREE 1OZ SPRY|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|28.00
WS SERVICE AREA|270118975|HC BELT OSTOMY LARGE 29-49IN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|7.00
WS SERVICE AREA|271118982|HC BINDER ABDOMINAL KNIT ELASTIC 9" SZ 46-62|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|21.00
WS SERVICE AREA|272119049|HC BLADE ENT AGGRESSIVE NON-SERRATED 40D ANGLE 4.0MM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|802.00
WS SERVICE AREA|272119091|HC BLADE SURGICAL MICRO SHARP 15D 5.0MM GRN|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|14.00
WS SERVICE AREA|271119108|HC BONNET INFANT CPAP 25CM-29CM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|48.00
WS SERVICE AREA|271119109|HC BONNET INFANT MEDLINE HEAD CIRC 22-25CM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|48.00
WS SERVICE AREA|272119189|HC CANNULA NASAL NEO-NATAL OVER-THE EAR 7 TUBING|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|10.00
WS SERVICE AREA|272119191|HC CANNULA NASAL O2 THERAPY NEONATAL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|38.00
WS SERVICE AREA|272119195|HC CANNULA NASAL SZ PREEMIE LTX FREE NSTRL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|209.00
WS SERVICE AREA|272119256|HC CATHETER ANGIO NONBRAIDED KUMPE 5F .035 25CM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|556.00
WS SERVICE AREA|272119316|HC CATHETER BALLN DILATN 5.5F 75CML 8MM X 2CM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|521.00
WS SERVICE AREA|272119429|HC CATHETER DRAIN MALECOT 34FR STER|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|14.00
WS SERVICE AREA|272119436|HC CATHETER DRAIN PEZZER 32FR STER|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|352.00
WS SERVICE AREA|272119446|HC CATHETER DRAINAGE CENTESIS 5F 10CML|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|33.00
WS SERVICE AREA|272119466|HC CATHETER FOLEY 14FR 5CC 2-WAY ALL SILICONE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|52.00
WS SERVICE AREA|272119477|HC CATHETER FOLEY IC LATEX CONT IRRIG 3WY 24F 30CC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|6.00
WS SERVICE AREA|272119478|HC CATHETER FOLEY IC OLIVE COUDE LTX 2WY 12F 5CC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|6.00
WS SERVICE AREA|272119480|HC CATHETER FOLEY IC OLIVE COUDE LTX 2WY 16F 5CC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|72.00
WS SERVICE AREA|272119576|HC CATHETER IV PERIPHRL 2 LUMEN 16GX1 3/4" W/20G NDLE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|20.00
WS SERVICE AREA|272119600|HC CATHETER PTA OPTA PRO BLN LOW PROFL 4MMX4CM 80CML|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|165.00
WS SERVICE AREA|272119626|HC CATHETER THORACIC STANDARD STRT 24FR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|17.00
WS SERVICE AREA|272119628|HC CATHETER THORACIC STANDARD STRT 36FR|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|13.00
WS SERVICE AREA|271119666|HC CIRCUIT VENT W/2 FLEX CORRG TB WYE ELBW CONN CLIP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|74.00
WS SERVICE AREA|272119796|HC CONNECTOR INYIN 6-IN-1 STERILE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|6.00
WS SERVICE AREA|272119802|HC CONNECTOR 'Y' TRAC FOR  VAC THRPY, STRL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|8.00
WS SERVICE AREA|272119807|HC CONNECTOR UNIVRSL SAFE-LCK, SNGL USE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|37.00
WS SERVICE AREA|271119825|HC COVER DRESSING TAPE PRECUT PAD 20CM X 28CM|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|7.00
WS SERVICE AREA|272119892|HC CYSTOTOME IRRIGATING FORMED 25G X5/8"|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|29.00
WS SERVICE AREA|271119895|HC DETECTOR CO2 MINI STATIC END-TIDAL|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|56.00
WS SERVICE AREA|271119897|HC DETECTOR CO2 PEDIATRIC|MEDICAL/SURGICAL SUPPLIES AND DEVICES - NON STERILE SUPPLY [0271]|||WS HB DEFAULT|31.00
WS SERVICE AREA|272119899|HC DEVICE ANCHORING SWIVEL STATLOCL FOLEY FITS 24F+|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|13.00
WS SERVICE AREA|272119910|HC DEVICE GALACTOGRAPHY INFUSION 30G CANN STER DISP|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|74.00
WS SERVICE AREA|272119914|HC DEVICE INTER ABDOMINAL PRES MONTR EDWARD LIFE SCI|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|23.00
WS SERVICE AREA|270119915|HC DEVICE IV BAG W/CHECK VALVE|MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270]|||WS HB DEFAULT|6.00
WS SERVICE AREA|272119920|HC DEVICE OPTICHAMBER VALVED SILICONE 140ML|MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]|||WS HB DEFAULT|23.00
