Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC ANTIBODY SCREEN (Beaker),"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",121
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC ANTIBODY TITER,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",155
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC CHOLINESTERASE,LABORATORY - GENERAL CLASSIFICATION [0300],13
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC FOLATE ASSAY,LABORATORY - CHEMISTRY [0301],97
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC FOLATE ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],91
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"RBC, LEUK RED; IRRAD","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",355
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"RBC, WASHED, EACH UNIT","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",382
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-DEGLY AUTO PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",631
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-DEGLY LR DIR PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",398
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-DEGLY PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",631
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-IRR LR CMVN SPLT PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-IRR LR PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",355
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-IRR LR PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",355
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-IRR PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",301
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-IRR WASH PED PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-LR AUTO PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",314
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-LR DIR PED PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-LR DIR PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",314
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-LR PED PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-WASH DIR PED PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-WASH LR AUTO PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",398
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-WASH LR CMVN PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",398
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-WASH LR DIR PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",398
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RBC-WASH LR PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",398
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RC - IRR PED DIR,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"RC: DEGLY, DIR","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",631
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"RC: PED , DIR","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"RC: PED, AUTO","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"RC:L DEGLY, AUTO","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",398
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RC:L- IRR PED AUTO,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"RC:L PED,AUTO","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",188
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RE COM NTUN CV W/O SUPOPU SAM IN SUITE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,072.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,READI CAT BERRY 450ML BARIUM SULFATE SMOOTHIE D-30112,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],10
WAKE FOREST BAPTIST MEDICAL CENTER High Point,READING OF OUTSIDE FILMS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],100
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 02:00-02:30 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],847
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 02:30-03:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],923
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 03:00-03:30 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],999
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 03:30-04:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,075.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 04:00-04:30 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,152.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 04:30-05:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,228.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 05:00-05:30 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,304.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 05:30-06:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,380.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 06:00-07:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,457.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 07:00-08:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,532.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 08:00-09:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,609.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 09:00-10:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,685.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL I 10:00-11:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,762.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL II 05:30-06:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"2,410.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL II 06:00-07:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"2,543.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL II 07:00-08:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"2,677.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL II 08:00-09:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],111
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVER-LVL II 09:00-10:00 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"2,810.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY LVL 2: .5 - 1 HRS.,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,075.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY LVL 2: 1.0 - 1.5HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,242.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY LVL 2: 1.5 - 2 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,409.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY LVL 2: 2.5-3 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,609.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY LVL 2: 2-2.5 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,476.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 1: 0.0 - .5 HRS.,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],542
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 1: 0.5 - 1 HRS.,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],618
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 1: 1.0 - 1.5 HRS.,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],713
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 1: 1.5 - 2.0 HRS.,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],809
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 2: 0 - .5 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],943
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 2: 3.0-3.5 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,742.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 2: 3.5-4.0 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"1,876.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 2: 4.0-4.5 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"2,010.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 2: 4.5-5 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"2,143.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECOVERY-LVL 2: 5.0-5.5 HRS,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],"2,276.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RECTAL ULTRASOUND,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],"1,919.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RED CELL GENOTYPE,LABORATORY - CHEMISTRY [0301],459
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RED CELL SPLIT,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",239
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"Reducing Substances, Feces (Beaker)",LABORATORY - CHEMISTRY [0301],385
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RE-EVAL EST PLAN CARE,PHYSICAL THERAPY - EVALUATION OR RE-EVALUATION [0424],120
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RE-EVAL EST PLAN CARE,PHYSICAL THERAPY - EVALUATION OR RE-EVALUATION [0424],120
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB ABO,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",77
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB ABO TITER,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",468
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB AG TYPING NONABORH,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",150
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB AG TYPING RARE,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",69
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB COLD AGG TITER,LABORATORY - IMMUNOLOGY [0302],131
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB COLD SCREEN,LABORATORY - IMMUNOLOGY [0302],94
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB CROSSMATCH,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",234
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DAT,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",71
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DAT NEG HEMOLYTIC ANEMIA PANEL - 86850,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",170
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DAT NEG HEMOLYTIC ANEMIA PANEL - 86860,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",170
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DAT NEG HEMOLYTIC ANEMIA PANEL - 86870,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",170
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DAT NEG HEMOLYTIC ANEMIA PANEL - 86880,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",170
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DAT NEG HEMOLYTIC ANEMIA PANEL - 86900,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",170
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DAT NEG HEMOLYTIC ANEMIA PANEL - 86901,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",170
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DIFF ADSORPTION,LABORATORY - GENERAL CLASSIFICATION [0300],130
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB DRUG STUDY,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",211
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB ELUTION,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",132
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB ENZ TREATMENT CELL,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",23
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB HANDLING FEE SPECIMEN,LABORATORY - GENERAL CLASSIFICATION [0300],60
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB INDIRECT TITER,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",103
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB NAIT PANEL MATERNAL,LABORATORY - IMMUNOLOGY [0302],544
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB NAIT PANEL MATERNAL - 81479,LABORATORY - CHEMISTRY [0301],360
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB NAIT PANEL MATERNAL - 86021,LABORATORY - IMMUNOLOGY [0302],360
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB NAIT PANEL MATERNAL - 86849,LABORATORY - IMMUNOLOGY [0302],360
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB NAIT PANEL PATERNAL,LABORATORY - CHEMISTRY [0301],727
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB NEUTRALIZATION - 86850,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",133
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB PANEL,LABORATORY - GENERAL CLASSIFICATION [0300],134
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB PLATELET ANTIBODY PANEL,LABORATORY - IMMUNOLOGY [0302],156
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB PLATELET ANTIBODY PER TEST,LABORATORY - IMMUNOLOGY [0302],338
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB PLATELET ANTIBODY SCREEN,LABORATORY - IMMUNOLOGY [0302],48
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB POST TRANSFUSION PURPURA PANEL - 81400,LABORATORY - CHEMISTRY [0301],513
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB POST TRANSFUSION PURPURA PANEL - 86022,LABORATORY - IMMUNOLOGY [0302],513
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB RH D,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",74
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB SCREEN,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",91
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB SINGLE ANTIGEN GENOTYPE,LABORATORY - CHEMISTRY [0301],328
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB UNIT AG TYPING RARE,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",69
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REF LAB WEAK D ANALYSIS,LABORATORY - CHEMISTRY [0301],328
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REFILLING AND MAINTENANCE OF P PBC,IV THERAPY - GENERAL CLASSIFICATION [0260],292
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REFILLING/MAINT OF IMPLN PUMP PBC,IV THERAPY - GENERAL CLASSIFICATION [0260],236
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REM CORNEAL EPITHELIUM; W/WO CHEMOCAUT,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],731
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REM ICD GEN W/REP ICD GEN DUAL LD SYS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"20,597.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REM ICD GEN W/REP ICD GEN MULTIPLE LD SYS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"26,819.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REM ICD GEN W/REP ICD GEN SING LD SYS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"19,738.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REM PM GEN W/REP GEN MULTIPLE LD SYS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"5,648.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REM TUNNEL CVC W/O PORT/PUMP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],665
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOV & REPLACE EXT URET STENT IN SUITE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,657.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVAL BILIARY DRAINAGE CATH,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,690.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVAL DEVITALIZED TISSUE ADDL 20CM,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],100
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVAL FOREIGN BODY EYE,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],285
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"REMOVAL FOREIGN BODY, SIMPLE",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],691
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"REMOVAL IMPACTED CERUMEN USING IRRIGATION/LAVAGE, UNILATERAL",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],39
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVAL NEPHROSTOMY TUBE FLOUR IN SUITE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],585
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVAL OF DEVITALIZED TISSUE INITIAL 20CM,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],214
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVAL OF NAIL BED,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],272
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVAL OF NAIL BED PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],245
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVAL OF SKIN TAGS PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],73
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE 1-2 CHAMB ICD ELE BY TV,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,805.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE FB-EXT AUDITORY CANAL;,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],89
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"REMOVE FOREIGN BODY, EXT EYE",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],196
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"REMOVE FOREIGN BODY, NOSE",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],133
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE PERM CANNULA/CATHETER,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,738.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE PERMANENT PM,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,673.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE PM GEN W/REP PM GEN DUAL LD SYS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"5,329.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE PM GEN W/REP PM GEN SING LD SYS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"5,116.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE TUNNELED PLEURAL CATH-IMG,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],589
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE TVEN PM ELE; 1 LEAD SYS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"4,034.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,REMOVE TVEN PM ELE; 2 LEAD SYS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,898.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"REN IMAG W/FLO, FUNC & PHARM",NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],"1,087.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RENAL ANGIO 1ST ORDER - BILAT,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,904.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RENAL ANGIO 1ST ORDER - UNILAT,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,381.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RENAL BIOPSY - IMG,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,129.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RENAL BIOPSY IN SUITE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],709
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RENAL FUNCTION PANEL,LABORATORY - CHEMISTRY [0301],298
WAKE FOREST BAPTIST MEDICAL CENTER High Point,RENAL IMAGING W/FLOW & FUNCTIO,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],"1,445.00"
