Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OMNIPAQUE 350 500ML PER ML,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],1
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OMNIPAQUE 350 50ML PER ML,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],1
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ONABOTULINUMTOXIN A 1 UNIT (BO,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],4
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ONDANSETRON INJ 1MG,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],2
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ONE SNARE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],616.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ONYX 18 LIQUID EMBOLIC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,030.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ONYX 34 LIQUID EMBOLIC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,030.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OP ANES FACILITY UNITS-C,ANESTHESIA - GENERAL CLASSIFICATION [0370],214
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OP HEMODIALYSIS ADULT,HEMODIALYSIS - OUTPATIENT OR HOME - HEMODIALYSIS COMPOSITE OR OTHER RATE [0821],94
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OP HEMODIALYSIS PEDIATRIC,HEMODIALYSIS - OUTPATIENT OR HOME - HEMODIALYSIS COMPOSITE OR OTHER RATE [0821],94
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OP HIGH DOSE PERITONEAL,PERITONEAL DIALYSIS - OUTPATIENT OR HOME - PERITONEAL/COMPOSITE OR OTHER RATE [0831],108
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OP PERITONEAL,PERITONEAL DIALYSIS - OUTPATIENT OR HOME - PERITONEAL/COMPOSITE OR OTHER RATE [0831],108
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OP SAT ANES FACILITY UNITS - C,ANESTHESIA - GENERAL CLASSIFICATION [0370],214
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OP TX OF NASAL FX; UNCOMPLICATED,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],740.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OP TX OF NASAL FX;COMPLIC W F,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,588.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"OP-CAB, OFF PUMP CABG",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],356.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN BIOME CAPSULE DELIVERY,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],80
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN FIXATN MID HUMERUS FRACTURE,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,705.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN HEART CUSTOM PACK - PC23OHNCL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],376.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN LAVAGE TRAY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],98
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN TX DISTAL PHALANG FRACT EA,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],867.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN TX TRIMALLEOLAR ANKLE FX W FIX PST LIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,330.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN TX TRIMALLEOLAR ANKLE FX W FIX PST LIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,330.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN TX TRIMALLEOLAR ANKLE FX W FIX PST LIP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,330.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN/PERQ PLACE STENT 1ST,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,174.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN/PERQ PLACE STENT 1ST,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"3,300.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN/PERQ PLACE STENT EA ADD,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],437.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN/PERQ PLACE STENT EA ADD,CARDIOLOGY - GENERAL CLASSIFICATION [0480],980.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN/PERQ PLACE STENT EA ADD,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"1,584.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN/PERQ PLACE STENT SAME,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],554.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPEN/PERQ PLACE STENT SAME,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"3,847.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPENBIOME PRODUCT,PHARMACY - GENERAL CLASSIFICATION [0250],584.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPERATIVE LARYNGOSCOPY PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],958.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPHTH US B & QUANT A PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402],158
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPHTH US B W/NON-QUANT A PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402],47
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPHTH US QUANT A ONLY PBC,OTHER IMAGING SERVICES - ULTRASOUND [0402],52
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPHTHALMIC BIOMETRY PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],36
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPHTHALMIC MUCOUS MEMBRANE TEST (SCHIRMER TEST),OTHER DIAGNOSTIC SERVICES - ALLERGY TEST [0924],58
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"OPIATES CONFIRMATION, URINE (SENDOUT-REFLEX) - LC",LABORATORY - CHEMISTRY [0301],24
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"OPIATES,MS,WB/SP RFXá -RFLX - HEROIN - SERUM",LABORATORY - CHEMISTRY [0301],25
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"OPIATES,MS,WB/SP RFXá -RFLX - SERUM",LABORATORY - CHEMISTRY [0301],25
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPIATES;1OR MORE,LABORATORY - CHEMISTRY [0301],19
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPIOIDS AND OPIATE ANALOGS;1OR 2,LABORATORY - CHEMISTRY [0301],12
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPIOIDS AND OPIATE ANALOGS;3 OR 4,LABORATORY - CHEMISTRY [0301],12
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPMD DNA Test(Beaker),LABORATORY - CHEMISTRY [0301],504.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPTEASE FILTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,379.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPTIC FORAMINA,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],57
WAKE FOREST BAPTIST MEDICAL CENTER Davie,Opticross Ivus Catheter,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],928.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"OPTICROSS IVUS CATHETER, 5FR GUIDE CATHETER COMPATIBLE",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],805.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPTION VENA CAVA FILTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,488.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPTISON (3ML VIAL) PER ML,PHARMACY - DRUGS INCIDENT TO OTHER DIAGNOSTIC SERVICES [0254],49
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OPTOKIN NYSTAGMUS TEST,AUDIOLOGY - DIAGNOSTIC [0471],55
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OR ABD/KUB BRACHY THERAPY,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],86
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OR PELVIS FOR BRACHYTHERAPY,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],222
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OR SUPPLY PACKAGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],68
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORAL CULTURE (BEAKER),LABORATORY - GENERAL CLASSIFICATION [0300],49
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORAL DEXAMETHASONE 0.25MG,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],3
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORAL EVALUATION UNDER AGE 3,CLINIC - DENTAL CLINIC [0512],12
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORAL EVALUATION UNDER AGE 3,PROFESSIONAL FEES - CLINIC [0983],12
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORAL EVALUATION UNDER AGE 3,CLINIC - DENTAL CLINIC [0512],13
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORAL FUNCTION THERAPY PBC,SPEECH THERAPY - LANGUAGE PATHOLOGY - GENERAL CLASSIFICATION [0440],47
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORBIT SYRINGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],"1,375.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORBITAL VENOGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],224
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORBITOTOMY; W REMOVAL OF FB,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],856.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORBITOTOMY; W REMOVAL OF LESIO PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],588.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORBITS COMPLETE MIN 4 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],100
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORBITS FACE/NECK W/O INFUSIO,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],813.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORBITS FACE/NECK W/O INFUSIO,MAGNETIC RESONANCE TECHNOLOGY (MRT) - GENERAL CLASSIFICATION [0610],"1,129.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORGAN PROCUREMENT CUSTOM PACK - SBA23OPNCC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],55
WAKE FOREST BAPTIST MEDICAL CENTER Davie,"ORGANIC ACIDS, PLASMA (SENDOUT) (Beaker)",LABORATORY - CHEMISTRY [0301],188
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORNEAL SMEAR PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],121
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORTHO MANAGEMENT & FITTING IN PT EA 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],35
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORTHO MANAGEMENT & FITTING IN PT EA 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],35
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORTHO MANAGMENT & FITTING IN OT 15 MIN,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],35
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORTHO MANAGMENT & FITTING IN OT 15 MIN,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],35
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORTHOPANTOGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],80
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORTHOTIC & PROSTETIC SUPPLY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],171
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORTHOTIC MGMT AND TRAINING 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],35
WAKE FOREST BAPTIST MEDICAL CENTER Davie,ORTHOTIC MGMT AND TRAINING 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],35
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 121 TO 150 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],604.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 121 TO 150 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,400.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 15 TO 30 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],470.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 151 TO 180 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],721.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 151 TO 180 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,618.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 31 TO 45 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],548.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 31 TO 60 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],261
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 46 TO 60 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],748.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 61 TO 90 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],376.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 61 TO 90 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],965.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 91 TO 120 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],490.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC 91 TO 120 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,183.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC UP TO 15 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],292
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROC UP TO 30 MINS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],146
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:0.0-.5H,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],518.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:0.5-1.0,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],903.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:1.0-1.5,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,285.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:1.5-2.0,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,669.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:2.0-2.5,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,048.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:2.5-3.0,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,430.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:3.0-3.5,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,812.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:3.5-4.0,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,194.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:4.0-4.5,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,576.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:4.5-5.0,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,961.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:5.0-5.5,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"4,335.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL 3:5.5-6.0,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"4,722.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINOR PROCED-LVL2: 0-.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],349.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL 1: .5-1HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],473.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL 1: 0-.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],282
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 1.5-2HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],858.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 1-1.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],666.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 2.5-3HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,245.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 2-2.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,051.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 3.5-4HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,631.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 3-3.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,437.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 4.5-5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,014.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 4-4.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,823.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 5.5-6HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,401.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL1: 5-5.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,211.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: .5-1 HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],716.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 1.5-2HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,196.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 1-1.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],925.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 2.5-3HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,739.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 2-2.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,468.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 3.5-4HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,282.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 3-3.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,010.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 4.5-5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,824.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 4-4.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,554.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 5.5-6HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,368.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 5-5.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"2,826.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 6.5-7HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,910.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 6-6.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,639.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 7.5-8HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"4,453.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSC MINR PROCED-LVL2: 7-7.5HRS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"4,181.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSCAR RENTAL FEE CEMENT REMOVAL SYSTEM USE OF,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],802.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSCILLATING TRACKING TEST,AUDIOLOGY - DIAGNOSTIC [0471],49
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSCOR ADAPTOR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],699.00
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSMOTIC FRAGILITY,LABORATORY - HEMATOLOGY [0305],223
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSSEOUS SURVEY COMPLETE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],217
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSSEOUS SURVEY INFANT,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],239
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSSEOUS SURVEY LIMITED,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],161
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTEOCALCIN,LABORATORY - GENERAL CLASSIFICATION [0300],38
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTEOPATHIC MANIPULATION 3-4 BODY REGIONS,OSTEOPATHIC SERVICES - GENERAL CLASSIFICATION [0530],10
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTEOPATHIC MANIPULATION 5-6 BODY REGIONS,OSTEOPATHIC SERVICES - GENERAL CLASSIFICATION [0530],11
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTEOPATHIC MANIPULATIVE TREATMENT (OMT); 7-8 BODY REGIONS INVOLVED,OSTEOPATHIC SERVICES - GENERAL CLASSIFICATION [0530],11
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTIAL PRO STENT POSITIONING S,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,200.00"
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTOMY CARE 15-30 MINUTES,CLINIC - GENERAL CLASSIFICATION [0510],47
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTOMY CARE 30-45 MINUTES,CLINIC - GENERAL CLASSIFICATION [0510],47
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTOMY CARE 45-60 MINUTES,CLINIC - GENERAL CLASSIFICATION [0510],47
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OSTOMY CARE UP TO 15 MIN,CLINIC - GENERAL CLASSIFICATION [0510],47
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OT APPLY MULTILAY COMPRS ENTIRE ARM,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],43
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OT APPLY MULTILAY COMPRS ENTIRE ARM,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],49
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OT APPLY MULTILAY COMPRS ENTIRE LEG,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],90
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OT APPLY MULTILAY COMPRS ENTIRE LEG,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],100
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OT APPLY MULTILAY COMPRS ENTIRE LEG,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],100
WAKE FOREST BAPTIST MEDICAL CENTER Davie,OT APPLY MULTILAY COMPRS LWR LEG,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],74
