UF Health Shands Gainesville - Pricing Transparency Charge Master,,
Issued 12/28/2018,,
"NOTE: prices identified as ""Mark Up' encompass multiple items with different prices based item markup",,
,,
BILLING_DESC,UNIT,PRICE
SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG PO TABS ,1 each,3.00
SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG/20 ML PO SUSP SH ,1  x 20 mL Cup,14.90
SULFANILAMIDE 15 % VA CREA ,1  x 120 g Tube,814.00
SULFANILAMIDE 15 % VA CREA ,1  x 120 g Tube,814.00
SULFASALAZINE 500 MG PO TABS ,1 each,3.00
SULFASALAZINE 500 MG PO TABS ,1 each,3.00
SULFASALAZINE PO LIQD 100 MG/ML ,200 mL,144.00
SULFASALAZINE PO LIQD 100 MG/ML ,200 mL,144.00
SULINDAC 150 MG PO TABS ,1 each,3.00
SULINDAC 150 MG PO TABS ,1 each,3.00
SULINDAC 200 MG PO TABS ,1 each,3.70
SULINDAC 200 MG PO TABS ,1 each,3.70
SUMATRIPTAN 20 MG/ACT NA SOLN ,1 each,235.50
SUMATRIPTAN SUCCINATE 25 MG PO TABS ,1 each,81.20
SUMATRIPTAN SUCCINATE 25 MG PO TABS ,1 each,81.20
SUMATRIPTAN SUCCINATE 25 MG PO TABS ,1 each,84.80
SUMATRIPTAN SUCCINATE 25 MG PO TABS ,1 each,84.80
SUMATRIPTAN SUCCINATE 50 MG PO TABS ,1 each,75.50
SUMATRIPTAN SUCCINATE 6 MG/0.5ML SC SOLN ,1  x .5 mL Vial,93.60
SUMATRIPTAN SUCCINATE 6 MG/0.5ML SC SOLN ,1  x .5 mL Vial,93.60
SUMATRIPTAN SUCCINATE 6 MG/0.5ML SC SOLN ,1  x .5 mL Vial,183.80
SUMATRIPTAN SUCCINATE 6 MG/0.5ML SC SOLN ,1  x .5 mL Vial,183.80
SUMERIUM-153 LEXIDRONAM-150MCI ,EACH,"21,913.00"
SUNITINIB MALATE 12.5 MG PO CAPS ,1 each,628.50
SUNITINIB MALATE 12.5 MG PO CAPS ,1 each,628.50
SUNITINIB MALATE 25 MG PO CAPS ,1 each,"1,257.00"
SUNITINIB MALATE 25 MG PO CAPS ,1 each,"1,257.00"
SUNITINIB MALATE 50 MG PO CAPS ,1 each,"2,188.20"
SUNITINIB MALATE 50 MG PO CAPS ,1 each,"2,188.20"
SUPER HNDL. LOAD RADIO ,EACH,345.00
SUPER SHEATH ,EACH,125.00
SUPER SHEATH ,EACH,125.00
SUPERSEL RENAL ANG/S&I (BILAT) ,EACH,"12,425.00"
SUPERSEL RENAL ANG/S&I (UNILAT ,EACH,"10,120.00"
SUPPLIES VAD ,EACH,Mark Up
SUPPORTER ABDOMINAL ,EACH,Mark Up
SUPPORTER ATHLETIC ,EACH,Mark Up
SUPPORTER BRA ,EACH,Mark Up
SUPPORTER JAW ,EACH,Mark Up
SUPRASCAPULAR NERVE BLOCK ,EACH,"2,065.00"
SURECAN HUBER 20GA X .75 ,EACH,50.00
SURECAN HUBER 20GA X1.00 ,EACH,50.00
SURG.SHEATH ,EACH,50.00
SURGERY CONSULT ,EACH,121.00
SURGERY HAND/FNGR ,EACH,665.00
SURGICAL SHOE-EACH ,EACH,70.00
SURGICAL SHOE-EACH ,EACH,90.00
SURGICEL 4X8 ,EACH,200.00
SURGICEL SNOW ,EACH,380.00
SURGIFOAM ,EACH,Mark Up
SURPASS EMBO SYS IDE#G110229 ,EACH,1.00
SUSCEPTIBILITY -  KB ,EACH,47.00
SUSCEPTIBILITY - MIC ,EACH,59.00
SUTURE ANCHOR SET ,EACH,340.00
SUTURE SURGICAL ,EACH,Mark Up
SVG&IMA ANGIO+S&I(SUB)CONG.HT ,EACH,"5,020.00"
SWALLOW FUNCTION W/VIDEO ,EACH,460.00
SWANGANZ PACING CATH ,EACH,180.00
SWEAT CHLORIDE TEST ,EACH,180.00
SYMFONY INTRAOCULAR LENS ,EACH,"2,010.00"
SYNDROME MOPATH LEVEL 5 ,EACH,411.00
SYNTHETIC BONE FLAP ,EACH,"2,730.00"
SYNTHETIC SENTENCE TEST ,EACH,130.00
SYRINGE CADENCE ,EACH,300.00
SYRINGE DILATION ,EACH,Mark Up
SYRINGE- QUICK FILL DUPLOJECT ,EACH,70.00
SYS DELIVERY CEMENT 13.5G ,EACH,155.00
SYS THORACIC STENT GRAFT IDE# G130027 ,EACH,Mark Up
SYS URETEROSCOPE ,EACH,Mark Up
SYSTEM ARTHROSCOPIC ,EACH,Mark Up
SYSTEM BLOOD WARMING ,EACH,Mark Up
SYSTEM BONE CEMENT ,EACH,Mark Up
SYSTEM CABLE ,EACH,Mark Up
SYSTEM CATHETER ASEPT ,EACH,"1,455.00"
SYSTEM DELIVERY LV ,EACH,910.00
SYSTEM DRAINAGE ,EACH,Mark Up
SYSTEM EMBOLIC IDE#G110111 ,EACH,Mark Up
SYSTEM EMBOLIC IDE#G130003 ,EACH,Mark Up
SYSTEM EMBOLIC PROTECTION ,EACH,Mark Up
SYSTEM EMBOLIZATION PROTECT SYS ,EACH,"3,970.00"
SYSTEM FECAL MANAGEMENT ,EACH,Mark Up
SYSTEM IMPLANT MPFL ,EACH,"3,610.00"
SYSTEM MANDIBLE ,EACH,Mark Up
SYSTEM MITRACLIP ,EACH,Mark Up
SYSTEM NASAL RETAINING ,EACH,Mark Up
SYSTEM SCLERODRM IMMUNOASSAY NONINFECT AB AG ,EACH,71.00
SYSTEM THORACENTESIS ,EACH,40.00
SYSTEM TRANSFEMORAL ,EACH,"83,280.00"
SYSTEMIC SCLERODERMA AB ANA TITER ,EACH,69.00
SYSTEMIC SCLERODERMA AB ANTI ENA ,EACH,111.00
SYVEK 4 PACER PATCH ,EACH,690.00
T CELL CLONAL DNA PCR ,EACH,542.00
T CELLS - TOTAL COUNTS ,EACH,256.00
T PALLIDUM AB BY IFA ,EACH,41.00
T PALLIDUM PARTICLE AGGLUTIN ,EACH,33.00
T PALLIDUM PARTICLE AGGLUTIN ,EACH,90.00
T.PALLIDUM AB IGG CSF ,EACH,58.00
T3 TOTAL ,EACH,96.00
T3 UPTAKE ,EACH,44.00
T4 ,EACH,17.00
TACROLIMUS (FK506) QUANT ,EACH,93.00
TACROLIMUS 0.03 % EX OINT ,1  x 30 g Tube,918.90
TACROLIMUS 0.03 % EX OINT ,1  x 30 g Tube,918.90
TACROLIMUS 0.03 % EX OINT ,1  x 60 g Tube,"1,837.80"
TACROLIMUS 0.03 % EX OINT ,1  x 60 g Tube,"1,837.80"
TACROLIMUS 0.1 % EX OINT ,1  x 30 g Tube,918.90
TACROLIMUS 0.1 % EX OINT ,1  x 30 g Tube,918.90
TACROLIMUS 0.5 MG PO CAPS ,1 each,19.40
TACROLIMUS 0.5 MG PO CAPS ,1 each,19.40
TACROLIMUS 0.5 MG PO CP24 ,1 each,15.30
TACROLIMUS 1 MG PO CAPS ,1 each,38.80
TACROLIMUS 1 MG PO CAPS ,1 each,38.80
TACROLIMUS 1 MG PO CP24 ,1 each,17.00
TACROLIMUS 1 MG PO TB24 ,1 each,32.00
TACROLIMUS 4 MG PO TB24 ,1 each,108.10
TACROLIMUS 5 MG PO CAPS ,1 each,149.00
TACROLIMUS 5 MG PO CAPS ,1 each,149.00
TACROLIMUS 5 MG PO CP24 ,1 each,123.50
TACROLIMUS 5 MG/ML IV SOLN ,1 mL,860.70
TACROLIMUS 5 MG/ML IV SOLN ,1  x 1 mL Ampule,860.70
TACROLIMUS PO LIQD 0.5 MG/ML ,1000 mL,"1,629.00"
TACROLIMUS PO LIQD 0.5 MG/ML FOR ADULT LIVER TRANSPLANT ,1000 mL,"1,629.00"
TADALAFIL (PAH) 20 MG PO TABS ,1 each,240.50
TADALAFIL (PAH) 20 MG PO TABS ,1 each,240.50
TADALAFIL 5 MG PO TABS ,1 each,41.10
TADALAFIL 5 MG PO TABS ,1 each,41.10
TALC 4 G PL AERP ,1  x 30 g Can,452.90
TALC 4 G PL POWD ,1 each,594.40
TALIMOGENE LAHERPAREPVEC 10**6 PFU/ML INJ CUSTOM UF ,1  x 1 mL Vial,222.10
TALIMOGENE LAHERPAREPVEC 10**8 PFU/ML INJ CUSTOM UF ,1  x 1 mL Vial,"19,415.20"
TAMOXIFEN CITRATE 10 MG PO TABS ,1 each,3.00
TAMOXIFEN CITRATE 10 MG PO TABS ,1 each,3.00
TAMOXIFEN CITRATE 5 MG PO TAB (INPATIENT) ,1 each,3.00
TAMSULOSIN HCL 0.4 MG PO CAPS ,1 each,3.00
TAMSULOSIN HCL 0.4 MG PO CAPS ,1 each,12.70
TAMSULOSIN HCL 0.4 MG PO CAPS ,1 each,12.70
TAP SURGICAL ,EACH,Mark Up
TAVR PERC FEM ART APP ,EACH,"24,895.00"
TBI MRI BRAIN DTI ,EACH,60.00
TC-99M CARDIOLITE ,EACH,243.00
TC-99M DMSA ,EACH,324.00
TC-99M DTPA ,EACH,55.00
TC-99M HIDA COMPOUND ,EACH,203.00
TC-99M HIDA COMPOUND ,EACH,203.00
TC-99M MAA ,EACH,55.00
TC-99M MAA ,EACH,55.00
TC-99M MAG3-RENAL ,EACH,"1,535.00"
TC-99M MYOVIEW ,EACH,162.00
TC-99M NEUROLITE ,EACH,"1,761.00"
TC-99M PERTECHNETATE ,EACH,8.00
TC-99M PERTECHNETATE ,EACH,8.00
TC-99M PHOSPHATE ,EACH,36.00
TC-99M PHOSPHATE ,EACH,36.00
TC-99M PYP ,EACH,88.00
TC-99M PYP ,EACH,88.00
TC-99M RBC ULTRA TAG KIT ,EACH,312.00
TC-99M SULFUR COLLOID (IV) ,EACH,162.00
TC-99M SULFUR COLLOID (IV) ,EACH,162.00
TCAT PLMT STENT CTR DIALYSIS SEG W/IMG S&I ,EACH,"7,940.00"
T-CELL DEPLETION OF HARVEST ,EACH,"28,800.00"
TEARAWAY INTRODUCER ,EACH,155.00
TEE W/O ANESTHESIA ,EACH,"2,540.00"
TELAVANCIN HCL 750 MG IV SOLR ,750 mg,"1,774.90"
TELE THX ISODOSE PLAN CMPLX ,EACH,"1,150.00"
TELE THX ISODOSE PLAN SIMPLE ,EACH,630.00
TELEMETRY-PER DAY ,EACH,120.00
TELEPHONIC ANAL DUAL CHAMB ,EACH,125.00
TELEPHONIC ANAL-SINGLE CHAMB ,EACH,125.00
TELESCOPE CATHETER ,EACH,480.00
TELESCOPIC INTRAOCULAR LENS ,EACH,Mark Up
TELITHROMYCIN 400 MG PO TABS ,1 each,58.60
TELMISARTAN 20 MG PO TABS ,1 each,24.00
TELMISARTAN 40 MG PO TABS ,1 each,24.00
TELMISARTAN 80 MG PO TABS ,1 each,24.00
TELOMERE LENGTH TESTING ,EACH,840.00
TEMAZEPAM 15 MG PO CAPS ,1 each,3.00
TEMAZEPAM 15 MG PO CAPS ,1 each,3.00
TEMAZEPAM 7.5 MG PO CAPS ,1 each,106.30
TEMAZEPAM 7.5 MG PO CAPS ,1 each,106.30
TEMNO NEEDLES ,EACH,120.00
TEMOZOLOMIDE 10 MG/ML PO LIQD BCN UF ,50 mL,"4,013.30"
TEMOZOLOMIDE 100 MG IV SOLR ,100 mg,"4,084.80"
TEMOZOLOMIDE 100 MG PO CAPS ,1 each,"1,870.70"
TEMOZOLOMIDE 20 MG PO CAPS ,1 each,396.70
TEMOZOLOMIDE 250 MG PO CAPS ,1 each,"2,071.60"
TEMOZOLOMIDE 5 MG PO CAPS ,1 each,120.40
TEMP TRANSCUTANEOUS PACING ,EACH,"1,705.00"
TEMPLATE BENDING ,EACH,Mark Up
TEMPLATE PLATING ,EACH,Mark Up
TEMPLATE PLATING ,EACH,Mark Up
TEMPLATE ROD ,EACH,Mark Up
TEMPORARY LEAD ,EACH,150.00
TEMSIROLIMUS 25 MG/ML IV SOLN ,1  x 1 mL Vial,"7,184.50"
TEMSIROLIMUS 25 MG/ML IV SOLN ,1  x 1 mL Vial,"7,184.50"
TEMSIROLIMUS 25 MG/ML IV SOLN ,1 mL,"7,184.50"
TEMSIROLIMUS 25 MG/ML IV SOLN ,1 mL,"7,184.50"
TEMSIROLIMUS 25 MG/ML IV SOLN ,1  x 1 mL Vial,"7,184.50"
TENECTEPLASE 50 MG IV KIT ,1 each,"23,733.60"
TENIPOSIDE 10 MG/ML IV SOLN ,5 mL,"10,121.90"
TENIPOSIDE 10 MG/ML IV SOLN ,5 mL,"10,121.90"
TENIPOSIDE 10 MG/ML IV SOLN ,5 mL,"10,121.90"
TENOFOVIR ALAFENAMIDE FUMARATE 25 MG PO TABS ,1 each,128.00
TENOFOVIR DISOPROXIL FUMARATE 300 MG PO TABS ,1 each,136.90
TENOFOVIR DISOPROXIL FUMARATE 40 MG/GM PO POWD ,60 g,"2,238.20"
TENOGLIDE TENDON PROT PER SQ CM ,EACH,Mark Up
TENS ,EACH,60.00
TERBINAFINE HCL 1 % EX CREA ,1  x 30 g Tube,36.10
TERBINAFINE HCL 250 MG PO TABS ,1 each,40.20
TERBUTALINE SULFATE 1 MG/ML IJ SOLN ,1  x 1 mL Vial,26.00
TERBUTALINE SULFATE 1 MG/ML IJ SOLN ,1  x 1 mL Vial,26.00
TERBUTALINE SULFATE 1 MG/ML IJ SOLN ,1  x 1 mL Vial,26.00
TERBUTALINE SULFATE 2.5 MG PO TABS ,1 each,16.40
TERBUTALINE SULFATE 2.5 MG PO TABS ,1 each,16.40
TERBUTALINE SULFATE 5 MG PO TABS ,1 each,20.00
TERIPARATIDE (RECOMBINANT) 600 MCG/2.4ML SC SOLN ,1  x 2.4 mL Pen,"13,352.00"
TEST SUPPLY ,EACH,130.00
TESTOSTERONE ,EACH,175.00
TESTOSTERONE 2 MG/24HR TD PT24 ,1 each,33.80
TESTOSTERONE 2 MG/24HR TD PT24 ,1 each,33.80
TESTOSTERONE 50 MG/5GM (1%) TD GEL ,1  x 5 g Box,76.90
TESTOSTERONE 50 MG/5GM (1%) TD GEL ,1  x 5 g Box,76.90
TESTOSTERONE CYPIONATE 200 MG/ML IM SOLN ,1  x 1 mL Vial,109.10
TESTOSTERONE CYPIONATE 200 MG/ML IM SOLN ,1  x 1 mL Vial,109.10
TESTOSTERONE CYPIONATE 200 MG/ML IM SOLN ,1  x 1 mL Vial,109.10
TESTOSTERONE CYPIONATE 200 MG/ML IM SOLN ,1  x 1 mL Vial,109.10
TESTOSTERONE FEMALE-FREE ,EACH,70.00
TESTOSTERONE FEMALE-TOTAL ,EACH,70.00
TESTOSTERONE TOTAL ,EACH,175.00
TESTOSTERONE TOTAL FEM/CHILD ,EACH,54.00
TETANUS AB IGG ,EACH,35.00
TETANUS IMMUNE GLOBULIN 250 UNIT/ML IM INJ ,1 each,"2,042.30"
TETANUS-DIPHTH-ACELL PERTUSSIS 5-2.5-18.5 LF-MCG/0.5 IM SUSP ,1  x .5 mL Syringe,188.70
TETANUS-DIPHTH-ACELL PERTUSSIS 5-2.5-18.5 LF-MCG/0.5 IM SUSP ,1  x .5 mL Syringe,188.70
TETANUS-DIPHTH-ACELL PERTUSSIS 5-2-15.5 LF-MCG/0.5 IM SUSP ,1  x .5 mL Vial,205.60
TETANUS-DIPHTH-ACELL PERTUSSIS 5-2-15.5 LF-MCG/0.5 IM SUSP ,1  x .5 mL Syringe,205.60
TETANUS-DIPHTHERIA TOXOIDS TD 2-2 LF/0.5ML IM SUSP ,1  x .5 mL Vial,98.70
TETANUS-DIPHTHERIA TOXOIDS TD 2-2 LF/0.5ML IM SUSP ,1  x .5 mL Vial,98.70
TETANUS-DIPHTHERIA TOXOIDS TD 2-2 LF/0.5ML IM SUSP ,1  x .5 mL Vial,125.00
TETANUS-DIPHTHERIA TOXOIDS TD 5-2 LFU IM INJ ,1  x .5 mL Syringe,160.20
TETRABENAZINE 12.5 MG PO TABS ,1 each,227.00
TETRACAINE HCL 0.5 % OP SOLN ,1  x 15 mL Bottle,57.00
TETRACAINE HCL 0.5 % OP SOLN ,1  x 15 mL Bottle,57.00
TETRACAINE HCL 0.5 % OP SOLN ,1  x 4 mL Plas Cont,66.30
TETRACAINE HCL 0.5 % OP SOLN ,1  x 4 mL Plas Cont,66.30
TETRACAINE HCL 0.5 % OP SOLN ,1  x 5 mL Bottle,129.90
TETRACAINE HCL 0.5 % OP SOLN HYPERVISCOUS ,1  x 5 mL Bottle,129.90
TETRACAINE HCL 0.5 % OP SOLN VISCOUS ,1 each,53.80
TETRACAINE HCL 0.5 % OP SOLN VISCOUS ,1  x 5 mL Bottle,129.90
TETRACAINE HCL 0.5 % OP SOLN VISCOUS ,1  x 5 mL Bottle,129.90
TETRACAINE HCL 1 % IJ SOLN ,1  x 2 mL Ampule,180.60
TETRACYCLINE HCL 250 MG PO CAPS ,1 each,23.70
TETRACYCLINE HCL 250 MG PO CAPS ,1 each,23.70
TETRACYCLINE HCL 500 MG PO CAPS ,1 each,47.30
TETRACYCLINE HCL 500 MG PO CAPS ,1 each,47.30
TETRIS COIL LG ,EACH,"3,140.00"
TETRIS COIL MD ,EACH,"3,140.00"
THAL QUICK CHEST TUBE KIT ,EACH,335.00
THAW PREV. FROZEN HPCS WITHOUT WASHING ,EACH,"1,335.00"
THAW PREV. FROZEN HPCS WITHOUT WASHING ,EACH,"1,335.00"
THAWING PROCESS ,EACH,767.00
THC METAB QUANT SERUM REFLX ,EACH,143.00
THEOPHYLLINE ,EACH,96.00
THEOPHYLLINE 80 MG/15ML PO SOLN ,473 mL,334.90
THEOPHYLLINE ER 100 MG PO CP24 ,1 each,7.20
THEOPHYLLINE ER 100 MG PO CP24 ,1 each,7.20
THEOPHYLLINE ER 100 MG PO TB12 ,1 each,3.00
THEOPHYLLINE ER 100 MG PO TB12 ,1 each,3.00
THEOPHYLLINE ER 150 MG PO TB12 (INPATIENT) ,1 each,3.00
THEOPHYLLINE ER 200 MG PO CP24 ,1 each,10.70
THEOPHYLLINE ER 200 MG PO CP24 ,1 each,10.70
THEOPHYLLINE ER 200 MG PO TB12 ,1 each,3.00
THEOPHYLLINE ER 200 MG PO TB12 ,1 each,3.00
THEOPHYLLINE ER 300 MG PO TB12 ,1 each,3.00
THEOPHYLLINE ER 300 MG PO TB12 ,1 each,12.90
THEOPHYLLINE ER 400 MG PO TB24 ,1 each,4.10
THEOPHYLLINE ER 400 MG PO TB24 ,1 each,4.10
THEOPHYLLINE ER 50 MG PO TB12 (INPATIENT) ,1 each,3.00
THEOPHYLLINE ER 600 MG PO TB24 ,1 each,5.90
THEOPHYLLINE ER 600 MG PO TB24 ,1 each,5.90
THEOPHYLLINE IN D5W 0.8-5 MG/ML-% IV SOLN ,1  x 500 mL Flex Cont,21.60
THEOPHYLLINE IN D5W 0.8-5 MG/ML-% IV SOLN ,1  x 500 mL Flex Cont,21.60
THEOPHYLLINE IN D5W 0.8-5 MG/ML-% IV SOLN ,1  x 500 mL Flex Cont,21.60
THEOPHYLLINE PEDIATRIC INTERMITTENT IV ,500 mL,21.60
THEOPHYLLINE PO LIQD 5 MG/ML ,480 mL,5.80
THEOPHYLLINE PO LIQD 5 MG/ML ,480 mL,5.80
THER ACTIVITIES/DYN/FUNC 15MIN ,EACH,130.00
THER APHERESIS PLASMA ,EACH,"7,250.00"
THER I131 HYPERTHYROID 10-20MC ,EACH,790.00
THER I131 HYPERTHYROID 111-200 ,EACH,790.00
THER I131 HYPERTHYROID 20-30MC ,EACH,790.00
THER PROC/THEREX 15 MIN ,EACH,120.00
THER PROC/THEREX 15 MIN ,EACH,120.00
THER PROC/THEREX 15MIN ,EACH,120.00
THER PROC/THEREX 15MIN ,EACH,120.00
THER PROC/THEREX 15MIN ,EACH,120.00
THER PROC/THEREX 15MIN ,EACH,120.00
THER.I131 HYPERTHYROID 50-110M ,EACH,790.00
THERA ACTIVITY/DYN/FUNC 15 MIN ,EACH,130.00
THERA ACTIVITY/DYN/FUNC 15 MIN ,EACH,130.00
THERAP PHLEB ,EACH,350.00
THERAPEUTIC PHLEBOTOMY ,EACH,350.00
THERAPEUTIC PORT IMAGE(S) ,EACH,230.00
THERAPY EVALUATION ,EACH,255.00
THERAPY VEST SUBSEQUENT ,EACH,150.00
THERM (NAV) B CURVE ABL ,EACH,"6,535.00"
THERM (NAV) C CURVE ABL ,EACH,"6,535.00"
THERM (NAV) D CURVE ABL ,EACH,"6,535.00"
THERM (NAV) D-F THERMCPLE ABL ,EACH,"7,030.00"
THERM (NAV) F CURVE ABL ,EACH,"6,535.00"
THERM (NAV) F-J THERMOCPLE ABL ,EACH,"7,030.00"
THERM B CURVE THERMOCPLE ABL ,EACH,"3,270.00"
THERM D CURVE THERMOCPLE ABL ,EACH,"3,270.00"
THERM D-F CRVE EZ STEER BIDIR ,EACH,"7,030.00"
THERM F CURVE THERMOCPLE ABL ,EACH,"3,270.00"
THERM F-J CURVE EZ STEER BIDIR ,EACH,"7,030.00"
THERM J CURVE THERMOCPLE ABL ,EACH,"3,270.00"
THERMOCOOL CATHETER ,EACH,"8,550.00"
THERMOPLASTY BRONCH  1 LOBE ,EACH,"11,545.00"
THIAMINE 100 MG PO TAB CUSTOM UF ,1 each,3.00
THIAMINE 100 MG PO TAB CUSTOM UF ,1 each,3.00
THIAMINE HCL 100 MG/ML IJ SOLN ,1  x 2 mL Vial,67.20
THIAMINE HCL 100 MG/ML IJ SOLN ,1  x 2 mL Vial,67.20
THIAMINE HCL 100 MG/ML IJ SOLN CUSTOM HCPCS ,1  x 2 mL Vial,57.70
THIAMINE HCL 100 MG/ML IJ SOLN CUSTOM HCPCS ,1  x 2 mL Vial,57.70
THIAMINE HCL 100 MG/ML IV SYRINGE ,1 mL,33.60
THIAMINE HCL 100 MG/ML IV SYRINGE ,1  x 2 mL Vial,57.70
THIAMINE HCL 100 MG/ML IV SYRINGE ,2 mL,67.20
THIAMINE HCL 100 MG/ML IV SYRINGE ,2 mL,67.20
THIAMINE HCL 50 MG PO TABS ,1 each,3.00
THIAMINE HCL 50 MG PO TABS ,1 each,3.00
THIOGUANINE 20 MG PO TAB (INPATIENT) ,1 each,42.10
THIOGUANINE 40 MG PO TABS ,1 each,91.00
THIOGUANINE 40 MG PO TABS ,1 each,91.00
THIOGUANINE PO LIQD 20 MG/ML UF BCN ,30 mL,"1,262.40"
THIOGUANINE PO LIQD 20 MG/ML UF BCN ,30 mL,"1,262.40"
THIOPURINE DRUG METABOLITES ,EACH,400.00
THIOPURINE METHYTRANSFERASE RBC ,EACH,285.00
THIORIDAZINE HCL 10 MG PO TABS ,1 each,3.00
THIORIDAZINE HCL 10 MG PO TABS ,1 each,3.00
THIORIDAZINE HCL 100 MG PO TABS ,1 each,3.30
THIORIDAZINE HCL 25 MG PO TABS ,1 each,3.00
THIORIDAZINE HCL 25 MG PO TABS ,1 each,3.00
THIOTEPA 100 MG IJ SOLR CUSTOM UF ,1 each,"24,292.20"
THIOTEPA 100 MG IJ SOLR CUSTOM UF ,1 each,"24,292.20"
THIOTEPA 100 MG IJ SOLR CUSTOM UF ,1 each,"24,292.20"
THIOTEPA 15 MG IJ SOLR ,1 each,"5,689.80"
THIOTEPA 15 MG IJ SOLR ,15 mg,"5,689.80"
THIOTHIXENE ,EACH,257.00
THIOTHIXENE 10 MG PO CAPS ,1 each,10.10
THIOTHIXENE 10 MG PO CAPS ,1 each,10.10
THIOTHIXENE 2 MG PO CAPS ,1 each,7.20
THIOTHIXENE 2 MG PO CAPS ,1 each,7.20
THIOTHIXENE 5 MG PO CAPS ,1 each,10.90
THIOTHIXENE 5 MG PO CAPS ,1 each,10.90
THOMBOLYLIC INFUSION - IV ,EACH,705.00
THOMBOLYSIS ADDL DAY W/S&I ,EACH,"10,720.00"
THORACENTESIS ,EACH,"1,745.00"
THORACENTESIS W/IMAGING ,EACH,"2,470.00"
THORACENTESIS W/O IMAGE GUIDE ,EACH,"1,745.00"
THORACENTESIS W/O IMAGING ,EACH,"1,745.00"
THORACENTESIS WITH IMAGING ,EACH,"2,470.00"
THORACIC OUTLET EXAM ,EACH,455.00
THORACIC SPINE 3 V ,EACH,460.00
THORACOLUMBAR SPINE 2V ,EACH,265.00
THORACOSC W/ PULM DECORT-PART ,EACH,"12,710.00"
THORACOSCOPY INFIL W/ BIOPSY ,EACH,"11,720.00"
THORACOSCOPY LUNGS/PLEURAL W/O BX ,EACH,"11,720.00"
THORACOSCOPY MASS W/ BIOPSY ,EACH,"11,720.00"
THORACOSCOPY MED W/ BIOPSY ,EACH,"11,720.00"
THORACOSCOPY PER W/ BIOPSY ,EACH,"11,720.00"
THORACOSCOPY PLEURA W/ BIOPSY ,EACH,"11,720.00"
THORACOSCOPY W/ PLEURODESIS ,EACH,"12,710.00"
THORACOSCOPY W/BX PLEURA ,EACH,"11,720.00"
THORACOTOMY W/CARDIAC MASS ,EACH,"4,445.00"
THROAT SURGERY PROCEDURE ,EACH,550.00
THROMBECT &/OR INF FOR THROMBOLYSIS INTRACRANIAL PERQ ART ,EACH,"70,045.00"
THROMBECT ART SECOND W/INJ ADD-ON ,EACH,"10,505.00"
THROMBECT PERC TRANSLUM/INF DIAL CRCUIT ,EACH,"19,310.00"
THROMBECT PERC TRANSLUM/INF W/ANGIOPLASTY ,EACH,"34,920.00"
THROMBECTOMY ART PRIM ADD-ON ,EACH,"8,750.00"
THROMBECTOMY ART PRIM W/INJ INIT ,EACH,"14,480.00"
THROMBECTOMY ARTERIAL ADDL ,EACH,"8,750.00"
THROMBECTOMY VENOUS INIT W/INJ ,EACH,"14,480.00"
THROMBECTOMY VENOUS REPEAT W/INJ ,EACH,"8,875.00"
THROMBIN (RECOMBINANT) 20000 UNITS EX SOLR ,1 each,"1,419.40"
THROMBIN (RECOMBINANT) 20000 UNITS EX SOLR ,1 each,"1,419.40"
THROMBIN (RECOMBINANT) 5000 UNITS EX SOLR ,1 each,376.00
THROMBIN (RECOMBINANT) 5000 UNITS EX SOLR ,1 each,376.00
THROMBIN 20000 UNITS EX KIT ,1 each,"1,230.10"
THROMBIN 20000 UNITS EX KIT ,1 each,"1,230.10"
THROMBIN 20000 UNITS EX KIT ,1 each,"1,230.10"
THROMBIN 20000 UNITS EX SOLR ,1 each,"1,172.90"
THROMBIN 20000 UNITS EX SOLR ,1 each,"1,172.90"
THROMBIN 20000 UNITS EX SOLR ,1 each,"1,172.90"
THROMBIN 5000 UNITS EX KIT ,1 each,324.30
THROMBIN 5000 UNITS EX KIT ,1 each,339.10
THROMBIN 5000 UNITS EX SOLR ,1 each,318.50
THROMBIN 5000 UNITS EX SOLR ,1 each,318.50
THROMBIN 5000 UNITS EX SOLR ,1 each,318.50
THROMBIN TIME ,EACH,39.00
THROMBO DEVICE ,EACH,"1,800.00"
THROMBOLYSIS ADDL DAY W/S&I ,EACH,"10,720.00"
THROMBOLYSIS ART-1ST W/S&I ,EACH,"16,195.00"
THROMBOLYSIS CEREBRAL IV INF ,EACH,705.00
THROMBOLYSIS CESSETION W/S&I ,EACH,"10,720.00"
THROMBOLYSIS COR-BY IC INFUSN ,EACH,"3,875.00"
THROMBOLYSIS VEN-1ST W/S&I ,EACH,"5,325.00"
THROMBOLYTIC ART THERAPY ,EACH,"16,195.00"
THROMBOLYTIC VENOUS THERAPY ,EACH,"5,325.00"
THRPY NEG PRESS WOUND <= 50 SQCM W/DME ,EACH,440.00
THYROGLOBULIN ,EACH,48.00
THYROGLOBULIN ,EACH,48.00
THYROGLOBULIN ,EACH,109.00
THYROGLOBULIN FINE NEEDLE ,EACH,59.00
THYROID 120 MG PO TABS ,1 each,5.10
THYROID 15 MG PO TABS ,1 each,3.00
THYROID 30 MG PO TABS ,1 each,3.00
THYROID 30 MG PO TABS ,1 each,3.00
THYROID 30 MG PO TABS ,1 each,3.00
THYROID 45 MG PO TAB (INPATIENT USE) ,1 each,3.00
THYROID 60 MG PO TABS ,1 each,3.00
THYROID 60 MG PO TABS ,1 each,3.00
