Entity,Service Description,Price
BHM,Suture Monocryl 3-0 ps1 y9 h,$54.00 
BHM,Suture Monocryl 3-0 rb1 y2 h,$20.00 
BHM,Suture Monocryl 3-0 rb1 y3 h,$20.00 
BHM,Suture Monocryl 3-0 ur6 y6 h,$22.00 
BHM,Suture Monocryl 3-o ct-1 y9 h,$21.00 
BHM,Suture Monocryl 3-o sh y4 h,$19.00 
BHM,Suture Monocryl 3-ops-2 y-4 g,$49.00 
BHM,Suture monocryl 4-0 27in y2 h,$19.00 
BHM,Suture Monocryl 4-0 ps-1 y9 h,$54.00 
BHM,Suture Monocryl 4-0 ps2 y4 g,$50.00 
BHM,Suture Monocryl 4-0 sh u y4 h,$19.00 
BHM,Suture Monocryl 4-o p-3 y4 g,$53.00 
BHM,Suture Monocryl 5-0 p3 y4 g,$54.00 
BHM,Suture Monocryl 5-0 ps2 y4 g,$50.00 
BHM,Suture Monocryl 5-o pc-3 y8 g,$54.00 
BHM,Suture Monocryl 6-0 p-1 y4 g,$55.00 
BHM,Suture Monocryl o ct-1 yy g,$71.00 
BHM,Suture Monocryl o ur-6 y6 h,$22.00 
BHM,Suture Monocryl pl ps1 pdp4 g,$63.00 
BHM,Suture Monocryl pl ps2 pdp4 g,$55.00 
BHM,Suture Monocryl pls 3-0mcp4 h,$21.00 
BHM,Suture Monocryl pls 4-0mcp3 h,$24.00 
BHM,Suture Monocryl ps1 3-0mcp9 h,$62.00 
BHM,Suture Monocryl+3-0 mcp3 h,$21.00 
BHM,Suture Monocryl+ct1 2-0pdp3 h,$26.00 
BHM,Suture Monocryl+p-3 5-0cp4 g,$62.00 
BHM,Suture Monocryl+ps2 3-0mcp4 g,$57.00 
BHM,Suture Monocryl+ps-2 4-0cp4 h,$59.00 
BHM,Suture Monocryl+ps2 4-0mcp4 g,$57.00 
BHM,Suture Monocryl+ps2 4-0pd49 g,$59.00 
BHM,Suture Monocryl+ps-2 5-0cp4 g,$58.00 
BHM,Suture Monocryl+vio ct1pdp3 h,$26.00 
BHM,Suture Monodr 2-0 18mm ya10 q,$156.00 
BHM,Suture Monodr 3-0 18mm ya10 q,$156.00 
BHM,Suture Nurolon 1 ct-1 cr c5 d,$97.00 
BHM,Suture Nurolon 4-0 tf cr c5 d,$133.00 
BHM,Suture o Capio 833- 4,$384.00 
BHM,Suture pack mitral valve 75 e,"$4,209.00 "
BHM,Suture pass ocl ar7715 5,"$6,776.00 "
BHM,Suture pdo 0 mh14x14 sxpd2b 7,$267.00 
BHM,Suture pdo 0 sh14x14 sxpd2b 4,$288.00 
BHM,Suture pdo 1 mh30x30 sxpd2b 1,$217.00 
BHM,Suture pdo 2-0 fs sxpd2b 7,$176.00 
BHM,Suture pdo 2-0 fs sxpd2b 9,$213.00 
BHM,Suture PDO 3-0 18x14 ra10 q,$149.00 
BHM,Suture pdo 4-0 fs-4 sxpd2b 1,$126.00 
BHM,Suture pdo2 ctx36x36 sxpd2b 5,$211.00 
BHM,Suture pds 0 ct-1 45 sxpp1a 1,$216.00 
BHM,Suture pds 0 ct-2 45 sxpp1a 7,$192.00 
BHM,Suture pds 0 ctx 45 sxpp1a 2,$218.00 
BHM,Suture pds 1 ctx 45 sxpp1a 0,$218.00 
BHM,Suture pds 2-0 ct-1 sxmp1b 3,$207.00 
BHM,Suture pds 2-0 ct-1 sxpp1b 1,$273.00 
BHM,Suture pds 2-0 ct-1 sxpp1b 6,$278.00 
BHM,Suture pds 3-0 15cm sxpp1b 0,$327.00 
BHM,Suture PDS 3-0 ps-2 sxpp1b 6,$330.00 
BHM,Suture PDS 4-0 ps-2 sxpp1b 4,$331.00 
BHM,Suture pds 5-0 ii rb-1 z3 h,$24.00 
BHM,Suture PDS II 0 ct z3 h,$24.00 
BHM,Suture PDS II 0 ct1 cr z7 d,$173.00 
BHM,Suture PDS II 0 endoknt zk g,$260.00 
BHM,Suture PDS II 0 endoloop ez g,$337.00 
BHM,Suture PDS II 1 cp-1 z4 h,$26.00 
BHM,Suture PDS II 1 ct z3 t,$25.00 
BHM,Suture PDS II 1 ct1 z3 h,$25.00 
BHM,Suture PDS II 1 ct-2 z3 h,$23.00 
BHM,Suture PDS II 1 tp-1 z8 g,$44.00 
BHM,Suture PDS II 2-0 ct1 z3 h,$22.00 
BHM,Suture PDS II 2-0 ps-1 z9 h,$33.00 
BHM,Suture PDS II 2-0 sh z3 h,$23.00 
BHM,Suture PDS II 3-0 ct1 z3 h,$24.00 
BHM,Suture PDS II 3-0 rb1 z3 h,$25.00 
BHM,Suture PDS II 3-0 sh vl z3 h,$23.00 
BHM,Suture PDS II 3-o ps-2 z4 g,$48.00 
BHM,Suture PDS II 4-0 p3 z4 g,$48.00 
BHM,Suture PDS II 4-0 rb1 z3 h,$22.00 
BHM,Suture PDS II 5-o ps-2 z4 g,$51.00 
BHM,Suture PDS II 6-0 bv 30 z1 h,$109.00 
BHM,Suture PDS pls 0 ct1 pdp3 h,$28.00 
BHM,Suture PDS pls 5-0 p3 pdp 4 g,$59.00 
BHM,Suture PDS UND m1 90cm d9 7,$440.00 
BHM,Suture PDS+ vlt tp-1 1pdp88 a,$51.00 
BHM,Suture PDS+ps2 4-0 pdp3 t,$30.00 
BHM,Suture pds2-0 ct1 45 sxpp1a 3,$209.00 
BHM,Suture pds2-0 ct2 45 sxpp1a 8,$227.00 
BHM,Suture PDSII 1 ct-1 z 1,$171.00 
BHM,Suture PDSII o ct 36in z3 t,$24.00 
BHM,Suture pga 2-0 30x30 sxmd2b 2,$230.00 
BHM,Suture pga 3-0 14x14 sxmd2b 7,$182.00 
BHM,Suture pga 3-0 30x30 sxmd2b 0,$233.00 
BHM,Suture pga 3-0 fs-2 sxmd2b 5,$141.00 
BHM,Suture Plain 2-0 ligapak l1 g,$31.00 
BHM,Suture Plain 2-o ct-1 8 h,$25.00 
BHM,Suture Plain 3-0 ctx 8 h,$26.00 
BHM,Suture Plain 3-o ct-1 8 h,$26.00 
BHM,Suture Plain 3-o sh g3 h,$26.00 
BHM,Suture Plain 4-0 p3 16 g,$52.00 
BHM,Suture Plain 4-o ps-2 16 g,$163.00 
BHM,Suture Plain 5-0 fs2 h8 g,$28.00 
BHM,Suture Plain 5-0 p3 18in 6 g,$52.00 
BHM,Suture Plain 5-o pc-1 19 g,$58.00 
BHM,Suture Plain 6-0 g1 7 g,$136.00 
BHM,Suture Plain 6-0 pc1 18 19 g,$58.00 
BHM,Suture Plain gut 3-o reel l 2,$30.00 
BHM,Suture Plain o ties s1 h,$25.00 
BHM,Suture Prolene 0 ctx c8 g,$133.00 
BHM,Suture Prolene 0 mo7 cr c8 g,$134.00 
BHM,Suture Prolene 1 ct-1 84 h,$22.00 
BHM,Suture Prolene 1 ctx 84 h,$21.00 
BHM,Suture Prolene 2 tP1 88 g,$40.00 
BHM,Suture Prolene 2-0 ct-1 84 h,$22.00 
BHM,Suture Prolene 2-0 ct-1 c8 g,$133.00 
BHM,Suture Prolene 2-0 ct-2 84 h,$22.00 
BHM,Suture Prolene 2-0 fs 86 h,$24.00 
BHM,Suture Prolene 2-0 ks 86 h,$28.00 
BHM,Suture Prolene 2-0 mh 88 1,$51.00 
BHM,Suture Prolene 2-0 mh 88 2,$53.00 
BHM,Suture Prolene 2-0 rb1 85 h,$51.00 
BHM,Suture Prolene 2-0 sh sh 85 h,$54.00 
BHM,Suture Prolene 2-0sh 36 85 h,$51.00 
BHM,Suture Prolene 3-0 Ps1 86 g,$49.00 
BHM,Suture Prolene 3-0 Ps2 86 h,$49.00 
BHM,Suture Prolene 3-0 rb195 h,$76.00 
BHM,Suture Prolene 3-0 sh 36 85 h,$52.00 
BHM,Suture Prolene 3-0 sh 85 h,$54.00 
BHM,Suture Prolene 3-0ks 86 h,$28.00 
BHM,Suture Prolene 3-0mh 88 h,$51.00 
BHM,Suture Prolene 3-o ct-1 84 h,$23.00 
BHM,Suture Prolene 3-o rb-1 85 h,$52.00 
BHM,Suture Prolene 4.0 Ps-3 86 g,$50.00 
BHM,Suture Prolene 4-0 bb 85 h,$54.00 
BHM,Suture Prolene 4-0 c1 hs 97 h,$211.00 
BHM,Suture Prolene 4-0 P3 cl 8 g,$53.00 
BHM,Suture Prolene 4-0 Ps2 86 g,$50.00 
BHM,Suture Prolene 4-0 Ps2 86 h,$50.00 
BHM,Suture Prolene 4-0 rb1 d7 9,$530.00 
BHM,Suture Prolene 4-0 sh 36 85 h,$52.00 
BHM,Suture Prolene 4-0 sh 88 h,$30.00 
BHM,Suture Prolene 4-0 sh d7 8,$530.00 
BHM,Suture Prolene 4-o rb-1 85 h,$52.00 
BHM,Suture Prolene 5-0 bv1 97 2,$213.00 
BHM,Suture Prolene 5-0 c187 4,$131.00 
BHM,Suture Prolene 5-0 c1vb2 83 5,$142.00 
BHM,Suture Prolene 5-0 cc1 87 6,$155.00 
BHM,Suture Prolene 5-0 cc14 m8 7,$598.00 
BHM,Suture Prolene 5-0 P-3 86 11,$43.00 
BHM,Suture Prolene 5-0 Pc3 86 13,$54.00 
BHM,Suture Prolene 5-0 Ps2 86 15,$40.00 
BHM,Suture Prolene 5-0 rb-185 16,$52.00 
BHM,Suture Prolene 5-0 rb2 87 17,$52.00 
BHM,Suture prolene 5-0rb30in m8 20,$198.00 
BHM,Suture Prolene 5-o rb-1 85 21,$53.00 
BHM,Suture Prolene 6-0 bv1 87 2,$157.00 
BHM,Suture Prolene 6-0 bv1 88 3,$153.00 
BHM,Suture Prolene 6-0 c1 87 5,$139.00 
BHM,Suture Prolene 6-0 c1 vb 83 8,$140.00 
BHM,Suture Prolene 6-0 cc1 4 m8 9,$396.00 
BHM,Suture Prolene 6-0 cc1 87 10,$161.00 
BHM,Suture Prolene 6-0 ct -1 m8 11,$541.00 
BHM,Suture prolene 6-0 ep ep87 12,$147.00 
BHM,Suture Prolene 6-0 P1 18 86 14,$54.00 
BHM,Suture Prolene 6-0 P3 18 86 15,$54.00 
BHM,Suture Prolene 6-0 P-3cl 86 16,$55.00 
BHM,Suture prolene 6-0rb epm8 20,$568.00 
BHM,Suture Prolene 6-o rb-2 87 21,$53.00 
BHM,Suture Prolene 7-0 bv1 4 m8 1,$419.00 
BHM,Suture Prolene 7-0 bv1 87 2,$162.00 
BHM,Suture Prolene 7-0 bv1 87 3,$162.00 
BHM,Suture Prolene 7-0 bv1 m8 4,$612.00 
BHM,Suture Prolene 7-0 epm870 7,"$1,069.00 "
BHM,Suture prolene 7-0 evp epm8 8,"$1,001.00 "
BHM,Suture Prolene 7-0 P186 9,$54.00 
BHM,Suture Prolene 8-0 bv175 m8 3,$451.00 
BHM,Suture Prolene 8-0bv1305 87 h,$225.00 
BHM,Suture Prolene o ct-1 84 h,$22.00 
BHM,Suture Prolene o ct-1 c8 g,$132.00 
BHM,Suture Prolene o ct-2 84 h,$22.00 
BHM,Suture Prolene o mo-6 c8 g,$134.00 
BHM,Suture Prolene o sh 88 h,$32.00 
BHM,Suture quik stitch o g 9,$426.00 
BHM,Suture Quill 14x14cm ra10 q,$149.00 
BHM,Suture Quill mno 3-0 24ya20 6,$213.00 
BHM,Suture Quill mno3 30x30ya20 8,$213.00 
BHM,Suture Quill mono 16x1 vp10 10,$245.00 
BHM,Suture Quill PDO 0 14 ra10 2,$202.00 
BHM,Suture Quill PDO 0 14 ra10 3,$202.00 
BHM,Suture Quill PDO 0 24 ra10 4,$196.00 
BHM,Suture Quill PDO 1 30ra10 6,$196.00 
BHM,Suture Quill PDO 2 36ra10 7,$213.00 
BHM,Suture Quill PDO 36x36 ra10 8,$204.00 
BHM,Suture retrev lrg orth9894c d,$365.00 
BHM,Suture retriever isotac 013 3,$433.00 
BHM,Suture Silk 0 fsl 18 6 h,$16.00 
BHM,Suture Silk 0 ks 6 h,$14.00 
BHM,Suture Silk 0 psl 5 h,$31.00 
BHM,Suture Silk 1 labyrinth a3 h,$12.00 
BHM,Suture Silk 2 ties s h,$12.00 
BHM,Suture Silk 2-0 ks 30 6 h,$14.00 
BHM,Suture Silk 2-0 labyrnth a1 h,$13.00 
BHM,Suture Silk 2-0 labyrnth a3 h,$21.00 
BHM,Suture Silk 2-0 ps2 18 5 h,$30.00 
BHM,Suture Silk 2-0 rb1 k8 h,$14.00 
BHM,Suture Silk 2-0 sh 30 k8 h,$11.00 
BHM,Suture Silk 2-0 sh cr c0 d,$77.00 
BHM,Suture Silk 2-0 t90 sa h,$20.00 
BHM,Suture Silk 2-o ct-1 4 h,$11.00 
BHM,Suture Silk 2-o ps 15 h,$31.00 
BHM,Suture Silk 3-0 ks 30 6 h,$14.00 
BHM,Suture Silk 3-0 labyrnth a3 h,$26.00 
BHM,Suture Silk 3-0 ps1 18 16 g,$34.00 
BHM,Suture Silk 3-0 ps2 16 h,$31.00 
BHM,Suture Silk 3-0 rb1 k8 h,$14.00 
BHM,Suture Silk 3-o sh c0 d,$77.00 
BHM,Suture Silk 3-o sh k8 h,$11.00 
BHM,Suture Silk 3-o ties a1 h,$15.00 
BHM,Suture Silk 4-0 fs2 6 g,$14.00 
BHM,Suture Silk 4-0 labyrnth a1 h,$18.00 
BHM,Suture Silk 4-0 labyrnth a3 h,$26.00 
BHM,Suture Silk 4-0 rb1 30 k8 h,$14.00 
BHM,Suture Silk 4-0 tf n2 h,$22.00 
BHM,Suture Silk 4-0 tf4 n2 h,$20.00 
BHM,Suture Silk 4-0sh k8 h,$11.00 
BHM,Suture Silk 4-o g-3 7 g,$103.00 
BHM,Suture Silk 5-0 tf n2 h,$20.00 
BHM,Suture Silk 6-0 p1 18 in 6 g,$35.00 
BHM,Suture Silk 6-o g-1 7 g,$102.00 
BHM,Suture Silk 7-0 tg140-8 77 g,$105.00 
BHM,Suture Silk o sh k8 h,$11.00 
BHM,Suture Silk o ties a1 h,$8.00 
BHM,Suture Silk o ties a3 h,$12.00 
BHM,Suture steel 0 17pak 26g ss g,$67.00 
BHM,Suture steel 0sh sks-30 tp 0,$95.00 
BHM,Suture steel 2-0 17pak28g s g,$67.00 
BHM,Suture steel 28ga d 8,$60.00 
BHM,Suture steel 3-0 sutupak ss g,$67.00 
BHM,Suture steel 30ga d 0,$63.00 
BHM,Suture steel 4-0 v26 ts 5 g,$81.00 
BHM,Suture steel 5 v40 m6 g,$119.00 
BHM,Suture steel 7-0 ccs 18g m6 g,$142.00 
BHM,Suture Strat 2-0 PDOsxpd1b 1,$222.00 
BHM,Suture Strat 3-0 30sxmd1b 0,$212.00 
BHM,Suture Strat 3-0 6osxmd1b 1,$215.00 
BHM,Suture strat 4-0 30sxmd1b 5,$181.00 
BHM,Suture strat 4-0 60 sxmd1b 6,$184.00 
BHM,Suture strat 4-0 ps sxmp1b 7,$169.00 
BHM,Suture strat pds 3-0 sxpp1a 0,$227.00 
BHM,Suture strat2-0 sh-1 sxpl1b 0,$225.00 
BHM,Suture strat3-0 ps-1 sxmp1b 2,$327.00 
BHM,Suture stratafi 3-0p sxpp1a 1,$247.00 
BHM,Suture tak 2.4mm ar19342 s,"$1,724.00 "
BHM,Suture tape1.3mm wht bl ar7 0,$364.00 
BHM,Suture Tigerlink 2 2/5 ar72 t,$558.00 
BHM,Suture Tigrstck 2 blu ar7 9,$96.00 
BHM,Suture Tigrstck 2wh bl ar72 t,$508.00 
BHM,Suture Vicry+ps-2 4-0 cp4 3,$41.00 
BHM,Suture Vicryl 0 0s-4 cr j7 4,$59.00 
BHM,Suture Vicryl 0 3-18 u s 6,$21.00 
BHM,Suture Vicryl 0 ct1 36 d j3 11,$14.00 
BHM,Suture Vicryl 0 ct2 cr d j7 14,$99.00 
BHM,Suture Vicryl 0 ctx d j3 17,$17.00 
BHM,Suture Vicryl 0 ligapak j2 19,$18.00 
BHM,Suture Vicryl 0 u stnd z6 23,$54.00 
BHM,Suture Vicryl 1 54 d j6 26,$19.00 
BHM,Suture Vicryl 1 ct d j3 31,$14.00 
BHM,Suture Vicryl 1 ct1 27 d j3 33,$14.00 
BHM,Suture Vicryl 1 ct1 cr j7 34,$103.00 
BHM,Suture Vicryl 1 ct-1 cr jj 35,$102.00 
BHM,Suture Vicryl 1 ct1 u j2 38,$14.00 
BHM,Suture Vicryl 1 ctx j7 41,$99.00 
BHM,Suture Vicryl 2 cp j1 47,$16.00 
BHM,Suture Vicryl 2 tp-1 j 48,$124.00 
BHM,Suture Vicryl 2 tp-1 j6 49,$39.00 
BHM,Suture Vicryl 2-0 ct j3 54,$14.00 
BHM,Suture Vicryl 2-0 ct136u j9 58,$14.00 
BHM,Suture Vicryl 2-0 ct2 cr j7 60,$97.00 
BHM,Suture Vicryl 2-0 ligapk j2 65,$19.00 
BHM,Suture Vicryl 2-0 rb1 j3 68,$14.00 
BHM,Suture Vicryl 2-0 sh j7 72,$100.00 
BHM,Suture Vicryl 2-0 ur5 d j3 75,$16.00 
BHM,Suture Vicryl 2-0 ur6 d j6 76,$16.00 
BHM,Suture Vicryl 2-0os4 27u j6 79,$22.00 
BHM,Suture Vicryl 2-o cp-2 j8 81,$14.00 
BHM,Suture Vicryl 2-o ctx j 83,$14.00 
BHM,Suture Vicryl 2-o sh j4 86,$13.00 
BHM,Suture Vicryl 3-0 cp2 j7 89,$124.00 
BHM,Suture Vicryl 3-0 ct1 d j3 90,$14.00 
BHM,Suture Vicryl 3-0 ct1 j8 92,$99.00 
BHM,Suture Vicryl 3-0 ct2 j2 93,$14.00 
BHM,Suture Vicryl 3-0 ctx u j9 94,$14.00 
BHM,Suture Vicryl 3-0 ligapk j2 96,$19.00 
BHM,Suture Vicryl 3-0 ps1 18 j6 97,$38.00 
BHM,Suture Vicryl 3-0 ps2 u j4 100,$34.00 
BHM,Suture Vicryl 3-0 ps2 u j4 98,$34.00 
BHM,Suture Vicryl 3-0 rb1 cr j7 102,$100.00 
BHM,Suture Vicryl 3-0 rb1 u j2 103,$15.00 
BHM,Suture Vicryl 3-0 rp ps2 Vr 106,$58.00 
BHM,Suture Vicryl 3-0 sh j3 108,$13.00 
BHM,Suture Vicryl 3-0 sh u j4 109,$13.00 
BHM,Suture Vicryl 3-0 sh1 u j2 110,$15.00 
BHM,Suture Vicryl 3-0 ties j1 111,$73.00 
BHM,Suture Vicryl 3-0sh cr j7 113,$98.00 
BHM,Suture Vicryl 3-o ct j3 114,$14.00 
BHM,Suture Vicryl 3-o sh j8 119,$100.00 
BHM,Suture Vicryl 3-o ties j 120,$21.00 
BHM,Suture Vicryl 3-oks 121,$18.00 
BHM,Suture Vicryl 4-0 3-18 j6 122,$21.00 
BHM,Suture Vicryl 4-0 p2 u j5 124,$45.00 
BHM,Suture Vicryl 4-0 p3 u j4 125,$38.00 
BHM,Suture Vicryl 4-0 ps2 u j4 134,$35.00 
BHM,Suture Vicryl 4-0 ps2 u j4 135,$35.00 
BHM,Suture Vicryl 4-0 rpd p3 Vr 137,$60.00 
BHM,Suture Vicryl 4-0 rpd ps2Vr 138,$58.00 
BHM,Suture Vicryl 4-0 rpd rb1Vr 139,$29.00 
BHM,Suture Vicryl 4-0 sh u j4 141,$14.00 
BHM,Suture Vicryl 4-0 sh1 u j3 142,$14.00 
BHM,Suture Vicryl 4-0 tf u j4 144,$17.00 
BHM,Suture Vicryl 4-o rb-1 j2 148,$14.00 
BHM,Suture Vicryl 5-0 p3 u j4 151,$38.00 
BHM,Suture Vicryl 5-0 ps2 j4 154,$35.00 
BHM,Suture Vicryl 5-0 rb1 u j2 156,$16.00 
BHM,Suture Vicryl 5-0 s14 j6 157,$122.00 
BHM,Suture Vicryl 5-0 tf u j4 158,$17.00 
BHM,Suture Vicryl 5-0rpd pc3 Vr 160,$63.00 
BHM,Suture Vicryl 5-o p-1 Vr 161,$53.00 
BHM,Suture Vicryl 5-o p-3 Vr 162,$60.00 
BHM,Suture Vicryl 5-o ps-2 j4 163,$35.00 
BHM,Suture Vicryl 6-0 p1 u j4 166,$39.00 
BHM,Suture Vicryl 6-0 p3 u j4 167,$39.00 
BHM,Suture Vicryl 6-0 rb1 u j2 170,$15.00 
BHM,Suture Vicryl 7-0 tg140-8j5 176,$118.00 
BHM,Suture Vicryl o ctx j7 191,$99.00 
BHM,Suture Vicryl o sh j4 194,$14.00 
BHM,Suture Vicryl o ur-6 j6 197,$16.00 
BHM,Suture Vicryl pls 0 ctxVcp9 201,$17.00 
BHM,Suture Vicryl pls 0 Vcp2 202,$16.00 
BHM,Suture Vicryl pls 1-0dVcp9 206,$17.00 
BHM,Suture Vicryl pls 1-0dVcp9 207,$17.00 
BHM,Suture Vicryl pls 2-0 Vcp4 208,$15.00 
BHM,Suture Vicryl pls 2-0 Vcp7 209,$111.00 
BHM,Suture Vicryl pls 2-0 Vcp7 210,$170.00 
BHM,Suture Vicryl pls 3-0 Vcp9 213,$44.00 
BHM,Suture Vicryl pls 4-0 Vcp1 214,$88.00 
BHM,Suture Vicryl pls 4-0 Vcp2 215,$16.00 
BHM,Suture Vicryl pls 4-0 Vcp4 216,$15.00 
BHM,Suture Vicryl pls ct-1 Vcp8 220,$115.00 
BHM,Suture Vicryl pls2-0cp2Vcp7 221,$139.00 
BHM,Suture Vicryl+ cr 3-0 8Vcp8 222,$115.00 
BHM,Suture Vicryl+ ct-1 0Vcp2 223,$15.00 
BHM,Suture Vicryl+ ct-1 0Vpc3 224,$16.00 
BHM,Suture Vicryl+ ct-1 2-0Vcp8 225,$112.00 
BHM,Suture Vicryl+ ct-1 2-0Vcp9 226,$16.00 
BHM,Suture Vicryl+ ct-1 3-0Vcp9 227,$16.00 
BHM,Suture Vicryl+ ps-2 3-0Vcp4 228,$40.00 
BHM,Suture Vicryl+ ps-2 4-0Vcp4 229,$40.00 
BHM,Suture Vicryl+ sh 3-0 Vcp4 230,$15.00 
BHM,Suture Vicryl+ ur-6 0Vcp6 231,$19.00 
BHM,Suture Vicryl+ct-1 0 8 cpp 232,$118.00 
BHM,Suture Vicryl+ct-2 2-0 cp2 233,$16.00 
BHM,Suture Vicryl+p-3 5-0 cp4 234,$44.00 
BHM,Suture Vicryl+ps-2 3-0 cp4 237,$40.00 
BHM,Suture Vicryl+ps-2 4-0 cp4 238,$40.00 
BHM,Suture Vicryl+ps-3 4-0 cp4 239,$44.00 
BHM,Suture Vicryl+und brd 0Vcp1 240,$50.00 
BHM,Suture Vicryl+undbrd2-0Vcp1 241,$85.00 
BHM,Suture Vicryl+undbrd3-0Vcp1 242,$84.00 
BHM,Suture vloc 4x10cm vloca0 l,$347.00 
BHM,Suture vloc 90 17mm vlocm0 4,$241.00 
BHM,Suture vloc 90 27mm vlocm1 4,$308.00 
BHM,Suture vloc90 barb17 vlocm1 4,$308.00 
BHM,Suture vloc90 gs21vl vlocm0 4,$308.00 
BHM,Suture wire 0 sh sks-30 tp 2,$85.00 
BHM,Suture wire g,$445.00 
BHM,Suture wire monofil 24g d 4,$25.00 
BHM,Swab benzoin single s42450,$0.00 
BHM,Swallowing function w video,"$1,076.00 "
BHM,Swan insertion (PA/CVP),"$5,621.00 "
BHM,Switch ariss perf unequal13 0,$426.00 
BHM,Symbicort 160/4.5mcg 6gm inh,$419.00 
BHM,Symbicort 80/4.5mcg 6.9gm inh,$364.00 
BHM,Synthroid 0.2mg tab,$2.00 
BHM,Syringe 5ml saline prefill,$0.00 
BHM,Syringe NACL 10ml prefil306546,$0.00 
BHM,T cell antigen receptor gene,$274.00 
BHM,T3 (free),$158.00 
BHM,T3 (total),$158.00 
BHM,T4 (thyroxine)-free,$158.00 
BHM,T4 (thyroxine)-total,$158.00 
BHM,Tacrolimus 0.5mg cap,$5.00 
BHM,Tacrolimus 1mg cap,$1.00 
BHM,Tacrolimus 1mg/2ml susp,$1.00 
BHM,Tacrolimus 5mg/ml ampule,"$2,086.00 "
BHM,Tacrolimus level,$70.00 
BHM,Tacrolimus test,$153.00 
BHM,Tak suture Bio 2.0 ar1934 2,$736.00 
BHM,Tak suture Bio mini ar1322 c,$805.00 
BHM,Tamoxifen 10mg tab,$1.00 
BHM,Tampon nasal ant Staxi st p,$298.00 
BHM,Tampon nasal ant Staxi400 2,$133.00 
BHM,Tamponade cath nephrost K e,"$1,818.00 "
BHM,Tamponade vag 1balloon g30 3,"$2,167.00 "
BHM,Tamsulosin 0.4mg cap,$1.00 
BHM,Tandemheart proced 51900 5,"$74,100.00 "
BHM,TAVR open axil approach,"$68,632.00 "
BHM,TAVR open fem approach,"$68,632.00 "
BHM,TAVR perc fem approach,"$65,956.00 "
BHM,TAVR transaortic approach,"$68,632.00 "
BHM,Tc99 tilmanocept Dx 0.5mci,"$1,530.00 "
BHM,Tc-99m Ceretec perfusion UD,"$2,805.00 "
BHM,Tc-99m Ceretec WBC tagging UD,"$2,575.00 "
BHM,Tc99m MAA up to 10mCi,$588.00 
BHM,Tc-99m MAG3 (Mertiatide) UD,"$1,019.00 "
BHM,Tc-99m MDP UD up to 30 mCi,$209.00 
BHM,Tc-99m mebrofenin up to 15mCi,$203.00 
BHM,Tc-99m neurolite (bicisate) UD,"$3,565.00 "
BHM,Tc-99m pertechnetate per mCi,$4.00 
BHM,Tc-99m PYP (pyrophosphate) UD,$149.00 
BHM,Tc-99m RBC ultratag upto 30mCi,$479.00 
BHM,Tc-99m sestamibi UD,$210.00 
BHM,Tc-99m sulfur colloid UD,$292.00 
BHM,TCR alpha-beta surface marker,$146.00 
BHM,TCR gamma-delta surface marker,$146.00 
BHM,TdT cytoplasmic marker,$146.00 
BHM,TEE 2D ECHO only,"$3,715.00 "
BHM,TEE 2D ECHO only w con,"$3,715.00 "
BHM,TEE guide transcath procedures,$548.00 
BHM,TEG platelet aggregometry,$89.00 
BHM,Teichoic acid Ab,$36.00 
BHM,Tekturna 150 mg tab,$8.00 
BHM,Tele isodose plan complex,"$4,536.00 "
BHM,Tele isodose plan simple,"$4,270.00 "
BHM,Telemetry bed,"$4,366.00 "
BHM,Temazepam 15mg cap,$1.00 
BHM,Temazepam 30mg cap,$1.00 
BHM,Temazepam 7.5mg cap,$9.00 
BHM,Temozolomide 1 mg IV,$54.00 
BHM,Temozolomide 100mg cap,$888.00 
BHM,Temozolomide 20mg cap,$391.00 
BHM,Temp baln occl head-neck,"$17,621.00 "
BHM,Temporary balloon occlusion,"$1,046.00 "
BHM,Temsirolimus 1mg inj,$387.00 
BHM,Tenecteplase 1mg inj,"$1,292.00 "
BHM,Tenofovir disprxl fum 300mgtab,$67.00 
BHM,Terbinafine 1% cream 12 gm,$0.00 
BHM,Terbutaline 1mg/ml,$17.00 
BHM,TERT Promoter Mutation-81479-NG,$410.00 
BHM,Testosterone cyp 200mg/ml,$166.00 
BHM,Testosterone Total,$265.00 
BHM,Testosterone-free,$36.00 
BHM,Tetanus IgG Abs,$22.00 
BHM,Tetanus immune globulin 250u,"$5,069.00 "
BHM,Tetrabenazine 12.5 mg tab,$44.00 
BHM,Tetrabenazine 25 mg tab,$86.00 
BHM,Tetracaine 0.5% opth soln 2ml,$0.00 
BHM,Tetracaine 0.5% opth soln 4ml,$0.00 
BHM,Tetracycline 250mg cap,$16.00 
BHM,Thawing of blood product,$50.00 
BHM,Theophylline (aminophylline),$181.00 
BHM,Theophylline 100mg ER cap,$3.00 
BHM,Theophylline 80mg/15ml elixir,$1.00 
BHM,Theophylline SR tab 300mg,$1.00 
BHM,Therapeutic apheresis leuko-fr,$900.00 
BHM,Therapeutic apheresis-leuko,"$1,510.00 "
BHM,Therapeutic phlebotomy,$240.00 
BHM,Therapeutic phlebotomy-fr,$250.00 
BHM,Thiamine 100mg tab,$0.00 
BHM,Thiamine 100mg/ml 1ml inj,$50.00 
BHM,Thiamine 100mg/ml 2ml vial,$110.00 
BHM,Thin prep (c),$48.00 
BHM,Thin prep PAP - reflex to HPV,$48.00 
BHM,Thioguanine 40mg tab,$119.00 
BHM,Thiopurine quant HPLC 1 (c),$200.00 
