Service Area,Description,Revenue Code, Charge Patient Pay 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 7F 67CM TRANSEPTAL ADUL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 153 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 7F 90CM PINNACLE DESTIN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 175 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 7F 90CM PINNACLE DESTIN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 175 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 8/80 CHICFLO FLEXOR INT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 109 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 8F 10CM USCI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 8F 12CM LOK HUB DG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 36 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 8F 23CM DAIG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 55 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 8F 25CM PINNACLE R/0,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 63 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH 9F 23CM DAIG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 54 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH GUIDE .038IN STRAIGHT 45CM 2CM 7FR PINNACLE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 198 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH GUIDING .038IN MP CURVE 90CM 5CM 6FR PINNACLE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 175 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH GUIDING .038IN MP CURVE 90CM 5CM 7FR PINNACLE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 175 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH GUIDING .038IN STRAIGHT 45CM 35CM 6FR PINNACLE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 156 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH GUIDING 90CM 60CM 8FR PINNACLE DESTINATION,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 175 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH INTRO 28CM 18FR 6.8MM 6MM HYDROPHILIC DRYSEAL DIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 545 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH INTRODUCER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 93 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH LONG 7F 43CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH-5 FRX7CM N/G BX 10,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH-6 FRX7CM N/G BX 10,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHEATH-7 FRX7CM N/G BX 10,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY CUFFLESS TRA #4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 63 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY CUFFLESS TRA #6,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 61 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY CUFFLESS TRA #8,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 61 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY FEN L-P CUFF,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 86 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY FEN L-P CUFF,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 86 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY FEN. L-P CUFF#4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 78 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY LARYNGEAL #10,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 75 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY LARYNGEAL #6,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 75 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY LARYNGEAL #8,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 75 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY L-P CUFF,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 83 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY L-P CUFF #8,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 83 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHILEY L-P CUFF TRACH TUBE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 76 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 11 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 36 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 36 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 36 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 24 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 24 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM CAST PED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 18 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINT AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINT AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 29 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINT AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 29 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINT AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 29 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINT AD PLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINT AD PLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINT AD PLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINT AD PLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 41 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 41 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDPLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 7 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDPLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 7 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDPLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 7 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT ARM SPLINTPEDPLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 7 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 72 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 73 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 193 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 72 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CAST AD FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 72 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CASTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 37 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CASTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 53 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CASTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 36 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CASTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 36 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CASTPEDPLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CASTPEDPLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CASTPEDPLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG CASTPEDPLAST,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 17 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG FRAC WALKER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 37 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"SHORT LEG SPLINT, ADULT (11 YEARS+), PLASTER",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 13 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"SHORT LEG SPLINT, ADULT (11 YEARS+), PLASTER",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 13 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"SHORT LEG SPLINT, PEDIATRIC (0-10 YEARS), PLASTER",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 13 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"SHORT LEG SPLINT, PEDIATRIC (0-10 YEARS), PLASTER",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 13 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTADFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 22 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTADFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 27 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTADFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 27 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTADFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 27 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTPED FIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 16 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHORT LEG SPLINTPEDFIBER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 14 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"SHORT SAPH VEIN, LIG,DIV STR",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 913 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHOULDER ARTHROGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 167 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHOULDER ARTHROGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 167 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHOULDER ARTHROGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 167 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHOULDER ARTHROGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 167 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHOULDER ARTHROSCOPY DX,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761], 939 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHOULDER IMMOBILIZER,CAST ROOM - GENERAL CLASSIFICATION [0700], 36 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHOULDER PROSTHESIS REMOVAL,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 748 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"SHOULDER, COMPL MIN 2VIE",RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 165 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"SHOULDER,SINGLE VIEW",RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 129 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"Shower Bag, 2 Each (104232)",MEDICAL/SURGICAL SUPPLIES AND DEVICES - PROSTHETIC/ORTHOTIC DEVICES [0274], 639 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHTH OBTURATOR 7F 26CM DG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHTH OBTURATOR 8F 23CM DG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SHTH OBTURATOR 9F 33CM DG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SI JOINT ARTHROGRAM INJ,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 389 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIALOGRAPHY - COMPLETE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 86 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIALOGRAPHY - COMPLETE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 86 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"Sialolithotomy; parotid, extraoral or complicated intraoral",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 805 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SICK VISIT,CLINIC - GENERAL CLASSIFICATION [0510], 9 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SICKLE CELL SCREEN,LABORATORY - HEMATOLOGY [0305], 35 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SICKLE CELL SCREEN,LABORATORY - HEMATOLOGY [0305], 35 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIGMOID W/REMVL OF TUMOR(S)/POLYP(S)/OTHER LESION(S) BY SNARE TECH,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761], 337 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIGMOIDOSCOPE KIT (LIGHTED),MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 144 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIJ ANESTH/STEROID INJ,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 246 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIJ ANESTH/STEROID INJ,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 389 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIJ ANESTH/STEROID INJ,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 389 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIJ ANESTH/STEROID INJ,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 427 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SILASTIC BLOCK EXTRA FIRM (PLAS SURG ONLY),MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 51 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,Simmons Catheter,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 96 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMP REPAIR SUPRF WND 2.5CM<,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMP REPAIR SUPRF WND 2.5CM<,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 251 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMP REPAIR SUPRF WND 2.5CM<,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 275 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMP REPAIR SUPRF WND 2.5CM< PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761], 120 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMP REPAIR SUPRF WND 2.5CM< PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761], 120 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMPULSE +LAVAGE KIT 057700,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 54 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"SIMPULSE LAVAGE, LATEX FREE",MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 64 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMPULSE SOLO PULSED LAVAGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 59 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMULATION COMPLEX,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333]," 1,797 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMULATION COMPLEX,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333]," 1,797 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMULATION INTERMEDIATE,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333]," 1,797 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIMULATION SIMPLE,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333], 659 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINCALIDE INJECTION   GL718   J2805,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636], 112 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SING CERV/THORAC EPIDURAL AST,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 246 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SING CERV/THORAC FACET JNT AST,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 215 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SING CERV/THORAC FACET JNT INT AST PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 239 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SING CERV/THORAC FACET JNT INT AST PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 239 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SING CERV/THORAC FACET JNT INT AST PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360], 246 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINGLE ALLERGAN IgE - Mayo,LABORATORY - GENERAL CLASSIFICATION [0300], 15 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINGLE FIBER EMG,OTHER DIAGNOSTIC SERVICES - ELECTROMYELGRAM [0922], 725 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,Single Lumen PICC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 224 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINGLE PARALLAX KIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 383 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINUS CULTURE,LABORATORY - GENERAL CLASSIFICATION [0300], 53 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINUS CULTURE (BEAKER),LABORATORY - GENERAL CLASSIFICATION [0300], 49 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINUSES - COMPL MIN 3 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 143 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINUSES < 3 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 113 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SINUSOIDAL ROTATIONAL TEST,AUDIOLOGY - DIAGNOSTIC [0471], 166 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIROLIMUS ASSAY,LABORATORY - CHEMISTRY [0301], 55 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SIROLIMUS ASSAY (Beaker),LABORATORY - CHEMISTRY [0301], 55 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SJOGRENS AB,LABORATORY - IMMUNOLOGY [0302], 35 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,SJOGRENS AB (ANTI-SS-A/B) BEAKER,LABORATORY - IMMUNOLOGY [0302], 35 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,Skeletal Muscle Titer(Striated Muscle)(Beaker),LABORATORY - IMMUNOLOGY [0302], 35 
