Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAD TREAT INTERSTI SIMPLE 1-4,NUCLEAR MEDICINE - THERAPEUTIC PROCEDURES [0342],913
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAD TREAT INTRACAV COMPLEX 11+,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],913
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAD TREAT INTRACAV INTER 5-10,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],913
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAD TREAT INTRACAV SIMPLE 1-4,NUCLEAR MEDICINE - THERAPEUTIC PROCEDURES [0342],913
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAD TREAT SIMPLE PHOTON 6/ 10,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],149
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAD TREAT. INTER. PHOTON 6/ 10,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],178
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAD. TREAT. COMPLEX PHOTON 18M,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],662
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAD. TREAT. INTER. PHOTON 18MV,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],178
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADEXAM EYE DETECT FOREIGN BOD,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],47
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADIAL ARTERY CATHETER KIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],64
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADIAL ARTERY CATHETERIZATION KIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],66
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADIAL JAW HOT BIOPSY FORCEP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],86
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADIO EXAM SPINE THORACIC 3 VW,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],106
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADIOLOGICAL EXAM SURG SPECIM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],268
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADIOPHARM WHOLE BODY SING DAY,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],984
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADIOPHARMACEUTICAL THERAPY,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],203
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RADPH LOC TUM WHO BOD 2OR>DAYS,NUCLEAR MEDICINE - DIAGNOSTIC PROCEDURES [0341],1727
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAM CANNULA N4901 INFANT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],3
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAM CANNULA N4902 INFANT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],3
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAM CANNULA N4903 INFANT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],3
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAPID STREP (BEAKER),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],35
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RAPID STREP PBC,LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],46
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RBC ABID - WORKUP,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",31
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RBC ANTIBODY SCREEN,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",42
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RBC ANTIBODY TITER,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",82
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RBC FOLATE ASSAY,LABORATORY - CHEMISTRY [0301],29
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RBC FOLATE ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],29
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"RBC, LEUK RED; IRRAD","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",100
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"RBC, LEUK RED; NON-IRRAD","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",73
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"RBC, WASHED, EACH UNIT","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",100
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RBC-IRR LR PROC,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",100
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RE COM NTUN CV W/O SUPOPU SAM PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],302
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REAL EAR MEASURE,AUDIOLOGY - TREATMENT [0472],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REASSESSMENT, 0.25 EACH",OTHER THERAPEUTIC SERVICES - EDUCATION/TRAINING [0942],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RECORD FLUID PRESSURE MUSCLE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],43
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RECOVERY - CHARGE PER MINUTE,RECOVERY ROOM - GENERAL CLASSIFICATION [0710],8
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RECTAL SENSATION TEST PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],33
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RED ROBINSON 16FR CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RED ROBINSON 18FR CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RE-EVAL EST PLAN CARE,PHYSICAL THERAPY - EVALUATION OR RE-EVALUATION [0424],100
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REF LAB COLD AGG TITER,LABORATORY - IMMUNOLOGY [0302],40
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REFILLING AND MAINTENANCE OF P PBC,IV THERAPY - GENERAL CLASSIFICATION [0260],79
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REFILLING/MAINT OF IMPLN PUMP PBC,IV THERAPY - GENERAL CLASSIFICATION [0260],65
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REG BIOPSY FORCEPS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],43
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Regular Bx Forceps,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],43
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REM TUNNEL CVC W/O PORT/PUMP PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],187
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOTE AFTERLOAD ISO CAL 12+ CHANNELS,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],333
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL FOREIGN BODY EYE,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],72
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REMOVAL FOREIGN BODY, SIMPLE",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],351
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REMOVAL FOREIGN BODY, SIMPLE PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],351
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REMOVAL FOREIGN BODY, SIMPLE PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],351
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REMOVAL IMPACTED CERUMEN USING IRRIGATION/LAVAGE, UNILATERAL",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF ADDED SKIN TAGS PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],31
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF EMBEDDED FOREIGN BO,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],22
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF FOOT FOREIGN BODY,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],245
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF FOREIGN BODY FROM PHARYNX,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],20
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"Removal of foreign body, external eye; corneal, without slit lamp",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],121
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF HEMORRHOID CLOT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],716
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF INTRANASAL LESION PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],513
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF NAIL BED,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],200
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF NAIL BED PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],129
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF NAIL BED PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],314
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF PILONIDAL LESION PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],699
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF SALIVARY STONE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],513
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF SKIN TAGS PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],61
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF SPERM DUCT(S) PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],464
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF SPINAL LAMINA SGL LUMBAR,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],1724
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF SUPPORT IMPLANT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],538
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF TONGS OR HALO APPLI PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],23
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVAL OF VULVA PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],599
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE BY LIGAT INT HEM GRP,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],793
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE DRUG IMPLANT DEVICE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],62
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE DRUG IMPLANT DEVICE PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],130
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE EAR LESION PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],513
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE FB-EXT AUDITORY CANAL;,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],89
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE FB-EXT AUDITORY CANAL; PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],78
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE FOREIGN BODY FROM EYE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],121
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE FOREIGN BODY IN MS/TNDN PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],130
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REMOVE FOREIGN BODY, EXT EYE",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],30
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REMOVE FOREIGN BODY, NOSE",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],63
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE INTRAUTERINE DEVICE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],49
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE PALATE/LESION PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],1284
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE PERM CANNULA/CATHETER PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],191
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE SPINE ELTRD PERQ ARAY PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],642
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE VAGINA LESION PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],599
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE VENTILATING TUBE PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],513
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REMOVE W INS DRUG,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],20
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REN IMAG W/FLO, FUNC & PHARM",NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],675
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RENAL BIOPSY,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],118
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RENAL CYST STUDY,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],209
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RENAL FUNCTION PANEL,LABORATORY - CHEMISTRY [0301],57
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RENAL IMAGING W/FLOW & FUNCTIO,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],898
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RENAL SCAN,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],662
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RENAL TRANSPLANT EVALUATION,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],898
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RENIN,LABORATORY - GENERAL CLASSIFICATION [0300],93
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RENIN (Beaker),LABORATORY - GENERAL CLASSIFICATION [0300],31
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REP TUN/NOTUN CVW/OSU POPU C/P PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],324
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REPAIR FOREARM, TENDON/MUSCLE",EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],1894
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR NAIL BED,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],315
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR OF EARDRUM PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],746
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR PARAVAGINAL DEFECT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],1343
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REPAIR SPRFICAL WND, EXT 7.6-1",EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],272
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REPAIR SPRFICAL WND, EXT 7.6-1 PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],220
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REPAIR SPRFICAL WND, EXT2.6-7.",EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],218
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REPAIR SPRFICAL WND, EXT2.6-7. PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],218
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"REPAIR SPRFICAL WND, FACE/NOSE",EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],113
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR SUPERFICIAL WOUND(S),EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],108
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR SUPERFICIAL WOUND(S),SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],353
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR SUPERFICIAL WOUND(S) PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],105
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR SUPERFICIAL WOUND(S) PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],105
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR SUPERFICIAL WOUND(S) PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],108
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"Repair Tongue Lacer,<2.6 CM",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],34
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR WRIST BONE FRACTURE,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],128
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPAIR/MODIFICATION OF HEARING,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],12546
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REPEAT CONTROL OF NOSEBLEED,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],36
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RESECT INFERIOR TURBINATE,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],740
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RESPIRATORY ALLERGY (BEAKER),LABORATORY - CHEMISTRY [0301],23
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RESPIRATORY VIRUS: 6-11 TARGETS (BEAKER),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],22
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RESUSCITATOR (AMBU BAG),MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],32
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RESUSCITATOR (AMBU BAG),MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],32
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RETICULOCYTE COUNT (Beaker),LABORATORY - HEMATOLOGY [0305],21
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RETROPERITONEUM COMPLETE,OTHER IMAGING SERVICES - ULTRASOUND [0402],189
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RETROPERITONEUM LIMITED,OTHER IMAGING SERVICES - ULTRASOUND [0402],96
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REVISE SPINE ELTRD PERQ ARAY PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],1962
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,REVISE/REMOVE SLING REPAIR PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],1053
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RF STR CANNULA 10 CM 10 MM 22G,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],61
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RFA NEEDLE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],81
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RH TYPE (BEAKER),"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"RHEUMATOID FACTOR ASSAY, QUAL (Beaker)",LABORATORY - IMMUNOLOGY [0302],45
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RHOGAM INJECTION 300 MCG,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],123
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"RHOGAM, FETAL SCREEN","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",47
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RIB BELT MEN'S,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],33
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RIB BELT WOMEN'S,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],34
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RIBS (NO CHEST),RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],65
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RIBS BILAT W/PA CHEST MIN 4VIE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],96
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RIBS W/PA CHEST MIN 3 VIEW,RADIOLOGY - DIAGNOSTIC - CHEST X-RAY [0324],145
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RIBS-BILATERAL (NO CHEST),RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],149
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RICHARDS MODIFIED T-TUBE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],27
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RICKETTSIA (RMSF),LABORATORY - IMMUNOLOGY [0302],2
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RISTOCETIN COFACTOR ACTIVITY (VON VILLEBRANDS)(BEAKER),LABORATORY - HEMATOLOGY [0305],37
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RIV4 VACC RECOMBINANT DNA IM,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],170
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RMSF SEROLOGY (Beaker),LABORATORY - IMMUNOLOGY [0302],118
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RNP AB (BEAKER),LABORATORY - IMMUNOLOGY [0302],37
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ROM SPLINT LONG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],230
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ROM SPLINT SHORT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],230
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ROSEN GUIDEWIRE 1.5,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],47
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ROTAVIRUS ANTIGEN (Beaker),LABORATORY - IMMUNOLOGY [0302],21
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ROTAVIRUS VACC 3 DOSE ORAL,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],217
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ROTH NET,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],256
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RPR TITER,LABORATORY - IMMUNOLOGY [0302],20
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"RPR-Torch Group, IGM (Beaker)",LABORATORY - IMMUNOLOGY [0302],7
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,RSV (EIA) (Beaker),LABORATORY - IMMUNOLOGY [0302],141
