Description, CurrPrice 
SULFAMETH/TRIMETH 400/80 TAB,$11.00 
SULFAMETH/TRIMETH 800/160 TAB,$11.00 
SULFAMETH/TMP 800-160MG/20MLOS,$11.00 
SULFASALAZINE 500MG ENTAB,$11.00 
SULFASALAZINE 500MG TAB,$11.00 
SUMATRIPTAN SUC 25MG TAB,$290.00 
SUMATRIPTAN SUC 50MG TAB,$311.00 
SUMATRIPTAN 24MG/2ML 0.5ML INJ,$353.00 
SUFENTANIL 100MCG/2ML SDV,$199.00 
LACTULOSE 10GM/15ML O/S UD CUP,$9.00 
CHLORHEXIDINE 0.4% 1000ML,$180.00 
EMOLLIENT CLNR AQUAPHOR 1.75OZ,$8.00 
ZINC OXIDE PASTE,$121.00 
IBUPROFEN 100MG/5ML SUSP UD,$12.00 
TAMSULOSIN .4MG TAB,$21.00 
TEMAZEPAM 15MG CAP,$14.00 
TERAZOSIN 1MG CAP,$22.00 
TERAZOSIN 2MG CAP,$22.00 
TERAZOSIN 5MG CAP,$22.00 
TERBINAFINE 250MG TAB,$146.00 
TERBINAFINE 12GM CRM,$336.00 
TERBUTALINE 2.5MG TAB,$11.00 
TERBUTALINE 5MG TAB,$11.00 
TRAMADOL 50MG TAB,$19.00 
TETRACAINE 0.5% OPHTH BTL 1ML,$31.00 
TETRACAINE/BENZO SPRY 56ML,$974.00 
TETRACYCLINE 500MG CAP,$11.00 
THEOPHYLLINE 200MG SR TAB,$11.00 
THEOPHYLLINE 300MG SR TAB,$11.00 
THEOPHYLLINE 80MG/15ML OS,$11.00 
THIAMINE 100MG TAB,$11.00 
"THROMBIN 20,000 UNIT JMI PWVL","$5,129.00 "
TIMOLOL  .25% 5ML OPTH,$295.00 
TIMOLOL  .5% 5ML OPTH,$310.00 
TIZANIDINE 2MG TAB,$22.00 
TIZANIDINE 4MG TAB,$22.00 
TOBRAMYCIN .3% 5ML OPTH,$568.00 
TOBRAMYCIN .3% 3.5GM OPTH,$244.00 
TOBRA-DEXA 0.3%/1% 3.5GM OPHTH,$301.00 
TOBRA-DEXA 0.3%-1% 2.5ML OPHTH,$699.00 
TOLTERODINE 1MG TAB,$24.00 
TOLTERODINE 2MG TAB,$24.00 
TOPIRAMATE 100MG TAB,$60.00 
TOPIRAMATE 200MG TAB,$71.00 
TOPIRAMATE 25MG TAB,$25.00 
TORSEMIDE 100MG TAB,$50.00 
TORSEMIDE 10MG TAB,$11.00 
TORSEMIDE 20MG TAB,$14.00 
TRAZODONE 100MG CAP,$19.00 
TRAZODONE 50MG CAP,$16.00 
TRETINOIN .025% GEL 15GM,$323.00 
TRETINOIN .05% CRM,$292.00 
TRETINOIN 10MG CAP,$304.00 
TRIAMCIN ACET 0.1% CRM 15GM,$261.00 
TRIAMCIN ACET 0.1% OINT 15GM,$261.00 
TRIAMCIN ACET 0.025% CRM 15GM,$261.00 
TRIAMTERENE/HCTZ 37.5/25 CAP,$14.00 
TRIFLUOPERAZINE 5MG TAB,$16.00 
TRIFLUOPERAZINE 2MG TAB,$16.00 
TRIHEXYPHENIDYL 2MG CAP,$11.00 
TRIHEXYPHENIDYL 5MG CAP,$12.00 
POLYMYXIN/TMP .I% OPTH 10ML,$250.00 
TROPICAMIDE 1% 15ML OPTH,$519.00 
TUBERCULIN PPD 250TU/5ML P 5TU,$127.00 
THROMBIN 20000 UNIT SPRAY KIT,"$5,129.00 "
TPN PARENTERAL NUTRITION,"$4,799.00 "
VALACYCLOVIR 500MG TAB,$99.00 
RIFAXIMIN 200MG TAB,$73.00 
CINACALCET 30MG TAB,$198.00 
DULOXETINE 60MG CAP,$71.00 
DULOXETINE 30MG CAP,$71.00 
DULOXETINE 20MG CAP,$63.00 
FENOFIBRATE 145MG TAB,$67.00 
LIDOCAINE 5% PATCH,$113.00 
DIPYRIDAMOLE- ASA 200/25MG,$44.00 
MISOPROSTOL TAB PER 25MCG,$20.00 
IBUPROFEN LYSINE 20MG/2ML INJ,"$10,218.00 "
CARBOPROST 250MCG/1ML INJ,"$1,118.00 "
ATRIPLA 200-300-600MG TAB,$782.00 
TPN STARTER INJ 100ML,$180.00 
REMIFENTANIL 2MG/5ML INJ,$415.00 
LUBIPROSTONE 24MCG CAP,$50.00 
URSODIOL 250MG TAB,$24.00 
URSODIOL CAP 300MG,$24.00 
ROPINIROLE 1MG TAB,$31.00 
CINACALCET 90MG TAB,$540.00 
ESCITALOPRAM 5MG TAB,$43.00 
DESMOPRESSIN 0.1MG TAB,$33.00 
OXCARBAZEPINE 300MG/5ML O/S UD,$46.00 
GUAIFENESIN 400MG TAB,$8.00 
BACITRACIN 0.9GM OINT PACKET,$1.00 
MOXIFLOXACIN 0.5% OPHTH 3ML,$984.00 
CIPRO-DEX 0.3-0.1% OTIC 7.5ML,"$1,595.00 "
CLOBETASOL 0.05% CREAM 30GM,$122.00 
LEVETIRACETAM 500MG/5ML O/S UD,$47.00 
PRAVASTATIN 40MG TAB,$9.00 
VALPROATE SOD 500MG/5ML INJ,$201.00 
VALPROIC ACID 250MG/5ML UD OS,$11.00 
VALPROIC ACID 250MG TAB,$12.00 
VALSARTAN 160MG TAB,$25.00 
VALSARTAN 80 MG TAB,$22.00 
VANCOMYCIN 125MG CAP,$51.00 
VARICELLA VACCINE LIVE .5ML,$433.00 
VASOPRESSIN 20U/1ML INJ,$199.00 
VECURONIUM 10MG PWVL,"$1,111.00 "
VENLAFAXINE 100MG TAB,$28.00 
VENLAFAXINE 25MG TAB,$20.00 
VENLAFAXINE 37.5MG TAB,$20.00 
VENLAFAXINE 75MG TAB,$21.00 
VENLAFAXINE XR 150MG TAB,$50.00 
VENLAFAXINE XR 37.5MG TAB,$41.00 
VENLAFAXINE XR 75MG TAB,$49.00 
VERAPAMIL SR 120MG TAB,$20.00 
VERAPAMIL SR 180MG TAB,$21.00 
VERAPAMIL SR 240MG TAB,$17.00 
VERAPAMIL 120MG TAB,$11.00 
VERAPAMIL 10MG/4ML INJ VIAL,$199.00 
VERAPAMIL 80MG TAB,$11.00 
VERAPAMIL 40MG TAB,$11.00 
VITAMIN B COMP-C-FA CAP NEPHRO,$11.00 
VITAMIN E 400IU CAP,$17.00 
VITAMINS A AND D OINT 60GM,$212.00 
VITAMINS A AND D OINT 5GM,$212.00 
VANCOMYCIN ORAL 250MG/5ML,$51.00 
DIVALPROEX ER 500MG,$33.00 
valganciclovir capsule 450mg,$577.00 
POSACONAZOLE 200MG/5ML O/S,$439.00 
MEMANTINE 10MG TAB,$44.00 
NITAZOXANIDE 500 MG TAB,$279.00 
RACEPINEPHRINE 2.25% 0.5ML INH,$22.00 
ENTECAVIR 0.5MG TAB,$437.00 
IVERMECTIN 3MG TABS,$84.00 
METRONIDAZOLE 1% GEL 60GM,"$2,191.00 "
METRONIDAZOLE 0.75% GEL 70GM,"$1,528.00 "
PREGABALIN 100MG CAP,$37.00 
PREGABALIN 75MG CAP,$37.00 
CLOPIDOGREL 300MG TAB,$319.00 
NALTREXONE 50MG TAB,$24.00 
CAPSAICIN 0.025% CREAM 60GM,$108.00 
RANOLAZINE ER 500MG TAB,$57.00 
CYCLOMYDRIL 1-0.2% OPHTH 2ML,$114.00 
RALOXIFENE 60MG TAB,$58.00 
WARFARIN 10MG TAB,$11.00 
WARFARIN 1MG TAB,$11.00 
WARFARIN 2.5MG TAB,$11.00 
WARFARIN 2MG TAB,$11.00 
WARFARIN 4MG TAB,$11.00 
WARFARIN 5MG TAB,$11.00 
WARFARIN 7.5MG TAB,$11.00 
MORPHINE 10MG/5ML ORAL SOL,$11.00 
METHYL SALICY/MENTHOL OINT 1OZ,$18.00 
OSELTAMIVIR 75MG CAP,$142.00 
WITCH HAZEL PADS,$8.00 
PENTOSAN 100MG CAP,$53.00 
CYCLOSPORINE 0.05% OPHTH 0.4ML,$59.00 
BUPIVACAINE 0.5MG/ML PCEA200ML,$180.00 
BUPIV-FENT 0.5MG-5MCG/ML PCEA,$180.00 
BUPIV-FENT 0.5MG-2MCG/ML PCEA,$180.00 
ROPIVACAINE 2MG/ML PCEA 200ML,$180.00 
LOXAPINE SUCCINATE 50MG CAP,$18.00 
ATOMOXETINE 40MG CAP,$77.00 
WARFARIN 3MG TAB,$8.00 
RALTEGRAVIR 400MG TAB,$260.00 
URSODIOL 500MG TAB,$58.00 
CHLORHEX-ALCOHO 4-4% LIQ 237ML,$67.00 
METHOCARBAMOL 750MG TAB,$8.00 
PRIMIDONE 50MG TAB,$8.00 
OXYTOCIN 30UNITS LR 500ML,$199.00 
OXYTOCIN 20UNITS LR 1000ML,$199.00 
MELATONIN 3MG TAB,$8.00 
DESONIDE 0.05% 15GM CRM,$41.00 
FEXOFENADINE 180MG TAB,$46.00 
BUDESONIDE-FORM 160-4.5MCG INH,"$3,128.00 "
SITAGLIPTIN 100MG TAB,$100.00 
INFANT FORMULA W IRON 480ML,$568.00 
AMBRISENTAN 5MG TAB,"$3,556.00 "
THROMBIN 5000 UNIT PWVL,"$1,132.00 "
PANTOPRAZOLE O/S GRAN 40MG PKT,$115.00 
ATORVASTATIN 80MG TAB,$73.00 
ZAFIRLUKAST 20MG TAB,$20.00 
ZIDOVUDINE 100MG/10ML  PO,$42.00 
ZINC OXIDE 20% 28.4GM,$261.00 
ZINC SULF 220MG CAP,$17.00 
ZOLPIDEM TARTRATE 10MG TAB,$24.00 
ZOLPIDEM TARTRATE 5MG TAB,$23.00 
ZIPRAZIDONE 20MG TAB,$50.00 
ZIPRAZIDONE 40MG TAB,$50.00 
ZIPRAZIDONE 60MG TAB,$50.00 
ZIPRAZIDONE 80MG TAB,$50.00 
ROSUVASTATIN 10MG TAB,$57.00 
HYDROCORTISONE 2.5% CRM 30 GM,$74.00 
HALOBETASOL 0.05% OINT 15GM,$103.00 
LEVOCARNITINE 330MG TAB,$8.00 
HYDROGEN PEROXIDE O/S 15ML,$8.00 
OXYCODONE 5MG/5ML O/S,$40.00 
WARFARIN 6MG TAB,$8.00 
MELOXICAM 7.5MG TAB,$8.00 
DEXMEDETOMIDINE 200MCG/2ML SDV,$606.00 
ENTACAPONE 200MG TAB,$49.00 
FEBUXOSTAT 80MG TAB,$86.00 
SODIUM CHLORIDE 3% 500ML,$228.00 
D5 0.2%NaCl 1000ml 20mEq KCl,$228.00 
D5 0.45%NaCl 1000ml 40mEq KCl,$228.00 
D5 0.9%NaCl 1000ml 40 mEq KCl,$228.00 
MANNITOL 20% 500ML,$151.00 
MESALAMINE 500MG CAP,$38.00 
LEVOTHYROXINE 125MCG TAB,$8.00 
METOPROLOL XL 25MG TAB,$19.00 
CITALOPRAM 10MG TAB,$8.00 
AMIODARONE 100MG TAB,$41.00 
GUANFACINE 1MG TAB,$8.00 
LITHIUM CARBONATE 450MG TAB,$9.00 
OLANZAPINE (ZYDIS) 10MG TAB,$266.00 
OLANZAPINE (ZYDIS) 15MG TAB,$390.00 
OLANZAPINE (ZYDIS) 20MG TAB,$514.00 
OLANZAPINE (ZYDIS) 5MG TAB,$182.00 
LACOSAMIDE 150MG TAB,$119.00 
NICARDIPINE 20MG/NS 200ML IVPB,"$1,592.00 "
DENTAL ADHESIVE 0.75 OZ CRM,$35.00 
METHYL SALIC/MENTHOL 2 OZ CRM,$80.00 
CLINDAMYCIN 300MG TAB,$14.00 
CYANOCOBALAMIN 50MCG TAB,$8.00 
CYANOCOBALAMIN 500MCG TAB,$8.00 
ATAZANAVIR 300MG CAP,$560.00 
AZATHIOPRINE 25MG TAB,$8.00 
BUSPIRONE 15MG TAB,$8.00 
BUPROPION SR 100MG TAB,$8.00 
ATOVAQ/PROG 250-100MG TAB,$114.00 
DOXEPIN 10MG CAP,$8.00 
DESMOPRESSIN 0.2MG TAB,$41.00 
CAPTOPRIL 6.25MG TAB,$8.00 
HYDRALAZINE 12.5MG TAB,$8.00 
DARUNAVIR 600MG TAB,$283.00 
CEFDINIR 300MG CAP,$60.00 
CYCLOBENZAPRINE 5MG TAB,$8.00 
CINACALCET 60MG TAB,$448.00 
AMYLASE-LIP-PROT 60-12-38 CAP,$26.00 
DOXEPIN 100MG CAP,$8.00 
ARIPIPRAZOLE 2MG TAB,$264.00 
TAMOXIFEN 20MG TAB,$8.00 
GLIPIZIDE 2.5MG XL TAB,$8.00 
BACLOFEN 5MG TAB,$8.00 
MELOXICAM 15MG TAB,$8.00 
QUETIAPINE 12.5MG TAB,$23.00 
FLUOXETINE 40MG CAP,$8.00 
DILTIAZEM 15MG TAB,$8.00 
CARBIDOPA/LEVODO 10-100MG TAB,$8.00 
ERYTHROMYCIN BASE 500MG TAB,$8.00 
ETHACRYNIC ACID 25MG TAB,$47.00 
HYDRALAZINE 5MG TAB,$8.00 
FENOFIBRATE 160MG TAB,$31.00 
PYRIDOXINE 25MG TAB,$8.00 
METHOCARBAMOL 500MG TAB,$8.00 
MEMANTINE 5MG TAB,$52.00 
GLYCOPYRROLATE 1MG TAB,$19.00 
VALSARTAN 40MG TAB,$34.00 
TOPIRAMATE 50MG TAB,$8.00 
LABETALOL 200MG/40ML MDV,$56.00 
LEVETIRACETAM 750MG TAB,$8.00 
LAMOTRIGINE 25MG TAB,$8.00 
MIRTAZAPINE 7.5MG TAB,$8.00 
LOSARTAN 100MG TAB,$50.00 
LOVASTATIN 40MG TAB,$8.00 
DIVALPROEX 250MG ER TAB,$8.00 
SILDENAFIL 10MG TAB,$110.00 
MIDODRINE 10MG TAB,$23.00 
PYRIDOXINE 100MG TAB,$8.00 
NIACIN 500MG TAB,$8.00 
PRAVASTATIN 80MG TAB,$8.00 
DEXTROSE 4GM TAB,$8.00 
VALGANCICLOVIR 450MG/9ML O/S,"$1,462.00 "
LOSARTAN 12.5MG TAB,$44.00 
LIDOCAINE 2% 400MG/20ML FT MDV,$28.00 
SODIUM CHLORIDE 7% INH 4ML,$18.00 
CARBIDOPA-LEVO 25-100MG TAB ER,$8.00 
PRASUGREL 10MG TAB,$105.00 
PRASUGREL 5MG TAB,$105.00 
ALLOPURINOL 50MG TAB,$8.00 
TRAZODONE 25MG TAB,$8.00 
NEOMYCIN/POLY/HC 1% OTIC 10ML,$113.00 
RIFAXIMIN 550MG TAB,$359.00 
LIDOCAINE 2% VISC 20ML O/S SDV,$14.00 
BUPIVACAINE MPF 0.5% 10ML INJ,$93.00 
LACOSAMIDE 100MG TAB,$116.00 
ACD SOLN 500ML,$197.00 
FENTANYL 1000MCG/NS 100ML IVPB,$226.00 
FEBUXOSTAT 40MG TAB,$94.00 
ROPINIROLE 0.25MG TAB,$11.00 
RITONAVIR 100MG TAB,$165.00 
LACOSAMIDE 200MG TAB,$135.00 
TOLVAPTAN 15MG TAB,"$4,805.00 "
BUPIV-EPI 0.5-0.0005% 30ML INJ,$107.00 
SODIUM THIOSUL 12.5GM/50ML SDV,"$2,053.00 "
LOPERAMIDE 2MG/10ML UD CUP,$19.00 
DABIGATRAN ETEXILATE 150MG TAB,$50.00 
RUFINAMIDE 200MG TAB,$68.00 
RILPIVIRINE 25MG TAB,$405.00 
ESMOLOL 0.9% 2000MG/100ML INJ,"$2,055.00 "
THROMBIN 5000 UNITS SPRAY KIT,"$1,126.00 "
ROSUVASTATIN  5MG TAB,$38.00 
ROSUVASTATIN 20MG TAB,$38.00 
ROSUVASTATIN 40MG TAB,$38.00 
LEVOTHYROXINE 100MCG PWVL,"$1,066.00 "
TESTOSTERONE 2MG/24HR PATCH,$124.00 
PHYSIOLOGIC IRR SOL VIASPAN 1L,"$5,970.00 "
ELECTROLYTE SOL MOVIPREP KIT,"$1,051.00 "
TRANEXAMIC ACID 1GM/10ML INJ,"$1,060.00 "
WATER FOR INJ STERILE 100ML NC,$9.00 
ROFLUMILAST 500MCG TAB,$111.00 
FLUORESCEIN 10% OPTH 5ML,$74.00 
TRYPAN BLUE 0.06% OPHTH 0.5ML,$945.00 
VECURONIUM 20MG PWVL,$124.00 
ROCURONIUM 100MG/10ML MDV,$134.00 
SODIUM CHLORIDE 0.9% 10ML VIAL,$14.00 
METHYLENE BLUE 1% 1ML SDV,$94.00 
MESALAMINE 1000MG SUPP,$301.00 
METHYLNALTREXONE 12MG/0.6MLINJ,$883.00 
OLANZAPINE 10MG INJ,$574.00 
DABIGATRAN ETEXILATE 75MG TAB,$67.00 
MINERAL OIL STERILE 10ML INJ,$122.00 
AMMONIUM LACTATE 12% CRM 140GM,$93.00 
ASCORBIC ACID 25GM/50ML INJ,$129.00 
BRINZOLAMIDE 1% OPHTH 10 ML,"$2,143.00 "
BUPI-EPI 0.25%-1:200K 30ML INJ,$151.00 
ETRAVIRINE 200MG TAB,$262.00 
AZITHROMYCIN 600MG TAB,$73.00 
AMLOD/BENAZEPRIL 5-40MG TAB,$12.00 
ACETAMINO 160MG/5ML ELIX 120ML,$17.00 
FENTANYL 12MCG/HR PATCH,$188.00 
PREGABALIN 25MG CAP,$59.00 
CIPROFLOXACIN 0.3% OPHTH 10ML,$83.00 
CLINDAMYCIN 1% 60ML TOP SOL,$504.00 
CYCLOPENTOLATE 0.5% OPHTH 15ML,"$1,077.00 "
CYCLOPENTOLATE 1% OPHTH 2ML,$198.00 
EPINEPHRINE 0.3MG/0.3ML SYR,"$2,104.00 "
FLUORESCEIN 1MG OPHTH STRIP,$208.00 
FAMOTIDINE 20MG/2.5ML OS,$52.00 
AZITHROMYCIN 500MG TAB,$47.00 
MUCOMYST-20 1ML + ALBUT 2.5,$18.00 
PERPHENAZINE 16MG TAB,$26.00 
CLOZAPINE 200MG TAB,$41.00 
AMYLASE-LIP-PROT DR 5000U CAP,$12.00 
AMYLASE-LIP-PROT DR 6000U CAP,$21.00 
RIVAROXABAN 20MG TAB,$144.00 
RIVAROXABAN 15MG TAB,$144.00 
DARUNAVIR 800MG TAB,$769.00 
VERAPAMIL 5MG/2ML INJ,$151.00 
CLINDAMYCIN 600MG/D5 50ML IVPB,$144.00 
MORPHINE SULFATE 0.2MG/1ML O/S,$9.00 
ALBUTEROL-IPRAT 100-20MCG INH,"$4,573.00 "
VALACYCLOVIR 1000MG TAB,$152.00 
ACETAMINOPHEN 500MG TAB,$9.00 
EPHEDRINE 50MG/NS 5ML SYRG,$139.00 
MAGIC MW LID-DIPH-MAA 200ML,$180.00 
DOXYLAMINE 25MG TAB,$9.00 
LEVOFLOXACIN 500MG TAB,$9.00 
CEFUROXIME 250MG  TAB,$9.00 
PRISMASOL BGK 4/2.5 5000ML,$581.00 
PRISMASOL BGK 2/3.5 5000ML,$581.00 
PRISMASOL BGK 0.2.5 5000ML,$581.00 
MAG PLUS PROTEIN 133MG TAB,$9.00 
LIDOCAINE 1%/EPI 1:100M 10ML,$40.00 
METHADONE 10MG TAB,$9.00 
MUPIROCIN 2% CREAM 15GM,$768.00 
GUAIFENESIN/COD100-10MG/5ML OS,$9.00 
VANCOMYCIN 125MG/2.5ML O/S,$199.00 
LEVOFLOXACIN 750MG TAB,$9.00 
HYDROCORTISONE 1% CREAM 1.5GM,$9.00 
LIDOCAINE 1% 20ML MDV,$21.00 
D5 0.45%NACL 1000ML 30MEQ KCL,$23.00 
NOREPINEPHRINE 8MG/D5W 250ML,$244.00 
OXYCODONE 10MG IR TAB,$12.00 
DOLUTEGRAVIR 50MG TAB,$869.00 
ALVIMOPAN 12MG CAP,"$2,228.00 "
SODIUM BICARBONATE 3% MW 500ML,$180.00 
BACITRACIN-LIDO-ZINC PASTE180G,$180.00 
LACTULOSE 20GM/30ML OS,$9.00 
STRIBILD 150-150-200-300MG TAB,"$1,659.00 "
CANAGLIFLOZIN 100MG TAB,$194.00 
POTASSIUM CHLORIDE10MEQ TAB ER,$12.00 
POTASSIUM PHOSPHATE 500MG TAB,$9.00 
CALCIUM CARBONATE 300MG TAB,$9.00 
ACLIDINIUM 400MCG INH 30 DS,"$1,215.00 "
ALBUTEROL 5MG/3.5ML COMBO INH,$20.00 
ALBUTEROL 2.5MG/DUONEB COMBO,$20.00 
NITROGLYCERIN 1MG/20ML SYR,$180.00 
PHENOL 1.5% LIQ 29.57ML,$667.00 
APIXABAN 2.5MG TAB,$87.00 
FERROUS SULFATE 15MG/1ML O/S,$9.00 
ACTIVATED CHARCOAL 50MG/240ML,$312.00 
ATENOLOL 12.5MG TAB,$9.00 
BUDESONIDE-FORM80-4.5MCG 10.2G,"$4,717.00 "
BUDESONIDE-FORM160-4.5MCG10.2G,"$5,392.00 "
GLYCOPYRROLATE 2MG TAB,$9.00 
LACOSAMIDE 50MG TAB,$140.00 
APIXABAN 5MG TAB,$63.00 
BACITRACIN 500U/GM OINT 14GM,$25.00 
BUPRENORPHINE-NAL 2-0.5MG FILM,$80.00 
BUPRENORPHINE-NALO 2-0.5MG TAB,$90.00 
BUPRENORPHINE-NALO 4-1MG FILM,$142.00 
BUPRENORPHINE-NALO 8-2MG FILM,$142.00 
BUPROPION SR 150MG TAB,$9.00 
CARBAMAZEPINE ER 100MG CAP,$26.00 
DESMOPRESSIN 0.05MG HALF-TAB,$12.00 
RIOCIGAUT 0.5MG TAB,"$1,850.00 "
RIOCIGUAT 1MG TAB,"$1,850.00 "
RIOCIGUAT 1.5MG TAB,"$1,850.00 "
RIOCIGUAT 2MG TAB,"$1,850.00 "
RIOCIGUAT 2.5MG TAB,"$1,850.00 "
DOXYCYCLINE HYCLATE 100MG TAB,$31.00 
DESMOPRESSIN 0.1MG/ML NAS 5ML,"$1,957.00 "
GLIPIZIDE 2.5MG HALF TAB,$9.00 
KETOCONAZOLE 2% SHAMPOO 120ML,$183.00 
MELATONIN 1MG TAB,$9.00 
NITROGLYCERIN PATCH 0.1MG/HR,$11.00 
FLUTICASONE FUR 27.5MCG NSL10G,"$2,988.00 "
THEOPHYLLINE 300MG 24 ER CAP,$50.00 
TERBINAFINE 1% CREAM 30GM,$202.00 
PYRIDOSTIGMINE 30MG HALF TAB,$9.00 
SELENIUM SULF 1% SHAMP 207ML,$56.00 
LEVONORGESTREL 1.5MG TAB,$146.00 
WARFARIN 1.25MG HALF-TAB,$9.00 
WARFARIN 0.5MG HALF-TAB,$9.00 
SEVELAMER 2.4GM PWD PKT,$283.00 
LIDOCAINE 4% 5ML AMP,$52.00 
TOPIRAMATE 25MG SPRINKLE CAP,$9.00 
VASOPRESSIN 200U/10ML MDV,$410.00 
PHENYLEPH/PRAM/GLY/PET CRM 27G,$127.00 
SODIUM BICARBONATE 8.4% 10ML,$210.00 
NAPHAZOLINE-PHENIR OPHTH 15ML,$193.00 
ELECTROLYTE-R 1000ML INF,$34.00 
CITRIC ACID/ SOD CIT OS 1ML,$1.00 
LEVETIRACETAM 100MG/ML OS 1ML,$1.00 
LAMIVUDINE 10MG/ML OS 1ML,$9.00 
CIPROFLOXACIN 250MG/5MLOS100ML,$114.00 
CITRIC ACID/POTAS CIT 15ML O/S,$6.00 
POTASSIUM CHL 20MEQ PWD PKT,$21.00 
PHENYTOIN 125MG/5ML ORAL SUSP,$7.00 
TRIHEXYPHENIDYL 2MG/5ML OS,$3.00 
WATER FOR IRR STERILE 500ML,$22.00 
MINERAL OIL/PET WH 3.5GM LACRI,$191.00 
VALPROIC ACID 500MG/10ML UD OS,$15.00 
VALPROIC ACID 50MG/1ML OS 1ML,$0.17 
SODIUM CHLORIDE 0.9% FLUSH 3ML,$7.00 
VORICONAZOLE 200MG/5ML OS 75ML,$529.00 
THEOPHYLLINE 5.33MG/1ML OS 1ML,$2.00 
NA DI+MONO-K PHOS 250MG TAB,$9.00 
TRIAMCIN ACE 0.1% CRM 80GM JAR,$128.00 
CLOBETASOL 0.05% OINT 15GM,"$1,519.00 "
ACYCLOVIR 400MG TAB,$9.00 
AMYLASE-LIP-PROT DR 21000U CAP,$93.00 
DEMECLOCYCLINE 300MG TAB,$198.00 
DESIPRAMINE 10MG TAB,$14.00 
DILTIAZEM 25MG/5ML SDV,$25.00 
DORZOLAMIDE 2% OPHTH 10ML,$182.00 
LEVOFLOXACIN 250MG TAB,$9.00 
NYSTATIN/TRIAMCIN CRM 15GM,"$1,103.00 "
SENNOSIDES-DOCUSA 8.6-50MG TAB,$9.00 
TRIAMCIN ACET 0.1% CRM 454GM,$328.00 
CYANOCOBALAMIN 1000MCG TAB,$9.00 
MICONAZOLE 2% CRM 30GM,$88.00 
MORPHINE 20MG/1ML ORAL SOL,$9.00 
VITAMIN D 1000IU TAB,$9.00 
CEFTAZIDIME-AVIBACT 2.5GM PWVL,"$5,760.00 "
AZITHROMYCIN 200MG/5ML OS 30ML,$293.00 
ARTIFICIAL TEARS OINT 3.5GM,$55.00 
POTASSIUM PHOS NEUT 250MG TAB,$9.00 
"PETROLATUM,WHITE 50GM",$74.00 
ONDANSETRON 4MG/5ML PER 1ML OS,$73.00 
FLUOCINOLONE 0.01% CREAM 15GM,$713.00 
ETHIODIZED OIL 48% INJ PER 1ML,$422.00 
VITAMIN E 200IU CAP,$9.00 
SODIUM PHOS 15MM/5ML SDV,$165.00 
SERTRALINE 20MG/1ML OS,$15.00 
POTASSIUM PHOS 15MM/5ML SDV,$166.00 
LEVOFLOXACIN 250MG/10ML OS UD,$231.00 
NIMODIPINE 60MG/20ML OS UD,"$1,326.00 "
CELLULOSE OXIDIZED 2 X 3IN PAD,$833.00 
ISAVUCONAZONIUM 186MG CAP,"$1,479.00 "
POSACONAZOLE 300MG/16.7 ML SDV,"$5,357.00 "
MIDAZOLAM 5MG/2.5ML UD O/S,$63.00 
CARDIOPLEGIA INDUCTION IVPB,"$1,184.00 "
NOREPINEPHERINE 8MG/NS 250ML,$390.00 
NOREPINEPHRINE 16MG/D5W 250ML,$579.00 
NOREPINEPHRINE 16MG/NS 250ML,$570.00 
TADALAFIL 20MG TAB,$917.00 
TICAGRELOR 90MG TAB,$93.00 
DONNATAL ELIXIR 5ML UD CUP,$163.00 
COBICISTAT 150MG TAB,$116.00 
KETAMINE 50MG/1ML SYRINGE,$95.00 
KETAMINE 20MG/2ML NS SYRINGE,$99.00 
PORACTANT 120MG/1.5ML SDV,"$7,037.00 "
PORACTANT 240MG/3ML SDV,"$6,847.00 "
DOXYLAMINE 12.5MG HALF TAB,$8.00 
LIDOCAINE 2% VISC 15ML,$14.00 
OXYMETAZOINE-LIDOC ONE-STEP,$164.00 
LIDOCAINE 2%-BUPIV0.5%ONE-STEP,$164.00 
INDOCYANINE-GREEN 25MGONE-STEP,"$1,360.00 "
BUPIV-EPI+LIDO-EPI/NS ONE-STEP,$164.00 
DOXYCYCLINE 500MG/50MLNS ONE-S,$306.00 
GENT 80-VANCO 1-AMPHO 50/NS 3L,$595.00 
BUPIV 0.5% 30ML+LIDO1% 30ML,$164.00 
BUPIV 0.5%+LIDO1%+BICARB 5 ML,$164.00 
BUPIV 0.5%50ML+LIDO1%50MLONE-S,$164.00 
BUPIV0.5%/EPI+LIDO1%/EPI+BICAR,$164.00 
LIDO 2%/EPI 1:200K+BICAR ONE-S,$164.00 
ACYCLOVIR 5% OINT 5GM,"$1,915.00 "
BACITRACIN 500U/G 3.5G OPHTH,"$1,624.00 "
BENZOCAINE 20% 9.5GM GEL,$107.00 
DOCOSANOL CRM 2GM,$314.00 
GLYCINE 1.5% 3L IRR BAG,$109.00 
LIDOCAINE 4% LARYN SOL 4ML,$289.00 
WATER FOR INJ STERILE 2000ML,$77.00 
WATER FOR INJ STERILE 1000ML,$115.00 
CLOBAZAM 10MG TAB,$240.00 
FIDAXOMICIN 200MG TAB,"$2,049.00 "
TUMESCENT (PLACTICS) ONE-STEP,$164.00 
TUMESCENT (VASCULAR) ONE-STEP,$164.00 
MIRABEGRON ER 25MG TAB,$163.00 
RIVAROXABAN 10MG TAB,$149.00 
GANCICLOVIR 0.15% OPH GEL 5GM,"$4,612.00 "
LIDOCAINE 1.5%/EPI 1:200M 10ML,$63.00 
PREDNISOLONE 1% 15ML OPHTH,"$2,111.00 "
WATER FOR IRR STERILE 1000ML,$22.00 
