H,ID,Facility                        ,Procedure ,Description                   ,Department     ,Chg Cat ,CPT-4 Eff Date,CPT-4 ,HCPC Eff Date,HCPC   ,Std Chg Eff Date,Std Chg,
D,IX,BEACHWOOD,92023159,PREPARATION H OINT            ,86144071320,250,              ,      ,             ,       ,2/1/2017,11.16,
D,IX,BEACHWOOD,92023216,PRIMIDONE 250MG TAB           ,86144071320,250,              ,      ,             ,       ,5/1/2017,4.15,
D,IX,BEACHWOOD,92023230,PRIMIDONE 50MG TAB            ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92023390,PROGRAF 0.5MG CAP             ,86144071320,250,              ,      ,             ,       ,2/1/2017,7.83,
D,IX,BEACHWOOD,92023392,PROGRAF 1MG CAP               ,86144071320,250,              ,      ,             ,       ,2/1/2017,15.69,
D,IX,BEACHWOOD,92023504,PROMETHEGAN 25MG SUPP         ,86144071320,250,              ,      ,             ,       ,2/1/2017,53.13,
D,IX,BEACHWOOD,92023704,PROPRANOLOL 10MG TAB          ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92024000,PULMICORT 0.5MG/2ML RESPULE   ,86144071320,250,              ,      ,             ,       ,2/1/2017,18.45,
D,IX,BEACHWOOD,92024047,PYRIDOXINE 25MG TAB           ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92024793,SENNA LAXATIVE TAB            ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92024810,SENNA TAB                     ,86144071320,250,              ,      ,             ,       ,1/1/2018,7.5,
D,IX,BEACHWOOD,92024913,SEROQUEL 100MG TAB            ,86144071320,250,              ,      ,             ,       ,6/1/2017,14.05,
D,IX,BEACHWOOD,92024915,SEROQUEL 200MG TAB            ,86144071320,250,              ,      ,             ,       ,2/1/2017,45.27,
D,IX,BEACHWOOD,92024918,SEROQUEL 25MG TAB             ,86144071320,250,              ,      ,             ,       ,6/1/2017,8.75,
D,IX,BEACHWOOD,92024958,SILVER SULFADIAZINE 1% CREAM  ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025006,SINGULAIR 10MG TAB            ,86144071320,250,              ,      ,             ,       ,6/1/2017,14.05,
D,IX,BEACHWOOD,92025095,SODIUM BICARB 325MG TAB       ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025106,SODIUM BICARB 650MG TAB       ,86144071320,250,              ,      ,             ,       ,6/1/2017,0.25,
D,IX,BEACHWOOD,92025124,SODIUM BICARB 8.4% SYRINGE    ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025231,SODIUM CHLORIDE 1GM TAB       ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92025373,SORINE 80MG TAB               ,86144071320,250,              ,      ,             ,       ,2/1/2017,7.83,
D,IX,BEACHWOOD,92025388,SOTALOL 80MG TAB              ,86144071320,250,              ,      ,             ,       ,6/1/2017,10.9,
D,IX,BEACHWOOD,92025463,SPS 15GM/60ML SUSP            ,86144071320,250,              ,      ,             ,       ,6/1/2017,27.55,
D,IX,BEACHWOOD,92025518,"STERILE WATER,IRRIGATION      ",86144071320,250,              ,      ,             ,       ,8/1/2017,8.1,
D,IX,BEACHWOOD,92025583,STRESS FORMULA/ZINC TAB       ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025624,SUCRALFATE 1GM TAB            ,86144071320,250,              ,      ,             ,       ,6/1/2017,3.1,
D,IX,BEACHWOOD,92025706,SULFAMETHOXAZOLE W/TMP VL     ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025904,SYNTHROID 125MCG TAB          ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025911,SYNTHROID 150MCG TAB          ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025945,SYNTHROID 75MCG TAB           ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025955,SYSTANE 0.3-0.4% EYE DROPS    ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92025984,TAMIFLU 75MG GELCAP           ,86144071320,250,              ,      ,             ,       ,6/1/2017,33.3,
D,IX,BEACHWOOD,92026496,THERA TAB                     ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92026516,THERA-DERM LOTION             ,86144071320,250,              ,      ,             ,       ,6/1/2017,21.5,
D,IX,BEACHWOOD,92026819,TIKOSYN .125MG CAPSULE        ,86144071320,250,              ,      ,             ,       ,6/1/2017,11,
D,IX,BEACHWOOD,92026821,TIKOSYN .250MG CAP            ,86144071320,250,              ,      ,             ,       ,6/1/2017,12.5,
D,IX,BEACHWOOD,92026899,TIZANIDINE HCL 2MG TAB        ,86144071320,250,              ,      ,             ,       ,2/1/2017,3.66,
D,IX,BEACHWOOD,92026917,TOBRAMYCIN 0.3% EYE DROPS     ,86144071320,250,              ,      ,             ,       ,7/1/2017,65,
D,IX,BEACHWOOD,92027069,TOPROL XL 25MG TAB SA         ,86144071320,250,              ,      ,             ,       ,2/1/2017,4.29,
D,IX,BEACHWOOD,92027181,TRANSDERM-SCOP 1.5MG/72HR     ,86144071320,250,              ,      ,             ,       ,2/1/2017,60.3,
D,IX,BEACHWOOD,92027230,TRAZODONE 100MG TAB           ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92027272,TRAZODONE 50MG TAB            ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92027394,TRIAMCINOLONE 0.5% CREAM      ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92027406,TRIAMTERENE/HCTZ 37.5/25 CP   ,86144071320,250,              ,      ,             ,       ,6/1/2017,3.1,
D,IX,BEACHWOOD,92027425,TRIAMTERENE/HCTZ 37.5/25 TB   ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92027468,TRIAZOLAM 0.25MG TABLET       ,86144071320,250,              ,      ,             ,       ,6/1/2017,3.25,
D,IX,BEACHWOOD,92027645,TRIPLE ANTIBIOTIC OINT        ,86144071320,250,              ,      ,             ,       ,1/1/2018,7.5,
D,IX,BEACHWOOD,92027646,TRIPLE ANTIBIOTIC OINT        ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92027729,TRUSOPT 2% EYE DROPS          ,86144071320,250,              ,      ,             ,       ,2/1/2017,25.11,
D,IX,BEACHWOOD,92027919,URSODIOL 300MG CAP            ,86144071320,250,              ,      ,             ,       ,6/1/2017,12.5,
D,IX,BEACHWOOD,92027965,VALTREX 500MG CAP             ,86144071320,250,              ,      ,             ,       ,2/1/2017,24.12,
D,IX,BEACHWOOD,92028149,VERAPAMIL 120MG TAB           ,86144071320,250,              ,      ,             ,       ,6/1/2017,3.25,
D,IX,BEACHWOOD,92028173,VERAPAMIL 180MG TAB SA        ,86144071320,250,              ,      ,             ,       ,6/1/2017,5.2,
D,IX,BEACHWOOD,92028222,VERAPAMIL 80MG TAB            ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92028504,VITAMIN B-1 100MG TAB         ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92028569,VITAMIN B-12 100MCG TAB       ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92028805,VITAMIN C 500MG TAB           ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92028908,VITAMIN E 1000 UNIT CAPSULE   ,86144071320,250,              ,      ,             ,       ,6/1/2018,2.6,
D,IX,BEACHWOOD,92029005,VITAMIN E 400 UNIT CAP        ,86144071320,250,              ,      ,             ,       ,9/1/2017,2.6,
D,IX,BEACHWOOD,92029023,VITAMIN E 400 UNIT CAP        ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92029267,WELLBUTRIN SR 100MG TAB SA    ,86144071320,250,              ,      ,             ,       ,2/1/2017,13.71,
D,IX,BEACHWOOD,92029283,XALATAN 0.005% EYE DROPS      ,86144071320,250,              ,      ,             ,       ,2/1/2017,163.32,
D,IX,BEACHWOOD,92029572,ZINC SULFATE 220MG CAP        ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92029790,ZYVOX 600MG TAB               ,86144071320,250,              ,      ,             ,       ,1/1/2018,15.1,
D,IX,BEACHWOOD,92030204,ACETAMINOPHEN-COD #3 TAB      ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92030467,ACIDOPHILUS CAP               ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92030974,ALLOPURINOL 100MG TAB         ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92031132,ALPRAZOLAM 0.5MG TAB          ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92031458,AMIKACIN 250MG/ML VL          ,86144071320,250,              ,      ,             ,       ,2/1/2017,12.18,
D,IX,BEACHWOOD,92031470,AMILORIDE HCL 5MG TAB         ,86144071320,250,              ,      ,             ,       ,7/1/2017,2.6,
D,IX,BEACHWOOD,92031579,AMITRIPTYLINE HCL 10MG TAB    ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92031635,AMITRIPTYLINE HCL 25MG TAB    ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92031706,AMITRIPTYLINE HCL 50MG TAB    ,86144071320,250,              ,      ,             ,       ,2/1/2017,3.18,
D,IX,BEACHWOOD,92031808,AMOX TR-K CLV 500-125MG TAB   ,86144071320,250,              ,      ,             ,       ,6/1/2017,19.75,
D,IX,BEACHWOOD,92031815,AMOX TR-K CLV 875-125MG TAB   ,86144071320,250,              ,      ,             ,       ,1/1/2018,7.5,
D,IX,BEACHWOOD,92032519,ARICEPT 5MG TAB               ,86144071320,250,              ,      ,             ,       ,2/1/2017,45.78,
D,IX,BEACHWOOD,92032567,ASCOMP W/CODEINE CAPSULE      ,86144071320,250,              ,      ,             ,       ,6/1/2017,7.25,
D,IX,BEACHWOOD,92032916,ATENOLOL 25MG TAB             ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92032947,ATENOLOL 50MG TAB             ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92033589,BENICAR 20MG TAB              ,86144071320,250,              ,      ,             ,       ,2/1/2017,13.71,
D,IX,BEACHWOOD,92034154,BUMETANIDE 1MG TAB            ,86144071320,250,              ,      ,             ,       ,5/1/2018,2.6,
D,IX,BEACHWOOD,92034174,BUPROPION HCL 100MG TAB       ,86144071320,250,              ,      ,             ,       ,10/1/2017,4.15,
D,IX,BEACHWOOD,92034213,BUSPIRONE HCL 10MG TAB        ,86144071320,250,              ,      ,             ,       ,2/1/2017,4.02,
D,IX,BEACHWOOD,92034260,BUSPIRONE HCL 5MG TAB         ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92034834,CARBIDOPA/LEVO 10/100 TAB     ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92034865,CARBIDOPA/LEVO 25/100 TB SA   ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92034880,CARBIDOPA/LEVO 50/200 TB SA   ,86144071320,250,              ,      ,             ,       ,2/1/2017,5.22,
D,IX,BEACHWOOD,92035430,CEFUROXIME AXETIL 500MG TAB   ,86144071320,250,              ,      ,             ,       ,5/1/2017,44.7,
D,IX,BEACHWOOD,92035978,CHLORDIAZEPOXIDE 10MG CAP     ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92036014,CHLORDIAZEPOXIDE 25MG CAP     ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92036195,CHLORTHALIDONE 25MG TAB       ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92036911,CLIMARA 0.1MG/DAY PATCH       ,86144071320,250,              ,      ,             ,       ,6/1/2017,40.25,
D,IX,BEACHWOOD,92036958,CLINDAMYCIN HCL 300MG CAP     ,86144071320,250,              ,      ,             ,       ,2/1/2017,12.09,
D,IX,BEACHWOOD,92036988,CLOBETASOL 0.05% CREAM        ,86144071320,250,              ,      ,             ,       ,6/1/2017,100.35,
D,IX,BEACHWOOD,92037040,CLONAZEPAM 0.5MG TAB          ,86144071320,250,              ,      ,             ,       ,6/1/2017,3.65,
D,IX,BEACHWOOD,92037352,CLOTRIMAZOLE/BETAMETH CREAM   ,86144071320,250,              ,      ,             ,       ,4/1/2018,213.2,
D,IX,BEACHWOOD,92038208,DESOXIMETASONE 0.05PCT GEL    ,86144071320,250,              ,      ,             ,       ,6/1/2017,133.75,
D,IX,BEACHWOOD,92038345,DEXAMETHASONE 4MG/ML VL       ,86144071320,250,              ,      ,             ,       ,2/1/2017,6.09,
D,IX,BEACHWOOD,92038481,DIAZEPAM 2MG TAB              ,86144071320,250,              ,      ,             ,       ,8/1/2018,2.6,
D,IX,BEACHWOOD,92038512,DIAZEPAM 5MG TAB              ,86144071320,250,              ,      ,             ,       ,3/1/2018,2.6,
D,IX,BEACHWOOD,92038837,DICYCLOMINE 10MG CAP          ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92039165,DILTIAZEM 120MG CAP SA        ,86144071320,250,              ,      ,             ,       ,2/1/2017,5.91,
D,IX,BEACHWOOD,92039172,DILTIAZEM 30MG TAB            ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92039213,DILTIAZEM 60MG TAB            ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92039253,DILTIAZEM ER 120MG CAP        ,86144071320,250,              ,      ,             ,       ,2/1/2017,3.09,
D,IX,BEACHWOOD,92039284,DILTIAZEM HCL 180MG CAP SA    ,86144071320,250,              ,      ,             ,       ,6/1/2017,6.25,
D,IX,BEACHWOOD,92039293,DILTIAZEM HCL 240MG CAP SA    ,86144071320,250,              ,      ,             ,       ,2/1/2017,6.15,
D,IX,BEACHWOOD,92040427,DYRENIUM 50MG CAP             ,86144071320,250,              ,      ,             ,       ,2/1/2017,12.57,
D,IX,BEACHWOOD,92041569,ETODOLAC 500MG TABLET         ,86144071320,250,              ,      ,             ,       ,6/1/2017,1.75,
D,IX,BEACHWOOD,92041637,FAMOTIDINE 10MG/ML VL         ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92042011,FLUOCINONIDE 0.05PCT SOLUTION ,86144071320,250,              ,      ,             ,       ,6/1/2017,123.75,
D,IX,BEACHWOOD,92042320,FLUVOXAMINE MALEATE 50MG TB   ,86144071320,250,              ,      ,             ,       ,2/1/2017,7.71,
D,IX,BEACHWOOD,92042376,FOLIC ACID 5MG/ML VL          ,86144071320,250,              ,      ,             ,       ,2/1/2017,9.6,
D,IX,BEACHWOOD,92042418,FUROSEMIDE 20MG TAB           ,86144071320,250,              ,      ,             ,       ,3/1/2018,2.6,
D,IX,BEACHWOOD,92042463,FUROSEMIDE 40MG TAB           ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92042525,FUROSEMIDE 80MG TAB           ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92042683,GLIPIZIDE 5MG TAB             ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92042731,GLUCAGEN 1MG VL               ,86144071320,250,              ,      ,             ,       ,6/1/2017,321.9,
D,IX,BEACHWOOD,92043492,HEPARIN IV FLUSH 10U/ML SYRING,86144071320,250,              ,      ,             ,       ,6/1/2017,13,
D,IX,BEACHWOOD,92043593,"HEPARIN NA 5,000 U/ML VL      ",86144071320,250,              ,      ,             ,       ,2/1/2017,15.6,
D,IX,BEACHWOOD,92043683,HYDRALAZINE 25MG TAB          ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92044550,HYDROXYUREA 500MG CAP         ,86144071320,250,              ,      ,             ,       ,6/1/2017,5.7,
D,IX,BEACHWOOD,92045400,IBUPROFEN 600MG TAB           ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92045975,INFUVITE ADULT VL             ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92046288,ISOSORBIDE MN 10MG TAB        ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92046566,LABETALOL HCL 100MG TAB       ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92046577,LABETALOL HCL 200MG TAB       ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92046597,LABETALOL HCL 5MG/ML VL       ,86144071320,250,              ,      ,             ,       ,2/1/2017,3.57,
D,IX,BEACHWOOD,92047046,LIDODERM 5% PATCH             ,86144071320,250,              ,      ,             ,       ,1/1/2018,7.79,
D,IX,BEACHWOOD,92047164,LISINOPRIL 5MG TAB            ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92047307,LOPERAMIDE 2MG CAP            ,86144071320,250,              ,      ,             ,       ,6/1/2017,3.1,
D,IX,BEACHWOOD,92047909,MAGNESIUM-OXIDE 400MG TAB     ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.75,
D,IX,BEACHWOOD,92047911,MAG-OXIDE 400MG TAB           ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92048179,MEGESTROL 40MG TAB            ,86144071320,250,              ,      ,             ,       ,2/1/2017,3.21,
D,IX,BEACHWOOD,92048588,METHOTREXATE 2.5MG TAB        ,86144071320,250,              ,      ,             ,       ,6/1/2017,17.15,
D,IX,BEACHWOOD,92048692,METHYLPHENIDATE 5MG TAB       ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92048722,METHYLPREDNISOLONE 4MG TAB    ,86144071320,250,              ,      ,             ,       ,6/1/2017,2.6,
D,IX,BEACHWOOD,92048785,METOCLOPRAMIDE 5MG TAB        ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92048859,METOPROLOL 50MG TAB           ,86144071320,250,              ,      ,             ,       ,1/1/2018,7.5,
D,IX,BEACHWOOD,92048914,METRONIDAZOLE 250MG TAB       ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92048992,METRONIDAZOLE 500MG TAB       ,86144071320,250,              ,      ,             ,       ,6/1/2017,5.2,
D,IX,BEACHWOOD,92049123,MICONAZOLE NITRATE 2% CREAM   ,86144071320,250,              ,      ,             ,       ,2/1/2018,31.2,
D,IX,BEACHWOOD,92049484,MORPHINE SULF 100MG TAB SA    ,86144071320,250,              ,      ,             ,       ,2/1/2017,14.7,
D,IX,BEACHWOOD,92049489,MORPHINE SULF 15MG TAB SA     ,86144071320,250,              ,      ,             ,       ,2/1/2017,3,
D,IX,BEACHWOOD,92049502,MORPHINE SULF 30MG TAB SA     ,86144071320,250,              ,      ,             ,       ,4/1/2018,13,
