H,ID,Facility                        ,Procedure ,Description                   ,Department     ,Chg Cat ,CPT-4 Eff Date,CPT-4 ,HCPC Eff Date,HCPC   ,Std Chg Eff Date,Std Chg
D,IU,AVON,92125617,NORETHISTERONE 5MG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,79.5
D,IU,AVON,92125618,SODIUM CHLORIDE SOLUTION      ,86424088320,250,              ,      ,             ,       ,6/1/2017,5
D,IU,AVON,92125625,CLONIDINE TRANSDERMAL 0.3MG   ,86424088320,250,              ,      ,             ,       ,6/1/2017,141.95
D,IU,AVON,92125626,BISOPROLOL ORAL 5MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.2
D,IU,AVON,92125627,ARGININE 500MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,3
D,IU,AVON,92125629,CLOZAPINE 25MG TABS           ,86424088320,250,              ,      ,             ,       ,6/1/2017,5.7
D,IU,AVON,92125630,SPIRIVA 18MCG                 ,86424088320,250,              ,      ,             ,       ,6/1/2017,544.95
D,IU,AVON,92125631,LANSOPRAZOLE 30MG DR SOLU     ,86424088320,250,              ,      ,             ,       ,7/1/2017,14.4
D,IU,AVON,92125632,MIRACLE MOUTHWASH 120ML       ,86424088320,250,              ,      ,             ,       ,6/1/2017,17.7
D,IU,AVON,92125633,ACTONEL 35MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,91
D,IU,AVON,92125634,MIACALCIN 200IU               ,86424088320,250,              ,      ,             ,       ,6/1/2017,429
D,IU,AVON,92125635,LEVAQUIN IV 750MG             ,86424088320,250,              ,      ,             ,       ,6/1/2017,262.1
D,IU,AVON,92125636,DEPAKOTE ER 250MG             ,86424088320,250,              ,      ,             ,       ,6/1/2017,6.25
D,IU,AVON,92125637,STALEVO 100MG                 ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.3
D,IU,AVON,92125638,TOPAMAX 50MG                  ,86424088320,250,              ,      ,             ,       ,6/1/2017,17.15
D,IU,AVON,92125639,UROXATRAL 10MG                ,86424088320,250,              ,      ,             ,       ,6/1/2017,10.9
D,IU,AVON,92125640,DESIPRAMINE 50MG              ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125641,VESICARE     5MG              ,86424088320,250,              ,      ,             ,       ,6/1/2017,16.1
D,IU,AVON,92125642,DEX 5% - MB+ 1ML SOL          ,86424088320,250,              ,      ,             ,       ,6/1/2017,34.85
D,IU,AVON,92125643,ATROPINE SO4 1% O/S           ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92125644,METHYLPHENIDATE HCL 5MG T     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125645,HYDROMORPHONE HCL 2MG INJ     ,86424088320,250,              ,      ,             ,       ,6/1/2017,14.05
D,IU,AVON,92125646,ESTRADIOL VAG 0.01% CRM       ,86424088320,250,              ,      ,             ,       ,6/1/2017,293.3
D,IU,AVON,92125647,GLYCOPYRROLATE 1MG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125648,CARBAMAZEPINE 100MG TAB       ,86424088320,250,              ,      ,             ,       ,7/1/2017,2.6
D,IU,AVON,92125649,VERAPAMIL HCL 40MG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125650,DAPSONE 25MG TAB              ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125651,ACETYLCYSTEINE 20% 200MG      ,86424088320,250,              ,      ,             ,       ,6/1/2017,66.05
D,IU,AVON,92125652,CYCLOPHOSPHAMIDE 25MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.85
D,IU,AVON,92125653,MEGESTROL ACET 40MG SUS       ,86424088320,250,              ,      ,             ,       ,6/1/2017,22.35
D,IU,AVON,92125654,FLUTICASONE/SALMETER 500/     ,86424088320,250,              ,      ,             ,       ,6/1/2017,623.5
D,IU,AVON,92125655,FAMCICLOVIR 250MG TAB         ,86424088320,250,              ,      ,             ,       ,6/1/2017,19.25
D,IU,AVON,92125656,ACYCLOVIR 400MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.35
D,IU,AVON,92125657,FLUPHENAZINE DECANOAT 25M     ,86424088320,250,              ,      ,             ,       ,6/1/2017,108.15
D,IU,AVON,92125658,CILOSTAZOL 100MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,8.85
D,IU,AVON,92125659,POTASSIUM CHL 2MEQ VL         ,86424088320,250,              ,      ,             ,       ,6/1/2017,13
D,IU,AVON,92125660,DESOXIMETASONE 0.25% ONT      ,86424088320,250,              ,      ,             ,       ,6/1/2017,111.8
D,IU,AVON,92125661,TETRACYCLINE HCL 250MG CA     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125662,AMOXICILLIN 250MG CAP         ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125663,FLUVOXAMINE MALEATE 100MG     ,86424088320,250,              ,      ,             ,       ,6/1/2017,11.45
D,IU,AVON,92125664,BUDESONIDE 32MCG INH          ,86424088320,250,              ,      ,             ,       ,6/1/2017,199.7
D,IU,AVON,92125665,DRONABINOL 2.5MG CAP          ,86424088320,250,              ,      ,             ,       ,6/1/2017,20.3
D,IU,AVON,92125666,GLYBURIDE 5MG TAB             ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125667,LITHIUM CARBONATE ER 450M     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125668,LITHIUM CARBONATE 300MG C     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125669,GLIPIZIDE 2.5MG TAB           ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125670,CARBAMIDE PEROXIDE 6.5% D     ,86424088320,250,              ,      ,             ,       ,6/1/2017,11.95
D,IU,AVON,92125671,IPRATROPIUM/ALBUTER 200AC     ,86424088320,250,              ,      ,             ,       ,6/1/2017,300.55
D,IU,AVON,92125672,BENZOCAINE 20% GEL            ,86424088320,250,              ,      ,             ,       ,6/1/2017,26
D,IU,AVON,92125673,POT BICARB/CA EFF 25MEQ T     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125674,MENTHOL/CAMPHOR 0.5% LOT      ,86424088320,250,              ,      ,             ,       ,6/1/2017,22.9
D,IU,AVON,92125675,FOSPHENYTOIN 50MG VL          ,86424088320,250,              ,      ,             ,       ,6/1/2017,100.9
D,IU,AVON,92125676,PROPAFENONE HCL 150MG TAB     ,86424088320,250,              ,      ,             ,       ,6/1/2017,7.3
D,IU,AVON,92125677,TRIAMCINOLONE ACETON 0.5%     ,86424088320,250,              ,      ,             ,       ,6/1/2017,24.95
D,IU,AVON,92125678,PRIMIDONE 50MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125679,VANCOMYCIN HCL 125MG CAP      ,86424088320,250,              ,      ,             ,       ,6/1/2017,34.85
D,IU,AVON,92125680,SUCRALFATE  UD 100MG SUS      ,86424088320,250,              ,      ,             ,       ,6/1/2017,9.35
D,IU,AVON,92125681,PRAMOXINE HCL 1% AER          ,86424088320,250,              ,      ,             ,       ,6/1/2017,138.85
D,IU,AVON,92125682,MAGNESIUM CHL 64MG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125683,CLARITHROMYCIN 500MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,20.8
D,IU,AVON,92125684,PRAZOSIN HCL 5MG CAP          ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125685,AMPICILLIN TRIHYDRAT 250M     ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92125686,TRIAMCINOLONE ACETONI 40M     ,86424088320,250,              ,      ,             ,       ,6/1/2017,30.15
D,IU,AVON,92125716,LETROZOLE 2.5MG TAB           ,86424088320,250,              ,      ,             ,       ,7/1/2017,252
D,IU,AVON,92125750,ACETAZOLAMIDE 125MG TAB       ,86424088320,250,              ,      ,             ,       ,2/1/2018,2.6
D,IU,AVON,92125784,CEPHALEXIN 250MG CAP          ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92125861,EPOETIN ALFA 4M VL            ,86424088320,250,              ,      ,             ,       ,8/1/2017,882.72
D,IU,AVON,92125909,NATEGLINIDE 60MG TAB          ,86424088320,250,              ,      ,             ,       ,7/1/2017,15.6
D,IU,AVON,92125912,FELODIPINE SR 2.5MG TAB       ,86424088320,250,              ,      ,             ,       ,7/1/2017,5.7
D,IU,AVON,92125923,TERBINAFINE 250MG             ,86424088320,250,              ,      ,             ,       ,1/1/2018,39.06
D,IU,AVON,92125984,BIOTIN 1MG TAB                ,86424088320,250,              ,      ,             ,       ,6/1/2017,14.05
D,IU,AVON,92126006,BRINTELLIX 5MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,31.59
D,IU,AVON,92126051,UREA CREAM 85GM 20%           ,86424088320,250,              ,      ,             ,       ,2/1/2018,23.7
D,IU,AVON,92126064,URSODIOL 300 MG CAP           ,86424088320,250,              ,      ,             ,       ,6/1/2017,12.5
D,IU,AVON,92126065,SUMATRIPTAN SUCCINATE 100MG TA,86424088320,250,              ,      ,             ,       ,6/1/2017,75.42
D,IU,AVON,92126068,HYDROCORTISONE 10MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,2.6
D,IU,AVON,92126069,ROSUVASTATIN(CRESTOR) 10MGTAB ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92126070,SACUBITRIL-VALSARTAN 24MG     ,86424088320,250,              ,      ,             ,       ,2/1/2018,25.98
D,IU,AVON,92126071,CHONTROITIN-GLUCOSAMINE 400MG ,86424088320,250,              ,      ,             ,       ,6/1/2017,3
D,IU,AVON,92126094,DICLOFENAC GEL 1% (VOLTAREN) 1,86424088320,250,              ,      ,             ,       ,6/1/2017,280.8
D,IU,AVON,92127105,NALOXEGOL 25MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,29.95
D,IU,AVON,92127108,RIFAXIMIN 550MG TAB (XIFAXAN) ,86424088320,250,              ,      ,             ,       ,6/1/2017,44.2
D,IU,AVON,92127151,MORPHINE SO4 IR (MORPHINE     ,86424088320,250,              ,      ,             ,       ,8/1/2017,173.15
D,IU,AVON,92127204,DONEPEZIL HCL (ARICEPT) 1     ,86424088320,250,              ,      ,             ,       ,7/1/2017,38.64
D,IU,AVON,92127278,DEX 50% (DEXTROSE 50%) 1M     ,86424088320,250,              ,      ,             ,       ,8/1/2017,34.85
D,IU,AVON,92127286,MICONAZOLE NITRATE CREAM 2%   ,86424088320,250,              ,      ,             ,       ,6/1/2017,14.37
D,IU,AVON,92127287,CARBIDOPA/LEVODOPA 25/100MG OD,86424088320,250,              ,      ,             ,       ,6/1/2017,4.11
D,IU,AVON,92128333,NADOLOL (NADOLOL) 40MG TA     ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.7
D,IU,AVON,92128440,HEPARIN SOD (PORC) (HEP-L     ,86424088320,250,              ,      ,             ,       ,7/1/2017,252
D,IU,AVON,92128560,CEPHALEXIN 25MG SUS           ,86424088320,250,              ,      ,             ,       ,6/1/2017,81.65
D,IU,AVON,92128561,ATOMOZETINE CAP 40MG          ,86424088320,250,              ,      ,             ,       ,6/1/2017,22.9
D,IU,AVON,92128562,VILAZODONE TAB 40MG           ,86424088320,250,              ,      ,             ,       ,6/1/2017,20.55
D,IU,AVON,92128563,FESOTERODINE FUMARATE 8 MG TAB,86424088320,250,              ,      ,             ,       ,6/1/2017,71.13
D,IU,AVON,92128564,PRAVASTATIN 80MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,15.09
D,IU,AVON,92128571,WARFARIN NA 7.5MG TAB         ,86424088320,250,              ,      ,             ,       ,2/1/2018,5.2
D,IU,AVON,92128572,MICONAZOLE NITRATE CREAM 2%   ,86424088320,250,              ,      ,             ,       ,6/1/2017,14.37
D,IU,AVON,92128573,CARBIDOPA/LEVODAPA 25/100MG OD,86424088320,250,              ,      ,             ,       ,6/1/2017,4.11
D,IU,AVON,92128574,KETOROLAC TROMETH OPHT 0.4% 5M,86424088320,250,              ,      ,             ,       ,6/1/2017,200.64
D,IU,AVON,92128584,PAROXETINE 20MG TAB           ,86424088320,250,              ,      ,             ,       ,2/1/2018,11.95
D,IU,AVON,92128725,TROLAMINE SALICYLATE 10%      ,86424088320,250,              ,      ,             ,       ,6/1/2017,43977
D,IU,AVON,92128739,SACUBITRIL/VALSARTAN TAB 49-51,86424088320,250,              ,      ,             ,       ,10/1/2018,27.81
D,IU,AVON,92128775,MICONAZOLE NITRATE COMBO 4-2  ,86424088320,250,              ,      ,             ,       ,6/1/2017,44.37
D,IU,AVON,92128778,ATOMOZETINE CAP 40MG          ,86424088320,250,              ,      ,             ,       ,6/1/2017,22.9
D,IU,AVON,92128779,CAPSAICIN .075% CRM           ,86424088320,250,              ,      ,             ,       ,6/1/2017,45.25
D,IU,AVON,92128780,DILTIAZEM HCL 90MG TAB        ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.65
D,IU,AVON,92128781,FLUCONAZOLE/HACL 400MG BA     ,86424088320,250,              ,      ,             ,       ,6/1/2017,731.1
D,IU,AVON,92128782,NALOXEGOL 25MG TAB            ,86424088320,250,              ,      ,             ,       ,6/1/2017,29.95
D,IU,AVON,92128783,STERILE WATER VL              ,86424088320,250,              ,      ,             ,       ,6/1/2017,34.85
D,IU,AVON,92128875,PALIPERIDONE 3MG TAB          ,86424088320,250,              ,      ,             ,       ,6/1/2017,41.1
D,IU,AVON,92128877,PALIPERIDONE ER 3MG TAB       ,86424088320,250,              ,      ,             ,       ,6/1/2017,41.1
D,IU,AVON,92128878,NYSTATIN 100U/MG OIN - 15GM   ,86424088320,250,              ,      ,             ,       ,6/1/2017,50.4
D,IU,AVON,92128879,NYSTATIN 100U/GM OIN - 30GM   ,86424088320,250,              ,      ,             ,       ,6/1/2017,11.95
D,IU,AVON,92128880,INSULIN LISPRO RCMB 100U/ML   ,86424088320,250,              ,      ,             ,       ,6/1/2017,0.5
D,IU,AVON,92128881,DARUNAVIR/COBICISTAT 800-150MG,86424088320,250,              ,      ,             ,       ,6/1/2017,200.91
D,IU,AVON,92128882,EMTRICITABINE/TEN/ALA 200-25  ,86424088320,250,              ,      ,             ,       ,6/1/2017,188.1
D,IU,AVON,92128904,MEXILATINE HCL 150MG TAB      ,86424088320,250,              ,      ,             ,       ,6/1/2017,3.1
D,IU,AVON,92128905,LANSOPRAZOLE 3MGT/ML          ,86424088320,250,              ,      ,             ,       ,6/1/2017,181.02
D,IU,AVON,92128910,LACTOSE-FREE FOOD PWD         ,86424088320,250,              ,      ,             ,       ,6/1/2017,4.15
D,IU,AVON,92129288,SODIUM CHLORIDE 0.9 % INJ     ,86424088320,250,              ,      ,             ,       ,11/1/2017,251
D,IU,AVON,92129482,ISONIAZID 100MG TAB           ,86424088320,250,              ,      ,             ,       ,7/1/2017,4.15
D,IU,AVON,92129585,VORTIOXETINE HBR 5 MG PO      ,86424088320,250,              ,      ,             ,       ,1/1/2018,45.36
D,IU,AVON,92129683,SODIUM HYPOCHLORITE 0.5 PCT   ,86424088320,250,              ,      ,             ,       ,8/1/2017,17.7
D,IU,AVON,92129737,MOISTURE MOUTH SPRAY 45ML     ,86424088320,250,              ,      ,             ,       ,8/1/2017,21.3
D,IU,AVON,92129883,CARBIDOPA-LEVODOPA 36.25/145  ,86424088320,250,              ,      ,             ,       ,8/1/2017,3.1
D,IU,AVON,92129961,FLU VACC QV2017-18 >6MO 60MCG ,86424088320,250,              ,      ,             ,       ,10/1/2017,60.09
D,IU,AVON,92129983,INFLUENZA VACC (FLUZONE) 17-18,86424088320,250,              ,      ,             ,       ,10/1/2017,154.8
D,IU,AVON,92130620,IVABRADINE (COLANOR) 5 MG     ,86424088320,250,              ,      ,             ,       ,2/1/2018,25.77
D,IU,AVON,92130621,IVABRADINE (CORLANOR) 7.5MG   ,86424088320,250,              ,      ,             ,       ,2/1/2018,25.77
D,IU,AVON,92130886,LIDOCAINE TOPICAL 5PCT OINT   ,86424088320,250,              ,      ,             ,       ,5/1/2018,0.01
D,IU,AVON,92130887,MAGNESIUM SULFATE AND TOP 100P,86424088320,250,              ,      ,             ,       ,5/1/2018,0.02
D,IU,AVON,92130888,MANNITOL-SORB 540 MG-2.7 G/100,86424088320,250,              ,      ,             ,       ,5/1/2018,0.03
D,IU,AVON,92130889,MEDROXYPROGESTER INTRA 400MG S,86424088320,250,              ,      ,             ,       ,5/1/2018,0.04
D,IU,AVON,92130890,MENTHOL-METHYL SALIC 6-14PCT O,86424088320,250,              ,      ,             ,       ,5/1/2018,0.05
D,IU,AVON,92130891,METHOHEXITAL INTRA 500 MG PWD ,86424088320,250,              ,      ,             ,       ,5/1/2018,0.06
D,IU,AVON,92130892,METHYLENE BLUE INJ 10 MG SOL  ,86424088320,250,              ,      ,             ,       ,5/1/2018,0.07
D,IU,AVON,92130893,METHYLNALTREXONE SUB 12MG/0.6M,86424088320,250,              ,      ,             ,       ,5/1/2018,0.08
D,IU,AVON,92130894,MORPHINE INJ 0.5 MG/ML SOL    ,86424088320,250,              ,      ,             ,       ,5/1/2018,0.09
D,IU,AVON,92130895,MULTIVIT WITH MINERALS TAB    ,86424088320,250,              ,      ,             ,       ,5/1/2018,0.1
D,IU,AVON,92130896,MULTIVITAMIN WITH MINERALS TAB,86424088320,250,              ,      ,             ,       ,5/1/2018,0.11
D,IU,AVON,92130897,MULTIVITAMIN WITH MINERALS LIQ,86424088320,250,              ,      ,             ,       ,5/1/2018,0.12
D,IU,AVON,92130898,MULTIVIT PRENAT WITH FOLIC 0.8,86424088320,250,              ,      ,             ,       ,5/1/2018,0.13
D,IU,AVON,92130899,PAMIDRONATE INTRA 3 MG SOL    ,86424088320,250,              ,      ,             ,       ,5/1/2018,0.14
D,IU,AVON,92130900,PENICILLIN G BENZ INTRA 120000,86424088320,250,              ,      ,             ,       ,5/1/2018,0.15
D,IU,AVON,92130901,PENICILLIN G BENZ INTRA 600000,86424088320,250,              ,      ,             ,       ,5/1/2018,0.16
D,IU,AVON,92130902,PETROLATUM TOPICAL 100PCT OINT,86424088320,250,              ,      ,             ,       ,5/1/2018,0.17
D,IU,AVON,92130903,PETROLATUM TOPICAL 100PCT OINT,86424088320,250,              ,      ,             ,       ,5/1/2018,0.18
