PROCEDURE,DESCRIPTION,DEPARTMENT,CHG CAT,STD AMOUNT,CPT,HCPC,A
33122460,SLING ARM ULTIMATE ADLT,37174895331,270,52,,,Y
33122461,SLING ARM ULT ADLT JOS SWATHE,37174895331,270,54,,,Y
33122463,ORTHOSIS HAND GRIP RT SM 7IN,37174895331,270,200,,,Y
33122464,ORTHO H/T COMFY SPLNT PED LG,37174895331,270,190,,,Y
33122465,ORTHO HAND FING EXT ADLT 8.25I,37174895331,270,166,,,Y
33122466,SUPPORT WRIST RT LG,37174895331,270,30,,,Y
33122467,BOOT SOFPRO AMB AFO FLC SML,37174895331,270,165,,,Y
33122468,BOOT SOFPRO AMB AFO FLC MED,37174895331,270,165,,,Y
33122470,COLLAR CERV CSI IMMOB SHT 2.25,37174895331,270,148,,,Y
33122471,COLLAR CERV 2 PC LG,37174895331,270,70,,,Y
33122472,SHOE FORFRNT REL PROT SHLD LG,37174895331,270,227,,,Y
33122474,BNDG COMP SETOPRESS 4X138IN,37174895331,270,27,,,Y
33122476,BNDL COMP COMPRIL LT 6CMX5M,37174895331,270,17,,,Y
33122478,TRAY GENL PURPOSE STERILE,37174895331,270,8,,,Y
33122479,TRAY PARA/THORA 8FR X 4.75IN,37174895331,272,82,,,Y
33122482,FILTER ANTI-REFLUX ONLY,37174895331,270,11,,,Y
33122484,SET PAD RPLCMT VISTA UNIV ADLT,37174895331,270,60,,,Y
33122486,KIT SUCT NO-TOUCH 14FR,37174895331,270,8,,,Y
33122488,TRAY CHST TUB RX C-T-2800 28FR,37174895331,270,539,,,Y
33122490,CATH URETH UNISX VINYL 14FR,37174895331,270,8,,,Y
33122492,PCH SURFIT CLS END FILT 1.75,37174895331,270,8,,,Y
33122500,MATRIX TISS GRAFT JKT 4X4CM,37174895331,278,4389,,,Y
33122907,DRSG ABD 8X10,37174895331,270,8,,,Y
33123302,DRSG BIOPATCH,37174895331,270,21,,,Y
33127705,BELT OSTOMY ADJ,37174895331,270,8,,,Y
33129008,POUCH UROSTOMY,37174895331,270,8,,,Y
33129076,SUPPORT LUMBAR ELASTIC LG,37174895331,270,94,,,Y
33129305,POUCH DRAINABLE,37174895331,270,8,,,Y
33129307,POUCH DRAINABLE  W/KARAYA SEAL,37174895331,270,8,,,Y
33129501,KIT PERC INTRODUCER 10FR-15CM,37174895331,270,225,,,Y
33129506,INTRODUCER PERCUTANEOUS 6FR,37174895331,270,115,,,Y
33129507,INTRODUCER PERCUTANEOUS 8FR,37174895331,270,93,,,Y
33129587,TUBE THORACIC 28FR STRAIGHT,37174895331,270,16,,,Y
33129588,TUBE THORACIC 32FR STRAIGHT,37174895331,270,16,,,Y
33129589,TUBE THORACIC 36FR STRAIGHT,37174895331,270,16,,,Y
33129601,TUBE DECLOGGER (ENTERNAL),37174895331,270,14,,,Y
33129610,CATH PORT ACCESS UNIVERSAL,37174895331,270,21,,,Y
33130408,HELMET HARD TOP COMFY CAP SM,37174895331,270,370,,,Y
33130409,HELMET HARD TOP COMFY CAP MD,37174895331,270,370,,,Y
33130410,HELMET HARD TOP COMFY CAP LG,37174895331,270,370,,,Y
33130893,TUBE GASTROSTOMY 18F,37174895331,270,92,,,Y
33130897,TUBE GASTROSTOMY 20F,37174895331,270,112,,,Y
33131005,CATH FOLEY 2W 30CC14FR BARDXIC,37174895331,270,24,,,Y
33131006,CATH FOLEY 2W 30CC4FR BARDXIC,37174895331,270,24,,,Y
33131010,PCH SENSURA 1PC PO 10-75MM,37174895331,270,18,,,Y
33131011,PCH SENSURA 1PC PO 10-115MM,37174895331,270,18,,,Y
33131015,PCH DRN PREM CNVX 1.25IN,37174895331,270,8,,,Y
33131020,KIT PCH DRN NEW IMG CLMP 2.75,37174895331,270,12,,,Y
33131035,TRAY COMBITUBE 41FR,37174895331,270,136,,,Y
33131040,SYS DRSG COMPR KNEE CRY CFF LG,37174895331,270,185,,,Y
33131045,ORTH HAND SPT CMFY DORS RT,37174895331,270,186,,,Y
33131050,ORTHOSIS HAND THERA+ TA LT MD,37174895331,270,153,,,Y
33131051,ORTHOSIS HAND THERA+ TA LT LG,37174895331,270,153,,,Y
33131052,ORTHOSIS HAND THERA+ TA RT LG,37174895331,270,153,,,Y
33131055,ORTHOSIS HAND GRIP RT LG,37174895331,270,200,,,Y
33131056,ORTHOSIS HAND GRIP LT LG,37174895331,370,189,,,Y
33131060,ORTHO HAND SPLNT KWK FRM S/M,37174895331,270,66,,,Y
33131065,BRACE PROTEC KNEE OPN PAT MD,37174895331,270,26,,,Y
33131075,DRAIN CHEST DRY SUC DUAL CHAM,37174895331,270,152,,,Y
33131080,SYS POUCH ESTEEM CTF 4,37174895331,270,10,,,Y
33131085,MASK INTFC AP111 W CRD/HDGR,37174895331,270,127,,,Y
33131090,CATH URETH TAP COUD GD 14FR,37174895331,270,8,,,Y
33131140,HUMIDIFIER DISP DRY 300ML,37174895331,270,8,,,Y
33131142,HUMIDIFER BBL DRY 6PSI REL VLV,37174895331,270,8,,,Y
33131145,BARRIER SKIN CTF CVX FLX 57MM,37174895331,272,10,,,Y
33131148,PROTECT SKIN MARATHN LIQ 0.5G,37174895331,272,14,,,Y
33131150,SPLINT H/6 COMFY AD SML PURPL,37174895331,270,124,,,Y
33131152,BRACE WRIST QK-TIE BLK LT,37174895331,270,61,,,Y
33131155,PROTECTR PALM W/WRIST SPT LT,37174895331,270,167,,,Y
33131156,PROTECTR HEEL/ELB GEL GRN XL,37174895331,270,42,,,Y
33131158,SPLINT AIRSOFT REST HAND SM LT,37174895331,270,309,,,Y
33131159,SPLINT AIRSOFT REST HAND SM RT,37174895331,270,309,,,Y
33131161,SPLINT NIGHT DORSAL PF MED,37174895331,270,137,,,Y
33131165,INTRODUCER UNIV MICRO 5.6 FR,37174895331,272,94,,,Y
33131166,INTRODUCER EXCALIBUR 5FR,37174895331,272,71,,,Y
33131167,INTRODUCER ET BOUGIE 15FRX70CM,37174895331,272,17,,,Y
33131168,INTRODUCER ET 15FR CORD TIP,37174895331,272,17,,,Y
33131169,INTRODUCR ET BGE CDE 15FRX70CM,37174895331,272,19,,,Y
33131171,TUBE TRACH BIV UNCUFF 6.0MM,37174895331,272,175,,,Y
33131177,WRAP COMP SQUEEZE ULNAR,37174895331,270,69,,,Y
33131180,TRAY CATH BREV ST DL 20CM 11FR,37174895331,272,405,,,Y
33131182,DRSG DRAWTEX HYDROCOND 6X8,37174895331,270,38,,,Y
33131183,DRSG DRAWTEX HYDCONDUC 2X2,37174895331,272,14,,,Y
33131184,DRSG DRAWTEX HYDCONDUC 4X4,37174895331,272,20,,,Y
33131185,DRSG DRAWTEX HYDCONDUC 4x39,37174895331,272,85,,,Y
33131186,DRSG DRAWTEX HYDROCOND 3X39,37174895331,270,73,,,Y
33131187,CURETTE DERMAL DISP 3MM,37174895331,272,8,,,Y
33131188,CURETTE DERMAL DISP 4MM,37174895331,272,8,,,Y
33131189,CURETTE DERMAL DISP 5MM,37174895331,272,13,,,Y
33131191,CURETTE DERMAL DISP 7MM,37174895331,272,8,,,Y
33131193,CURETTE EAR MICROLOOP GREEN,37174895331,272,8,,,Y
33131194,CURETTE EAR CTRL LOOP ORANGE,37174895331,272,8,,,Y
33131197,STOCKING KNEE MD 20-30MMHG,37174895331,270,89,,,Y
33131200,BNDG SUPPORT NATL SZ 0,37174895331,270,97,,,Y
33131205,MULTIBOOD STD MED,37174895331,270,183,,,Y
33131206,MULTIBOOD STD SM,37174895331,270,183,,,Y
33131207,MULTIBOOD STD XLG,37174895331,270,228,,,Y
33131212,SPLINT HAND COMFYPY PURP 7-8IN,37174895331,270,126,,,Y
33131215,SPLINT LMB EXT FINGR SZ AA,37174895331,270,61,,,Y
33131217,WEDGE 45 DEGREE,37174895331,270,22,,,Y
33131218,WALKER STABILIZR HIGH MED,37174895331,270,141,,,Y
33131219,WALKER STABILIZR HIGH SM,37174895331,270,141,,,Y
33131220,WALKER STABILZR MED LOW,37174895331,270,141,,,Y
33131221,WALKER STABILIZR LG LOW,37174895331,270,141,,,Y
33131222,PCH OST SENSURA SPRO CNVX LITE,37174895331,270,9,,,Y
33131225,SUT 0.36 PDS + VID MONO CT-1,37174895331,270,9,,,Y
33131230,WEDGE WALU-FORM 10X24X28 IN,37174895331,270,365,,,Y
33131231,WEDGE VALU-FORM 8X20X22,37174895331,270,234,,,Y
33131235,PROTECTOR HEEL/ELBOW SML,37174895331,270,13,,,Y
33131250,BARRIER 2PC SENS CLK CVX LITE,37174895331,270,8,,,Y
33131253,PCH SENS EZ CLOS TRANS RED,37174895331,270,8,,,Y
33131255,PCH UROS SENS CLK TRANS MULT,37174895331,270,8,,,Y
33131260,COLLAR CERV UNIV W/AM,37174895331,270,21,,,Y
33131265,COLLAR CERV CSI IMMOB TAL 3.75,37174895331,270,148,,,Y
33131300,TUBE FDG JEJUNAL 20FR 28CC,37174895331,270,385,,,Y
33131301,TUBE FDG JEJUNAL 22FR 28CC,37174895331,270,385,,,Y
33131310,ORTHOSIS HD/WR COCKUP AD,37174895331,270,124,,,Y
33131315,ORTHOSIS HND DORSL COMFY AD LT,37174895331,270,186,,,Y
33131320,POUCH UROSTOMY LO PROF 1.5 IN,37174895331,270,8,,,Y
33131330,MASK LARYN AIRWAY SZ 4,37174895331,270,51,,,Y
33131331,MASK LARYN AIRWAY SZ 3,37174895331,270,51,,,Y
33131332,MASK LARYN AIRWAY SZ 5,37174895331,270,51,,,Y
33131333,MASK LARYN AIRWY UN ST PK SZ5,37174895331,270,43,,,Y
33131334,MASK LARYN AIRWY UN ST PK SZ3,37174895331,270,43,,,Y
33131335,MASK LARYN AIRWY SIL SPU LS 3,37174895331,270,40,,,Y
33131336,MASK LAYN AIRWY SIL SPU LS 4,37174895331,270,40,,,Y
33131337,MASK LARYN AIRWY SIL SPU LS 5,37174895331,270,40,,,Y
33131338,MASK LARYN AIRWY SIL SPULS 2.5,37174895331,270,40,,,Y
33131339,MASK LARYNAIRWY LM SOL SPU SZ5,37174895331,270,21,,,Y
33131340,MASK LARYNAIRWY LM SOL SPU SZ4,37174895331,270,27,,,Y
33131341,MASK LARYNAIRWY LM SOL SPU SZ3,37174895331,270,27,,,Y
33131342,MASK LARYNGEAL SIZE 4,37174895331,270,58,,,Y
33131343,MASK LARYNGEAL SIZE 5,37174895331,270,57,,,Y
33131344,MASK PLUS UNIQUE SZ 1,37174895331,270,56,,,Y
33131345,MASK PLUS UNIQUE SZ 2,37174895331,270,56,,,Y
33131346,MASK PLUS UNIQUE SZ 1.5,37174895331,270,56,,,Y
33131347,MASK PLUS SZ 2.5,37174895331,270,56,,,Y
33131350,NEBULIZER MM10 W 7FT TUB,37174895331,270,8,,,Y
33131351,NEBULIZER MM10 T ADP 7FT TUB,37174895331,270,8,,,Y
33131352,NEBULIZER MM10 Y-MP FLX FILTR,37174895331,270,10,,,Y
33131353,NEBULIZER MANIFLD QUICK NEB,37174895331,270,8,,,Y
33131354,NEBULIZER AIRLIFE MISTY MAX,37174895331,270,8,,,Y
33131356,SPIROMETER INCENT FOR EX,37174895331,270,8,,,Y
33131357,SPIROMETR INCEN 2500ML 1WY VLV,37174895331,270,8,,,Y
33131360,ADAPTER NEBULIZER 1000ML,37174895331,270,8,,,Y
33131363,KIT NEBULIZER PREFILL 500ML,37174895331,270,8,,,Y
33131364,KIT NEBULIZER PREFILL 1000ML,37174895331,270,9,,,Y
33131370,SOLN WATER INHAL 2000ML,37174895331,270,8,,,Y
33131373,CHAMBER HUMID INF/PED,37174895331,270,26,,,Y
33131375,OPTICHAMBER DIAMOND IN BAG,37174895331,270,15,,,Y
33131376,OPTICHAMBER DIAMOND IN BOX,37174895331,270,16,,,Y
33131378,KIT HUMID 500ML,37174895331,270,8,,,Y
33131380,HUMIDIFIER 3PSI,37174895331,270,8,,,Y
33131381,HUMIDIFIER 6PSI,37174895331,270,8,,,Y
33131382,HUMIDIFIER TYPE1 AD HYDROSCOP,37174895331,270,8,,,Y
33131383,HUMIDIFIER AD FILTERED,37174895331,270,8,,,Y
33132411,SPLINT ELB RESPND ROM MED,37174895331,250,501,,,Y
33132414,WALKER STABILIZER SM LOW,37174895331,270,141,,,Y
33132416,STOCKING THIGH BELT XS LONG,37174895331,270,39,,,Y
33132418,KIT DRAIN ASPIRA PLEURAL 1L,37174895331,270,194,,,Y
33132421,CATH DIALY HEMOSTAR 16FR 27CM,37174895331,272,780,,,Y
33132422,CATH DIALY HEMOSTAR 16FR 19CM,37174895331,272,975,,,Y
33132423,CATH DIALY HEMOSTAR 16FR 23CM,37174895331,272,780,,,Y
33132426,CATH URETH RED RUBBER 22FR,37174895331,272,8,,,Y
33132428,PCH DRAIN 1PC LIT ONE,37174895331,270,8,,,Y
33132431,KIT AIR SUPRAGLOT A60CC AD SZ3,37174895331,272,111,,,Y
33132432,KIT AIR SUPRAGLOT 80CC AD SZ4,37174895331,272,111,,,Y
33132433,KIT AIR SUPRAGLOT 80CC AD SZ3,37174895331,272,111,,,Y
33132434,KIT AIR SUPRAGLOT 60CC Y AD 3,37174895331,272,111,,,Y
33132435,KIT AIR SUPRAGLOT 60CC R AD 4,37174895331,272,111,,,Y
33132436,KIT AIR SUPRAGLOT 60CC P AD 5,37174895331,272,111,,,Y
33132438,AIRWAY SUPRAGLOT DIS MED AD 4,37174895331,272,45,,,Y
33132440,TUBE AIR SUPRAGLOT DL R AD 4,37174895331,272,111,,,Y
33132445,KIT TRACH SUCT CLS 14FR 21.3,37174895331,272,32,,,Y
33132446,KIT TRACH SUCT CLS SWIV 14F 12,37174895331,272,27,,,Y
33132447,KIT TRACH SUC CL 2SWV 16F 21.3,37174895331,272,33,,,Y
33132448,KIT TRACH SUCT CLS W/ T 14FR,37174895331,272,26,,,Y
33132449,KIT TRACH SUCT CLS 10FR 12 1/8,37174895331,272,29,,,Y
33132450,KIT TRACH SUC CL T PC 10F 21.3,37174895331,272,20,,,Y
33132453,TRAY CATH CLS SUC TRACH 10F 16,37174895331,272,51,,,Y
33132455,TRAY CATH CLS SUCT TRACH 15F B,37174895331,272,22,,,Y
33132457,SYS CLS SUC CATH TRACH 14F 4.6,37174895331,272,33,,,Y
33132460,MASK AF531 NIV EE LK 4PT HG SM,37174895331,270,85,,,Y
33132461,MASK AF531 NIV EE LK 4PT HG MD,37174895331,270,85,,,Y
33132462,MASK AF531 NIV EE LK 4PT HG LG,37174895331,270,85,,,Y
33132464,KIT CATH POLY MDLN SL MX 4FR,37174895331,272,333,,,Y
33133000,TRAY CATH URETHRAL 14FR,37174895331,272,8,,,Y
33133010,BAG LEG DISPOZ A BAG 19OZ MED,37174895331,272,8,,,Y
33133011,BAG LEG W/ LATEX STRAPS 32OZ,37174895331,272,8,,,Y
33133020,TRAY IRRIG W/SYR 60CC,37174895331,272,8,,,Y
33133025,KIT PO DRAIN POUCH 100MM 4IN,37174895331,272,11,,,Y
33133030,TUBE FDG CORFLO ULTRA 10FR,37174895331,272,73,,,Y
33133032,TUBE FDG CORFLO 12F 26 WO STYL,37174895331,272,36,,,Y
33133035,DRSG OASIS WND MTRX MESH 5X7,37174895331,272,948,,,Y
33133040,SET GRAV LG BORE 1000ML,37174895331,272,8,,,Y
33133043,SET SAF-T SCRS SPIKE EPUMP,37174895331,272,10,,,Y
33133050,TUBE GAST FDG NONWT 12FR 36IN,37174895331,272,14,,,Y
33133051,TUBE GAST FDG NONWT 14FR 36IN,37174895331,272,14,,,Y
33133060,TUBE GASTRO 24FR Y-PORT FLXFL,37174895331,272,48,,,Y
33133061,TUBE GASTRO 28FR Y-PORT FLXFL,37174895331,272,48,,,Y
33133065,TUBE GAST FDG ENTRLX 2PRT 8F 3,37174895331,272,24,,,Y
33133066,TUBE GAST FDG ENTFLX 2PRT 8F 4,37174895331,272,24,,,Y
33133068,TUBE GAST FDG ENTFLX 8FR 43IN,37174895331,272,22,,,Y
33133075,TUBE TRACH JAKSN SS XL ADP SZ6,37174895331,272,409,,,Y
33133077,KIT TRACH ULT BL LN CFF 6.0MM,37174895331,272,170,,,Y
33133079,CANN INN BL LN CFF TRCH 6.0MM,37174895331,272,11,,,Y
33133090,BREATHER MUSCLE TRAINER,37174895331,270,105,,,Y
33133095,ORTHOSIS FIN EXT CMFY PED LG,37174895331,270,166,,,Y
33133096,ORTHOSIS HAND THERA+ TA RT MD,37174895331,270,153,,,Y
33133105,SPLINT ELB DYNAPRO AD MED,37174895331,270,411,,,Y
33133106,SPLINT ELB DYNAPRO AD LG,37174895331,270,398,,,Y
33133110,COLLAR CERVICAL UNIVERSAL,37174895331,270,20,,,Y
33133115,BRACE KNEE PO INN COOL REG,37174895331,270,416,,,Y
33133125,GLOVE EDEM FL FIN WR LEN LG RT,37174895331,270,17,,,Y
33133126,GLOVE EDEM FL FIN WR LEN LG LT,37174895331,270,17,,,Y
33133900,KIT DRAIN NATUR PO 2PC 2.25IN,37174895331,270,12,,,Y
33133905,SPLINT WR DORS AQPLST T LG,37174895331,270,45,,,Y
33133907,SPLINT ANTISPAS BALL VOL RT SM,37174895331,270,87,,,Y
33133908,SPLINT ANTISPAS BALL VOL RT MD,37174895331,270,87,,,Y
33133909,SPLINT ANTISPAS BALL VOL LT MD,37174895331,270,87,,,Y
33133915,BRACE HUM PREFAB MIAMI MD RT,37174895331,270,251,,,Y
33133918,PROTECTOR AM EL/HL REG 9.5IN,37174895331,270,34,,,Y
33133919,PROTECTOR AM EL/HL LG,37174895331,270,34,,,Y
33133930,TRAY FOLEY LUB WO DRN BAG 16FR,37174895331,270,16,,,Y
33133931,TRAY FOLEY LUB WO DRN BAG 18FR,37174895331,270,16,,,Y
33133950,SYS ENT ACC SET TELE 24FR,37174895331,272,286,,,Y
33134400,BRACE WRIST SPLINT FIT LT MD 8,37174895331,270,47,,,Y
33134401,BRACE WRIST SFT TH SPICA LT SM,37174895331,270,68,,,Y
33134404,SUPPORT THUMB SUEDE SHORT,37174895331,270,49,,,Y
33134406,SUPPORT THUMB LOOP ADULT,37174895331,270,24,,,Y
33134408,SUPPORT THUMB O PREN UNIV,37174895331,270,56,,,Y
33134412,SPLINT THUMB THERM FRM LT SM,37174895331,270,45,,,Y
33134422,SPLINT KOOL HAND,37174895331,270,37,,,Y
33134426,SUPPORT LUM AM X CROS XS/XM,37174895331,270,209,,,Y
33134430,PILLOW BOOT HEEL PAIR BLK/TAN,37174895331,270,87,,,Y
33134445,CATH AIRWAY EXCHNG 11FR,37174895331,270,192,,,Y
33134450,AIRWAY SUPREME STD SZ5,37174895331,270,78,,,Y
33134455,MASK COMF GEL W/HDGR LG,37174895331,270,486,,,Y
33134456,MASK COMF GEL W/HDGR MD,37174895331,270,486,,,Y
33135635,STAPLER ROTICULATOR,37174895331,270,2055,,,Y
33135640,HOLDER BODY UTIL ADJ 5X120IN,37174895331,270,26,,,Y
33135645,SPLING FOOTHOLD WAF AFO XL,37174895331,270,224,,,Y
33135650,SUPPORT BACK XCROSS CTRL XXL,37174895331,270,82,,,Y
33135655,SUPPORT KNEE NEO STAY BLK MED,37174895331,270,72,,,Y
33135660,CUSHION HEEL ULTRA SOFT,37174895331,270,50,,,Y
33135665,ANCHOR 7 SLOTS 2.75X2.25,37174895331,270,11,,,Y
33135670,NASOGASTRIC SECUREMENT,37174895331,270,8,,,Y
33135880,SUPPORT BACK EPX 4XL,37174895331,270,111,,,Y
33135885,ORTHO WRIST DROP UNV CFF 90DG,37174895331,270,27,,,Y
33135890,KIT CATH TL MAHURKAR,37174895331,270,266,,,Y
33135990,CUSH W/C ROTAT LACURA 18X16X3,37174895331,270,59,,,Y
33136599,SUT CTD VIC 0 UND BR CR/CT-1,37174895331,272,36,,,Y
33136607,"SUT CHR GUT 5-0 P-3 18""",37174895331,270,21,,,Y
33136608,"SUT CHR GUT 5-0 PS-3 18""",37174895331,270,20,,,Y
33136609,"SUT CHR GUT 6-0 PS-3 18""",37174895331,270,21,,,Y
33136610,SUT CTD VIC 0 UND BR 3-18,37174895331,270,8,,,Y
33136614,SUT CTD VIC 0 UND BR CT-1 27,37174895331,270,8,,,Y
33136615,SUT CTD VIC 0 UND BR CT-2 27,37174895331,270,8,,,Y
33136616,SUT CTD VIC 0 UND BR SH 27,37174895331,270,8,,,Y
33136623,SUT CTD VIC 1 UND BR CPX27,37174895331,270,8,,,Y
33136624,SUT CTD VIC 1 UND BR CT 27 IN,37174895331,270,8,,,Y
33136628,SUT CTD VIC 1 VIL BR CT-1,37174895331,270,8,,,Y
33136629,SUT CTD VIC 1 VIL BR CT-1 27,37174895331,270,8,,,Y
33136634,SUT CTD VIC 2-0 UND BR CP-1,37174895331,270,8,,,Y
33136635,SUT CTD VIC 2-0 UND BR CT 27,37174895331,270,8,,,Y
33136636,SUT CTD VIC 2-0UND BR CT-1,37174895331,270,8,,,Y
33136638,SUT CTD VIC 2-0 UND BR FSL 27,37174895331,270,8,,,Y
33136639,SUT CTD VIC 2-0 UND BR LIGAPK,37174895331,270,8,,,Y
33136648,SUT CTD VIC 2-0 UND BR SH 27,37174895331,270,8,,,Y
33136651,SUT CTD VIC 3-0 FSL UND BR 27,37174895331,270,8,,,Y
33136652,SUT CTD VIC 3-0 UND BR 3-18,37174895331,270,8,,,Y
33136654,SUT CTD VIC 3-0 UND BR/SH,37174895331,270,35,,,Y
33136655,SUT CTD VIC 3-0 UND BR CT-2,37174895331,270,8,,,Y
33136657,SUT CTD VIC 3-0 UND BR PS-2,37174895331,270,12,,,Y
33136658,SUT CTD VIC 3-0 UND BR PS-2,37174895331,270,12,,,Y
33136660,SUT CTD VIC 3-0 VIL BR CT-2,37174895331,270,8,,,Y
33136662,SUT CTD VIC 4-0 UND BR P-3,37174895331,270,12,,,Y
33136664,SUT CTD VIC 4-0 UND BR PS-1,37174895331,270,13,,,Y
33136667,SUT CTD VIC 4-0 VIL BR CR/SH,37174895331,270,35,,,Y
33136669,SUT CTD VIC 5-0 UND BR P-3 18,37174895331,270,12,,,Y
33136671,SUT CTD VIC 5-0 UND BR PS-2,37174895331,270,12,,,Y
33136674,SUT CTD VIC 7-0 UND BR P-1 18,37174895331,270,13,,,Y
33136677,SUT ETHBND 0 CR/CT-1 8-18,37174895331,270,35,,,Y
33136679,SUT ETHBND 2-0 GRN BR MO-7,37174895331,270,41,,,Y
33136680,"SUT ETHBND XTRA 0 CT-1 30""",37174895331,270,8,,,Y
33136682,"SUT ETHBND XTRA 0 CTX 30""",37174895331,270,8,,,Y
33136690,SUT ETHLN 2-0 BLK MONO FS 18,37174895331,270,8,,,Y
33136692,SUT ETHLN 3-0 BLK MONO PS-1 18,37174895331,270,12,,,Y
33136693,SUT ETHLN 3-0 BLK MONO PS-2 18,37174895331,270,11,,,Y
33136694,SUT ETHLN 4-0 BLK MONO 4-0 FS1,37174895331,270,8,,,Y
33136695,SUT ETHLN 4-0 BLK MONO FS-2 18,37174895331,270,8,,,Y
33136697,SUT ETHLN 4-0 BLK MONO PC-3 18,37174895331,270,14,,,Y
33136699,SUT ETHLN 5-0 BLK MONO P-3 18,37174895331,270,11,,,Y
33136701,SUT ETHLN 5-0 CLEAR NONO P-3,37174895331,270,12,,,Y
33136702,SUT ETHLN 6-0 BLK MONO P-1 18,37174895331,270,11,,,Y
33136704,SUT ETHLN 8-0 BL MONO P-1 18,37174895331,270,48,,,Y
33136705,SUT ETHLN 9-0 BLK MONO BV130-4,37174895331,270,48,,,Y
33136706,SUT MERS 5-0 P-3 WHT BR 18,37174895331,270,14,,,Y
33136707,SUT MESH KNOITTED VICRYL 6X6,37174895331,270,2394,,,Y
33136708,SUT MESH SURG PROLENE 12X12,37174895331,270,1218,,,Y
33136712,SUT MONO 5-0 P-3 UND MONO 18,37174895331,270,16,,,Y
33136713,SUT MONO 5-0 PS-2 UND MONO,37174895331,270,16,,,Y
33136714,"SUT PDS II 0 CT VIL MONO 27""",37174895331,270,8,,,Y
33136715,"SUT PDS II 0 CT-1 VIL MONO 27""",37174895331,270,8,,,Y
33136716,"SUT PDS II 0 CT-1 VIL MONO 36""",37174895331,270,8,,,Y
33136717,SUT PDS 11 1TP-A VIL MONO 48LP,37174895331,270,15,,,Y
33136721,SUT PDS II 2-0 FS-1 CLEAR MONO,37174895331,270,10,,,Y
33136724,SUT PDS II 3-O FS-2 CLEAR MONO,37174895331,270,10,,,Y
33136727,SUT PDS II 5-0 FS-2 CLEAR MONO,37174895331,270,11,,,Y
33136729,"SUT PLN GUT 4-0 P-3 18""",37174895331,270,20,,,Y
33136731,SUT PRO 0 30 SH,37174895331,270,9,,,Y
33136732,"SUT PRO 0 CT 30"" BLK MONO",37174895331,270,8,,,Y
33136733,"SUT PRO 0 CTX BL MONO 30""",37174895331,270,8,,,Y
33136739,SUT PRO 4-0 30 BB BL MONO,37174895331,270,10,,,Y
33136742,SUT PRO 4-0 PC-5 BL MONO 18,37174895331,270,17,,,Y
33136743,SUT PRO 4-0 OS-2 BL MONO,37174895331,270,14,,,Y
33136745,SUT PRO 5-0 PC-5 BL MONO 18,37174895331,270,17,,,Y
33136748,SUT PRO 6-0 BL MONO PC-1,37174895331,270,17,,,Y
33136751,"SUT PRO 7-0 P-1 BL MONO 18""",37174895331,270,16,,,Y
33136753,"SUT SILK 0 BLK BR FSL 18""",37174895331,270,8,,,Y
33136755,"SUT SILK 0 BLK BR PSL 30""",37174895331,270,8,,,Y
33136756,SUT SILK 0 BLK BR SUTUPAK,37174895331,270,8,,,Y
33136757,SUT SILK 0 BLK BR SUTUPAK,37174895331,270,8,,,Y
33136759,"SUT SILK 2-0 BLK BR 30""",37174895331,270,8,,,Y
33136762,SUT SILK 2-0 BLK BR SUTUPAK,37174895331,270,8,,,Y
33136763,SUT SILK 2-0 BLK BR SUTUPAK,37174895331,270,8,,,Y
33136770,"SUT SILK 3-0 BLK BR X-1 18""",37174895331,270,8,,,Y
33136771,SUT SILK 3-0 CR/SH-1 8-18,37174895331,270,28,,,Y
33136773,SUT SILK 4-0 BLK BR SUTUPAK,37174895331,270,8,,,Y
33136774,"SUT SILK 0 BLK BR PSL 18""",37174895331,272,12,,,Y
33138456,DRSG FOAM AG CONTREET ADH,37174895331,270,31,,,Y
33138457,DRSG FOAM SILVER CONTREET 4X4,37174895331,270,21,,,Y
33138458,DRSG FOAM SILVER CONTREET 6X6,37174895331,270,53,,,Y
33141512,TRAY FOLEY IC DRN STATLK 14FR,37174895331,272,44,,,Y
33141513,TRAY FOLEY IC DRN STATLK 16FR,37174895331,272,44,,,Y
33141514,TRAY FOLEY IC DRN STATLK 18FR,37174895331,272,44,,,Y
33141516,SYS MOUTH ACAP GRN HIFLO 15LPM,37174895331,272,122,,,Y
33141517,MOUTHPC ACAPELLA DUET,37174895331,272,140,,,Y
33141519,HUMIDIFIR BBL HIFLO 350CC 3 PS,37174895331,270,8,,,Y
33141521,SPLINT KNEE ADJ FREEDM MED,37174895331,270,71,,,Y
33143110,TB TRACH UNIP ADJ FLNG CUF 8.0,37174895331,272,324,,,Y
33143115,CREAM SWEEN 12OZ,37174895331,272,17,,,Y
33143120,SPLINT WRIST WIRE FRM RT,37174895331,270,165,,,Y
33143123,SPLINT WIRE FRM REST RT SZ B,37174895331,270,165,,,Y
33143130,SPLINT PIL-O 13IN LF,37174895331,270,75,,,Y
33143135,SUPP WRIST AMBFLX MED,37174895331,270,46,,,Y
33143137,SUPP WRIST EPX AMBFLX LT M/L,37174895331,270,51,,,Y
33143160,KIT IRRIGATOR CONE,37174895331,270,31,,,Y
33144031,SLEEVE COMPRESS PUMP,37174895331,270,187,,,Y
33144034,POUCH ASSURA 1PC CONVEX,37174895331,270,8,,,Y
33145000,BAG DRAIN GRAVITY UNIV NAV,37174895331,270,57,,,Y
33145020,BRACE KNEE XL 16-18IN 17-LONG,37174895331,270,449,,,Y
