Service Area|Px Code|Generic Name|CPT(R)/HCPCS Code|NDC|Unit Price|Override Bill Code|Override Price
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|00409909428|19.92||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|17478003020|54.41||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|00641602701|15.75||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|00641602501|17.14||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|00641602601|60.69||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|00409909441|127.09||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|00409909337|15.75||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|00000005527|15.75||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection solution|J3010|00000005528|15.75||
WS SERVICE AREA|25010070|moxifloxacin 400 mg/250 mL-sodium chloride(iso) intravenous piggyback|J2280|00085173701|364.14||
WS SERVICE AREA|25010070|enoxaparin 150 mg/mL subcutaneous syringe|J1650|00075291502|724.22||
WS SERVICE AREA|25010070|ertapenem 1 gram solution for injection|J1335|00006384371|750.09||
WS SERVICE AREA|25010070|fluPHENAZine decanoate 25 mg/mL injection solution|J2680|63323027205|110.65||
WS SERVICE AREA|25010070|fondaparinux 2.5 mg/0.5 mL subcutaneous solution syringe|J1652|60505607800|390.27||
WS SERVICE AREA|25010070|ampicillin-sulbactam 1.5 gram solution for injection|J0295|00641611901|24.99||
WS SERVICE AREA|25010070|ampicillin-sulbactam 1.5 gram solution for injection|J0295|00641611910|24.99||
WS SERVICE AREA|25010070|ampicillin-sulbactam 3 gram solution for injection|J0295|00641612001|45.34||
WS SERVICE AREA|25010070|ampicillin-sulbactam 3 gram solution for injection|J0295|00641612010|45.34||
WS SERVICE AREA|25010070|ampicillin-sulbactam 3 gram solution for injection|J0295|00049001483|102.43||
WS SERVICE AREA|25010070|pamidronate 30 mg/10 mL (3 mg/mL) intravenous solution|J2430|61703032418|98.60||
WS SERVICE AREA|25010070|pamidronate 30 mg/10 mL (3 mg/mL) intravenous solution|J2430|00069018601|231.34||
WS SERVICE AREA|25010070|pamidronate 30 mg/10 mL (3 mg/mL) intravenous solution|J2430|67457043010|231.34||
WS SERVICE AREA|25010070|pamidronate 90 mg/10 mL (9 mg/mL) intravenous solution|J2430|61703035618|219.91||
WS SERVICE AREA|25010070|pamidronate 90 mg/10 mL (9 mg/mL) intravenous solution|J2430|25021080310|428.40||
WS SERVICE AREA|25010070|furosemide 10 mg/mL injection solution|J1940|00409610204|20.65||
WS SERVICE AREA|25010070|furosemide 10 mg/mL injection solution|J1940|00409610210|35.20||
WS SERVICE AREA|25010070|furosemide 10 mg/mL injection solution|J1940|00409610227|35.20||
WS SERVICE AREA|25010070|furosemide 10 mg/mL injection solution|J1940|00409610226|20.65||
WS SERVICE AREA|25010070|furosemide 10 mg/mL injection solution|J1940|00409610236|20.65||
WS SERVICE AREA|25010070|furosemide 10 mg/mL injection solution|J1940|63323028004|88.76||
WS SERVICE AREA|25010070|milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose intravenous piggybk|J2260|00409277623|112.81||
WS SERVICE AREA|25010070|milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose intravenous piggybk|J2260|00338601048|206.35||
WS SERVICE AREA|25010070|ziprasidone 20 mg/mL (final concentration) intramuscular solution|J3486|00049392083|177.36||
WS SERVICE AREA|25010070|gentamicin 40 mg/mL injection solution|J1580|00409120703|15.75||
WS SERVICE AREA|25010070|gentamicin 40 mg/mL injection solution|J1580|63323001096|129.95||
WS SERVICE AREA|25010070|gentamicin 40 mg/mL injection solution|J1580|63323001002|23.06||
WS SERVICE AREA|25010070|gentamicin 40 mg/mL injection solution|J1580|63323001020|144.66||
WS SERVICE AREA|25010070|midazolam 1 mg/mL in 0.9 % sodium chloride intravenous||61553029041|144.59||
WS SERVICE AREA|25010070|haloperidol lactate 5 mg/mL injection solution|J1630|00069011302|15.75||
WS SERVICE AREA|25010070|haloperidol lactate 5 mg/mL injection solution|J1630|63323047401|15.75||
WS SERVICE AREA|25010070|potassium chloride 20 mEq/L in 0.45 % sodium chloride intravenous soln|J3480|00409925739|47.25||
WS SERVICE AREA|25010070|hydrALAZINE 20 mg/mL injection solution|J0360|63323061455|107.10||
WS SERVICE AREA|25010070|hydrALAZINE 20 mg/mL injection solution|J0360|17478093415|80.33||
WS SERVICE AREA|25010070|hydrALAZINE 20 mg/mL injection solution|J0360|39822050001|64.26||
WS SERVICE AREA|25010070|hydrALAZINE 20 mg/mL injection solution|J0360|39822050004|64.26||
WS SERVICE AREA|25010070|hydrALAZINE 20 mg/mL injection solution|J0360|63323061400|85.68||
WS SERVICE AREA|25010070|HYDROmorphone 2 mg/mL injection solution|J1170|00409335601|15.75||
WS SERVICE AREA|25010070|HYDROmorphone 2 mg/mL injection solution|J1170|00641012121|15.75||
WS SERVICE AREA|25010070|HYDROmorphone 2 mg/mL injection solution|J1170|00641234141|92.82||
WS SERVICE AREA|25010070|hydrOXYzine HCl 50 mg/mL intramuscular solution|J3410|00517560125|190.64||
WS SERVICE AREA|25010070|hydrOXYzine HCl 50 mg/mL intramuscular solution|J3410|00517561025|120.52||
WS SERVICE AREA|25010070|mycophenolate sodium 180 mg tablet,delayed release|J7518|00078038566|36.64||
WS SERVICE AREA|25010070|CARBOplatin 10 mg/mL intravenous solution|J9045|61703033950|332.46||
WS SERVICE AREA|25010070|CARBOplatin 10 mg/mL intravenous solution|J9045|61703036050|242.19||
WS SERVICE AREA|25010070|tobramycin 40 mg/mL injection solution|J3260|63323030655|30.26||
WS SERVICE AREA|25010070|tobramycin 40 mg/mL injection solution|J3260|00069030101|16.96||
WS SERVICE AREA|25010070|tobramycin 40 mg/mL injection solution|J3260|00069030102|16.96||
WS SERVICE AREA|25010070|ciprofloxacin 400mg/200 ml in 5% dextrose intravenous piggyback||00409477750|47.25||
WS SERVICE AREA|25010070|milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose *||00000005341|15.75||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7060|00409792203|47.25||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7070|00409792209|47.25||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7060|00409792337|47.25||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7060|00409792202|47.25||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7060|00409792313|72.34||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7060|00409792336|69.12||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7060|00409792323|47.25||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7060|00264751010|47.25||
WS SERVICE AREA|25010070|dextrose 5% in water (D5W) IV|J7060|00264751020|47.25||
WS SERVICE AREA|25010070|dextrose 5 % and 0.45 % sodium chloride IV|J7042|00409792603|47.25||
WS SERVICE AREA|25010070|dextrose 5 % and 0.45 % sodium chloride IV|J7042|00409792609|47.25||
WS SERVICE AREA|25010070|lactated ringers IV|J7120|00409795309|47.25||
WS SERVICE AREA|25010070|dextrose 5% and lactated ringers IV|J7120|00409792909|47.25|J7121|
WS SERVICE AREA|25010070|phenytoin sodium 50 mg/mL intravenous solution,phenytoin sodium 50 mg/mL intravenous syringe||00641255541|15.75||
WS SERVICE AREA|25010070|phenytoin sodium 50 mg/mL intravenous solution,phenytoin sodium 50 mg/mL intravenous syringe||00641613801|15.75||
WS SERVICE AREA|25010070|phenytoin sodium 50 mg/mL intravenous solution,phenytoin sodium 50 mg/mL intravenous syringe||00641613825|15.75||
WS SERVICE AREA|25010070|phenytoin sodium 50 mg/mL intravenous solution,phenytoin sodium 50 mg/mL intravenous syringe||00641613901|15.75||
WS SERVICE AREA|25010070|phenytoin sodium 50 mg/mL intravenous solution,phenytoin sodium 50 mg/mL intravenous syringe||00641613925|15.75||
WS SERVICE AREA|25010070|acetaminophen 1000 mg/100 mL (10mg/mL) intrav||43825010201|286.31||
WS SERVICE AREA|25010070|levoFLOXacin 250 mg/50 mL in 5 % dextrose intravenous piggyback,levoFLOXacin 500 mg/100 mL in 5 % dextrose intravenous piggyback||00000005369|21.42||
WS SERVICE AREA|25010070|amiodarone 450 mg/250 mL (1.8 mg/mL) infusion|J0282|00000005469|203.49||
WS SERVICE AREA|25010070|amiodarone 90 mg/50 mL infusion|J0282|00000005464|40.70||
WS SERVICE AREA|25010070|milrinone 20 mg/100 mL(200 mcg/mL) in 5 % dextrose *||00000005378|54.26||
WS SERVICE AREA|25010070|linezolid 600 mg/300 mL in 0.9 % sodium chloride intravenous solution||00000005432|571.91||
WS SERVICE AREA|25010070|linezolid 600 mg/300 mL in 0.9 % sodium chloride intravenous solution||00000005431|15.75||
WS SERVICE AREA|25010070|fluconazole 200 mg/100 mL in sod. chloride (iso) intravenous piggyback,fluconazole 100 mg/50 mL in sodium chloride(iso) intravenous piggyback,fluconazole 400 mg/200 mL in sod. chloride(iso) intravenous piggyback||00143966901|58.55||
WS SERVICE AREA|25010070|amiodarone 5.4 mg/3 mL infusion|J0282|00000005463|15.75||
WS SERVICE AREA|25010070|dexamethasone 4 mg/mL injection solution||67457042130|89.96||
WS SERVICE AREA|25010070|dexamethasone 4 mg/mL injection solution||63323016501|15.75||
WS SERVICE AREA|25010070|dexamethasone 4 mg/mL injection solution||63323016530|203.06||
WS SERVICE AREA|25010070|||00000005180|62.70||
WS SERVICE AREA|25010070|potassium chloride 2 mEq/mL intravenous injection solution|J3480|00409665305|29.15||
WS SERVICE AREA|25010070|vancomycin 750 mg/250 mL in 0.9 % sodium chloride intravenous solution||00000005231|52.00||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection|J3010|00409909422|15.75||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection|J3010|00409909425|15.75||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection|J3010|00641602501|17.14||
WS SERVICE AREA|25010070|fentaNYL (PF) 50 mcg/mL injection|J3010|00641602601|60.69||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|00409230801|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|00409259653|48.34||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|00409230802|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|00409230849|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|00409230850|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|00641606001|49.27||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|00641606010|49.27||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|25021066110|71.40||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection,midazolam (PF) 5 mg/mL injection solution|J2250|17478052410|102.96||
WS SERVICE AREA|25010070|atropine 0.1 mg/mL injection|J0461|00409491134|66.05||
WS SERVICE AREA|25010070|atropine 0.1 mg/mL injection|J0461|76329333901|64.26||
WS SERVICE AREA|25010070|milrinone 200 mcg/mL injection from bag|J2260|00143971901|15.75||
WS SERVICE AREA|25010070||J3486|0000005420|148.08||
WS SERVICE AREA|25010070|azathioprine 25 mg split tab|J7500|00000005435|4.25||
WS SERVICE AREA|25010070|heparin (initial bolus) 1000 unit/mL-low dose CPG,heparin 1,000 units/mL|J1644|63323054057|19.14||
WS SERVICE AREA|25010070|heparin (initial bolus) 1000 unit/mL-low dose CPG,heparin 1,000 units/mL||25021040030|48.62||
WS SERVICE AREA|25010070|heparin (initial bolus) 1000 unit/mL-low dose CPG,heparin 1,000 units/mL||63323054001|27.63||
WS SERVICE AREA|25010070|heparin (initial bolus) 1000 unit/mL-low dose CPG,heparin 1,000 units/mL|J1644|63323054011|51.91||
WS SERVICE AREA|25010070|heparin (initial bolus) 1000 unit/mL-low dose CPG,heparin 1,000 units/mL||63323054031|50.98||
WS SERVICE AREA|25010070|ws heparin re-bolus for heparin cpg||00409272002|20.63||
WS SERVICE AREA|25010070|ws heparin re-bolus for heparin cpg|J1644|63323054057|19.14||
WS SERVICE AREA|25010070|ws heparin re-bolus for heparin cpg||00069005802|20.63||
WS SERVICE AREA|25010070|magnesium sulfate 2 gram/50 mL (4 %) in water intravenous piggyback|J3475|00409672924|93.88||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409230801|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409259653|48.34||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409230802|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409230849|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409230850|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00641606001|49.27||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00641606010|49.27||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|25021066110|71.40||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|17478052410|102.96||
WS SERVICE AREA|25010070|dexamethasone 4 mg/mL injection solution|J1100|63323016501|31.42||
WS SERVICE AREA|25010070|sodium chloride 0.9 % IV||00409798309|47.25||
WS SERVICE AREA|25010070|vitamin K 100 mcg/mL oral syringe||00000005135|105.60||
WS SERVICE AREA|25010070|ceFAZolin 3 gram/100 mL in 0.9 % sodium chloride intravenous piggyback|J0690|00000005140|67.90||
WS SERVICE AREA|25010070|vancomycin 1250 mg/250 mL in 0.9% sodium chloride intravenous piggyback|J3370|00000005144|62.70||
WS SERVICE AREA|25010070|vancomycin 1500 mg/250 mL in 0.9% sodium chloride intravenous piggyback|j3370|00000005145|62.70||
WS SERVICE AREA|25010070|vancomycin 1750 mg/500 mL in 0.9% sodium chloride intravenous piggyback||00000005146|62.70||
WS SERVICE AREA|25010070|vancomycin 2 g/500 mL in 0.9% sodium chloride intravenous piggyback||00000005147|428.40||
WS SERVICE AREA|25010070|morphine 2 mg/mL injection syringe,morphine 2 mg/mL intravenous syringe,morphine 2 mg/mL injection solution|J2270|00409189001|15.75||
WS SERVICE AREA|25010070|morphine 2 mg/mL injection syringe,morphine 2 mg/mL intravenous syringe,morphine 2 mg/mL injection solution|J2270|76045000410|18.78||
WS SERVICE AREA|25010070|morphine 2 mg/mL injection syringe,morphine 2 mg/mL intravenous syringe,morphine 2 mg/mL injection solution|J2270|00000005470|15.75||
WS SERVICE AREA|25010070|morphine 2 mg/mL injection syringe,morphine 2 mg/mL intravenous syringe,morphine 2 mg/mL injection solution|J2270|63323045200|18.78||
WS SERVICE AREA|25010070|morphine 2 mg/mL injection syringe,morphine 2 mg/mL intravenous syringe,morphine 2 mg/mL injection solution|J2270|63323045201|18.78||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409230801|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409259653|48.34||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409230802|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409230849|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00409230850|15.75||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00641606001|49.27||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|00641606010|49.27||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|25021066110|71.40||
WS SERVICE AREA|25010070|midazolam 5 mg/mL injection solution,midazolam (PF) 5 mg/mL injection solution|J2250|17478052410|102.96||
WS SERVICE AREA|25010070|midazolam 1 mg/mL injection solution,midazolam (PF) 1 mg/mL injection solution|J2250|00409230550|15.75||
WS SERVICE AREA|25010070|midazolam 1 mg/mL injection solution,midazolam (PF) 1 mg/mL injection solution|J2250|00409230521|15.75||
WS SERVICE AREA|25010070|promethazine 25 mg/mL injection solution,promethazine 25 mg/mL injection syringe|J2550|00641092821|15.75||
WS SERVICE AREA|25010070|promethazine 25 mg/mL injection solution,promethazine 25 mg/mL injection syringe|J2550|00641095521|15.75||
WS SERVICE AREA|25010070|promethazine 25 mg/mL injection solution,promethazine 25 mg/mL injection syringe|J2550|39822550003|15.75||
WS SERVICE AREA|25010070|promethazine 25 mg/mL injection solution,promethazine 25 mg/mL injection syringe|J2550|00641149535|15.75||
WS SERVICE AREA|25010070|promethazine 25 mg/mL injection solution,promethazine 25 mg/mL injection syringe|J2550|39822552502|15.75||
WS SERVICE AREA|25010070|promethazine 25 mg/mL injection solution,promethazine 25 mg/mL injection syringe|J2550|39822552503|15.75||
WS SERVICE AREA|25010070|sodium chloride 4 mEq/mL intravenous solution||63323018730|32.13||
WS SERVICE AREA|25010070|HYDROmorphone 1 mg/mL injection syringe,HYDROmorphone (PF) 1 mg/mL injection solution,HYDROmorphone 1 mg/mL injection solution,HYDROmorphone (PF) 2 mg/2 mL (1 mg/mL) in water,HYDROmorphine (PF) 1 mg/mL injection syringe|J1170|00409128331|18.28||
WS SERVICE AREA|25010070|HYDROmorphone 1 mg/mL injection syringe,HYDROmorphone (PF) 1 mg/mL injection solution,HYDROmorphone 1 mg/mL injection solution,HYDROmorphone (PF) 2 mg/2 mL (1 mg/mL) in water,HYDROmorphine (PF) 1 mg/mL injection syringe|J1170|00409128303|18.28||
WS SERVICE AREA|25010070|HYDROmorphone 2 mg/mL injection solution,HYDROmorphone (PF) 2 mg/mL injection solution,HYDROmorphone 2 mg/mL injection syringe|J1170|00641012121|15.75||
WS SERVICE AREA|25010070|HYDROmorphone 2 mg/mL injection solution,HYDROmorphone (PF) 2 mg/mL injection solution,HYDROmorphone 2 mg/mL injection syringe|J1170|00641234141|92.82||
WS SERVICE AREA|25010070|piperacillin-tazobactam 4.5 gram intravenous solution|J2543|00409337904|98.82||
WS SERVICE AREA|25010070|acetaminophen 1000 mg/100 mL (10mg/mL) intrav||43825010201|286.31||
WS SERVICE AREA|25010070|ciprofloxacin 400 mg/200 mL in 5% dextrose intravenous syringe,ciprofloxacin 200 mg/100 mL in 5 % dextrose intravenous piggyback||00409477750|18.56||
WS SERVICE AREA|25010070|phenytoin sodium 50 mg/mL intravenous solution||00641255541|15.75||
WS SERVICE AREA|25010070|phenytoin sodium 50 mg/mL intravenous solution||00641613801|15.75||
WS SERVICE AREA|25010070|phenytoin sodium 50 mg/mL intravenous solution||00641613825|15.75||
