SERVICE CATEGORY,DESCRIPTION,CHARGE,DOSE,STATE OF OHIO REQUIREMENT
Supply,HC COLLAR CERVICAL SEMI RIGID,$98.00 ,,
Supply,HC COLLAR CERVICAL SEMI RIGID 2 PC,$491.00 ,,
Supply,HC COLLAR MIAMI J,$316.00 ,,
Supply,HC COLLAR PHILADELPHIA,$241.00 ,,
Supply,HC COLLAR SOFT,$170.00 ,,
Supply,HC COMPRESSION STOCKINGS,$312.00 ,,
Supply,HC CONNECTIVE TISSUE HUMAN,"$5,460.37 ",,
Supply,HC CONNECTIVE TISSUE NON HUMAN,"$2,184.48 ",,
Supply,HC CRUTCHES FOREARM,$152.00 ,,
Supply,HC CRUTCHES PAIR,$94.00 ,,
Supply,HC CRUTCHES PLATFORM,$137.00 ,,
Supply,HC CUSTOM FOOT ORTHOTIC,"$1,024.00 ",,
Supply,HC DIALYSIS ACCESS SYSTEM IMPLANT,$302.80 ,,
Supply,HC DRAIN PLEUREVAC,$123.00 ,,
Supply,HC DRESSING WOUND VAC THERAPY,$142.00 ,,
Supply,HC E0860 TRACT EQUIP CERVICAL TRACT,$68.00 ,,
Supply,HC ELBOW IMMOBILIZER,$330.00 ,,
Supply,HC EMBOLIZATION PROTECTION SYSTEM,"$3,121.39 ",,
Supply,HC EVENT RECORDER CARDIAC,"$13,935.00 ",,
Supply,HC EXTENSION PACING OR NEUROSTIM LEAD,"$1,865.81 ",,
Supply,HC FILTER VENA CAVA,"$2,789.12 ",,
Supply,HC FORCEP BIOPSY,$104.00 ,,
Supply,HC GEN NEUROSTIM HI FREQ RECHARG BATT AND CHARG SYS,"$27,230.73 ",,
Supply,HC GENERATOR NEUROSTIM NONRECHARGEABLE,"$39,069.77 ",,
Supply,HC GENERATOR NEUROSTIM W CHARGING SYSTEM,"$33,911.40 ",,
Supply,HC GRAFT VASCULAR,"$1,906.59 ",,
Supply,HC GUIDE DIRECTVISON REPO 25,$348.00 ,,
Supply,HC GUIDEWIRE,$231.97 ,,
Supply,HC HDE H000001 GRAFTMASTER STENT,"$8,003.00 ",,
Supply,HC HEADMASTER CERVICAL COLLAR,$616.00 ,,
Supply,HC HEART VALVE,"$1,478.00 ",,
Supply,HC HEART VALVE 10,"$7,037.00 ",,
Supply,HC HEART VALVE 11,"$8,209.00 ",,
Supply,HC HEART VALVE 12,"$9,382.00 ",,
Supply,HC HEART VALVE 13,"$10,554.00 ",,
Supply,HC HEART VALVE 14,"$11,728.00 ",,
Supply,HC HEART VALVE 15,"$12,901.00 ",,
Supply,HC HEART VALVE 16,"$14,073.00 ",,
Supply,HC HEART VALVE 17,"$15,246.00 ",,
Supply,HC HEART VALVE 18,"$16,418.00 ",,
Supply,HC HEART VALVE 19,"$17,591.00 ",,
Supply,HC HEART VALVE 2,"$1,759.00 ",,
Supply,HC HEART VALVE 20,"$18,764.00 ",,
Supply,HC HEART VALVE 21,"$19,937.00 ",,
Supply,HC HEART VALVE 22,"$21,109.00 ",,
Supply,HC HEART VALVE 23,"$22,282.00 ",,
Supply,HC HEART VALVE 24,"$23,454.00 ",,
Supply,HC HEART VALVE 25,"$24,626.00 ",,
Supply,HC HEART VALVE 26,"$25,798.00 ",,
Supply,HC HEART VALVE 27,"$26,970.00 ",,
Supply,HC HEART VALVE 28,"$28,142.00 ",,
Supply,HC HEART VALVE 29,"$29,314.00 ",,
Supply,HC HEART VALVE 3,"$2,345.00 ",,
Supply,HC HEART VALVE 30,"$30,486.00 ",,
Supply,HC HEART VALVE 31,"$31,658.00 ",,
Supply,HC HEART VALVE 32,"$32,830.00 ",,
Supply,HC HEART VALVE 33,"$34,002.00 ",,
Supply,HC HEART VALVE 34,"$35,174.00 ",,
Supply,HC HEART VALVE 4,"$2,932.00 ",,
Supply,HC HEART VALVE 5,"$3,518.00 ",,
Supply,HC HEART VALVE 6,"$4,105.00 ",,
Supply,HC HEART VALVE 7,"$4,692.00 ",,
Supply,HC HEART VALVE 8,"$5,278.00 ",,
Supply,HC HEART VALVE 9,"$5,864.00 ",,
Supply,HC HELIOX THERAPY PER 12 HRS,$636.00 ,,
Supply,HC HEMOSTATIC AGENT,$199.00 ,,
Supply,HC HEMOSTATIC SURGICEL,$233.00 ,,
Supply,HC HIP ADJ FLEX EXT ABDUCT CONT,$781.00 ,,
Supply,HC HMII SEALED OUTFLOW GRAFT,"$16,041.00 ",,
Supply,HC HMII VOLT LI-LON BACKUP BATTERY,"$1,671.00 ",,
Supply,HC HO POST-OP HIP ABDUCTION,"$1,874.00 ",,
Supply,HC ICD DUAL CHAMBER,"$35,623.40 ",,
Supply,HC ICD OTHER THAN SINGLE OR DUAL CHAMBER,"$44,983.73 ",,
Supply,HC ICD SINGLE CHAMBER,"$34,603.24 ",,
Supply,HC IMMOBILIZER KNEE,$107.00 ,,
Supply,HC IMPLANT,"$3,114.27 ",,
Supply,HC IMPLANT NOT OTHERWISE CLASSIFED,"$2,040.00 ",,
Supply,HC IMPLANT PORCINE PER SQ CM,$19.50 ,,
Supply,HC IMPLANT SEPTAL OCCLUSION,"$22,838.53 ",,
Supply,HC INF PUMP NONPROGRAMMABLE IMPLANTABLE,$718.71 ,,
Supply,HC INFUSION PUMP PROGRAMMABLE,"$30,777.78 ",,
Supply,HC INTRODUCER SHEATH,$178.04 ,,
Supply,HC INTRODUCER SHEATH DRYSEAL,"$1,767.00 ",,
Supply,HC INTRODUCER SHEATH EP FIXED CURVE NOT PEEL AWAY,$344.47 ,,
Supply,HC INTRODUCER SHEATH EP FIXED CURVE PEEL AWAY,$143.49 ,,
Supply,HC INTRODUCER SHEATH EP STERRABLE NOT PEEL,"$2,580.33 ",,
Supply,HC INTRODUCER SHEATH NOT GUID EP LASER,"$8,985.00 ",,
Supply,HC IOL CONVENTIONAL,$441.62 ,,
Supply,HC JOINT IMPLANT,"$3,773.63 ",,
Supply,HC K0672 REMOVABLE SOFT INTERFACE REPLACEMENT,$172.00 ,,
Supply,HC KIT ABLATION W SURESOUND,"$4,254.00 ",,
Supply,HC KIT HEARTPORT,"$27,651.00 ",,
Supply,HC KIT METABOLIC SCREEN,$346.00 ,,
Supply,HC KIT MIDLINE CATHETER BASIC,$173.00 ,,
Supply,HC KIT MIDLINE CATHETER FULL,$288.00 ,,
Supply,HC KIT PLEURAL DRAINANGE ASPIRA,"$4,501.00 ",,
Supply,HC KNEE BRACE,$832.00 ,,
Supply,HC KNEE IMMOBILIZER CUSTOM,"$1,428.00 ",,
Supply,HC KNEE ORTHOTIC DOUBLE UPRIGHT,"$1,069.00 ",,
Supply,HC KO ADJUST KNEE JT POST OP,"$1,895.00 ",,
Supply,HC KO LIGAMENT INSTABILITY,$535.00 ,,
Supply,HC L0120 SOFT CERVICAL COLLAR,$54.00 ,,
Supply,HC L0160 CERV SEMI-RIGID OCCIP MAND PREFAB,$317.00 ,,
Supply,HC L0200 CERV COL SUPP ADJ BAR & THOR,"$1,151.00 ",,
Supply,HC L0456 TLSO ORTHOLUX WITH SHOULDER STRAPS,"$1,990.00 ",,
Supply,"HC L0621 SI BELT, BOA",$173.00 ,,
Supply,HC L0625 LO ELASTIC LSO (CG) POLICY CRITERIA APPLIED,$110.00 ,,
Supply,HC L0627 LO SAGITT RIGID PANEL PREFAB,$788.00 ,,
Supply,HC L0630 MOTHER-TO-BE WITH RIGID POSTERIOR PANEL,$323.00 ,,
Supply,HC L0631 LSO SAG-CORO RIGID FRAME PRE,"$1,994.00 ",,
Supply,HC L0639 LSO S/C SHELL/PANEL HCEFAB,"$2,591.00 ",,
Supply,HC L0642 LO VERTAMAX LUMBAR ORTHOSIS,$823.00 ,,
Supply,"HC L0648 LSO, BAJA 631","$2,054.00 ",,
Supply,HC L0984 PROTECTIVE BODY SOCK PREFAB EACH,$138.00 ,,
Supply,HC L1686 HO POST-OP HIP ABDUCTION,"$1,874.00 ",,
Supply,HC L1810 KO ELASTIC WITH JOINTS,$206.00 ,,
Supply,"HC L1812 KO, NEOHCENE WITH LIGHT WEIGHT JTS",$144.00 ,,
Supply,HC L1820 KO REDDLE BRACE WITH PADS AND JOINTS,$284.00 ,,
Supply,HC L1825 KO ELASTIC KNEE CAP,$118.00 ,,
Supply,"HC L1830 KO, KNEE IMMOBILIZER, HCOCARE",$167.00 ,,
Supply,"HC L1832 KO ADJUSTABLE JOINTS, RIGID, HCOPOINT","$1,378.00 ",,
Supply,HC L1833 KO ADJ JOINTS POS RIG PREFAB,"$1,378.00 ",,
Supply,HC L1834 KO W/0 JOINT RIGID MOLDED TO,"$1,017.00 ",,
Supply,"HC L1836 KO, KNEE IMMOBILIZER, EXOFORM",$268.00 ,,
Supply,HC L1843 KO SINGLE UHCIGHT HCE CST,"$1,795.00 ",,
Supply,HC L1845 KO DOUBLE UHCIGHT HCE CST,"$1,676.00 ",,
Supply,HC L1846 KO W ADJ FLEX/EXT ROTAT MOLD,"$2,341.00 ",,
Supply,HC L1850 SWEDISH KNEE CAGE,$580.00 ,,
Supply,HC L1900 AFO SHCNG WIR DRSFLX CALF BD,$405.00 ,,
Supply,HC L1902 SWEDE-O ANKLE WITH FIG 8 STRAPS,$149.00 ,,
Supply,HC L1906 AFO MULTILIG ANK SUP HCE OTS,$225.00 ,,
Supply,HC L1907 AFO SUHCAMALLEOLAR CUSTOM,"$1,126.00 ",,
Supply,"HC L1930 AFO PLASTIC, HCE-FAB",$504.00 ,,
Supply,HC L1932 AFO RIG ANT TIB HCEFAB TCF/=,"$1,785.00 ",,
Supply,HC L1940 AFO MOLDED TO PATIENT PLASTI,$974.00 ,,
Supply,HC L1945 AFO MOLDED PLAS RIG ANT TIB,"$2,246.00 ",,
Supply,HC L1951 AFO SPIRAL HCEFABRICATED,"$1,681.00 ",,
Supply,HC L1960 AFO POS SOLID ANK PLASTIC MO,"$1,240.00 ",,
Supply,HC L1970 AFO PLASTIC MOLDED W/ANKLE J,"$1,702.00 ",,
Supply,HC L1971 VELOCITY (KX) DOCUMENTATION,$938.00 ,,
Supply,HC L1990 AFO DOUB SOLID STIRRUP CALF,$906.00 ,,
Supply,HC L2116 AFO TIBIAL FRACTURE RIGID,"$1,482.00 ",,
Supply,HC L2180 PLAS SHOE INSERT W ANK JOINT,$266.00 ,,
Supply,HC L2200 LIMITED ANKLE MOTION EA JNT,$101.00 ,,
Supply,HC L2210 DORSIFLEXION ASSIST EACH JOINT,$126.00 ,,
Supply,HC L2220 DORSI & PLANTAR FLEX ASS/RES,$162.00 ,,
Supply,"HC L2232 ROCKER BOTTOM, CONTACT AFO",$194.00 ,,
Supply,HC L2240 ROUND CALIPER AND PLATE ATTA,$136.00 ,,
Supply,HC L2250 FOOT PLATE MOLDED STIRRUP AT,$668.00 ,,
Supply,HC L2270 VARUS/VALGUS STRAP PADDED/LI,$123.00 ,,
Supply,HC L2275 PLASTIC MOD LOW EXT PAD/LINE,$261.00 ,,
Supply,HC L2280 MOLDED INNER BOOT,"$1,130.00 ",,
Supply,HC L2320 NON-MOLDED LACER,$386.00 ,,
Supply,HC L2330 LACER MOLDED TO PATIENT MODE,$734.00 ,,
Supply,HC L2340 HCE-TIBIAL SHELL MOLDED TO P,$836.00 ,,
Supply,HC L2360 EXTENDED STEEL SHANK,$104.00 ,,
Supply,HC L2385 HEAVY DUTY JOINTS,$294.00 ,,
Supply,HC L2390 OFFSET KNEE JOINT EACH,$205.00 ,,
Supply,HC L2397 SUSPENSION SLEEVE,$249.00 ,,
Supply,HC L2405 KNEE JOINT DROP LOCK EA JNT,$174.00 ,,
Supply,HC L2415 KNEE JOINT CAM LOCK EACH JOINT,$243.00 ,,
Supply,HC L2425 KNEE DISC/DIAL LOCK/ADJ FLEX,$287.00 ,,
Supply,HC L2492 KNEE LIFT LOOP DROP LOCK RING,$239.00 ,,
Supply,HC L2620 PELVIC CONTROL HIP HEAVY DUT,$500.00 ,,
Supply,HC L2624 HIP ADJ FLEX EXT ABDUCT CONT,$781.00 ,,
Supply,HC L2755 CARBON GRAPHITE LAMINATION,$261.00 ,,
Supply,HC L2780 NON-CORROSIVE FINISH,$127.00 ,,
Supply,HC L2785 DROP LOCK RETAINER EACH,$60.00 ,,
Supply,HC L2795 KNEE CONTROL FULL KNEECAP,$165.00 ,,
Supply,HC L2810 KNEE CONTROL CONDYLAR PAD,$164.00 ,,
Supply,HC L2820 SOFT INTERFACE BELOW KNEE SE,$163.00 ,,
Supply,HC L2830 SOFT INTERFACE ABOVE KNEE SE,$176.00 ,,
Supply,"HC L2840 FX SOCK, TIBIAL LENGTH",$85.00 ,,
Supply,HC L3000 FT INSERT UCB BERKELEY SHELL,$628.00 ,,
Supply,HC L3020 FOOT LONGITUD/METATARSAL SUP,$397.00 ,,
Supply,"HC L3040 FO, HCE-MOLDED, EACH",$95.00 ,,
Supply,"HC L3080 METATARSAL PAD, EACH",$64.00 ,,
Supply,"HC L3170 HEEL CUP, EACH",$102.00 ,,
Supply,HC L3206 HIGHTOP ORTHOPEDIC SHOE CHILD,$115.00 ,,
Supply,HC L3216 ORTHOPED LADIES SHOES DPTH I,$312.00 ,,
Supply,HC L3221 ORTHOPEDIC MENS SHOES DPTH I,$118.00 ,,
Supply,"HC L3260 ORTHOWEDGE SHOE, EACH",$72.00 ,,
Supply,HC L3300 LIFT ELEVATION HEEL TAPER TO METATARSAL,$106.00 ,,
Supply,HC L3310 SHOE LIFT ELEV HEEL/SOLE NEO,$191.00 ,,
Supply,"HC L3332 HEEL LIFT, EACH",$147.00 ,,
Supply,HC L3334  HEEL ELEVATION PER INCH,$76.00 ,,
Supply,HC L3350 SHOE HEEL WEDGE,$45.00 ,,
Supply,HC L3370 SOLE WEDGE BETWEEN SOLE,$101.00 ,,
Supply,HC L3390 OUTFLARE WEDGE,$101.00 ,,
Supply,"HC L3400 METATARSAL BAR WEDGE, ROCKER",$81.00 ,,
Supply,HC L3410 SHOE METATARSAL BAR BETWEEN,$152.00 ,,
Supply,HC L3420 FULL SOLE/HEEL WEDGE BTWEEN,$109.00 ,,
Supply,"HC L3480 HEEL SPUR RELIEF CUP, EACH",$126.00 ,,
Supply,HC L3530 HALF SOLE,$75.00 ,,
Supply,HC L3540 ORTHO SHOE ADD FULL SOLE,$102.00 ,,
Supply,HC L3650 SO 8 ABD RESTRAINT HCE OTS,$132.00 ,,
Supply,HC L3660 ARM/SHOULDER IMMOBILIZER,$188.00 ,,
Supply,HC L3670 SLING AND SWATHE,$207.00 ,,
Supply,HC L3720 FOREARM/ARM CUFFS FREE MOTIO,$885.00 ,,
Supply,HC L3740 EO W CUFFS ADJ POSITION ACTIVE CONTROL,"$1,986.00 ",,
Supply,HC L3760 POST-OP ELBOW ORTHOSIS,$911.00 ,,
Supply,HC L3807 METACARPAL FX BRACE,$455.00 ,,
Supply,HC L3908 COCK-UP WRIST SPLINT (ANY LENGTH),$134.00 ,,
Supply,HC L3923 HFO WITHOUT JOINTS HCE CST,$176.00 ,,
Supply,HC L3924 CMC RESTRICTION HFO,$176.00 ,,
Supply,HC L3960 ARC,"$1,452.00 ",,
Supply,HC L3980 HUMERAL FX BRACE,$705.00 ,,
Supply,HC L3982 EXOS RADIAL/ULNAR FRACTURE BRACE,$715.00 ,,
Supply,HC L3984 EXOS WRIST FRACTURE BRACE,$630.00 ,,
Supply,HC L3995 UPPER EXTREMITY FX SOCK,$75.00 ,,
Supply,"HC L4002 REPLACE STRAP, ANY ORTHOSIS",$108.00 ,,
Supply,HC L4100 REPL LEATH CUFF KAFO HCOX TH,$204.00 ,,
Supply,HC L4110 REPL LEATH CUFF KAFO-AFO CAL,$160.00 ,,
Supply,HC L4205 ORTHO DVC REPAIR PER 15 MIN,$64.00 ,,
Supply,HC L4350 ANKLE STIRRUP,$194.00 ,,
Supply,"HC L4360 WALKING BOOT, PNEUMATIC, MAXTRAX",$518.00 ,,
Supply,"HC L4361 BOOT, PNEUMATIC, REBOUND",$519.00 ,,
Supply,HC L4386 WEE WALKER,$317.00 ,,
Supply,HC L4396 STATIC OR DYNAMI AFO HCE CST,$335.00 ,,
Supply,HC L4397 PLANTAR FASCIITIS NIGHT SPLINT,$337.00 ,,
Supply,"HC L4631 CROW BOOT, CUSTOM FAB","$2,994.00 ",,
Supply,HC L8000 MASTECTOMY BRA,$84.00 ,,
Supply,HC L8010 MASTECTOMY SLEEVE,$147.00 ,,
Supply,"HC L8020 BREAST FORM, LEISURE",$453.00 ,,
Supply,"HC L8030 BREAST FORM, SILICONE",$701.00 ,,
Supply,HC LASER PROBE ARGON COAGULATOR,"$1,117.00 ",,
Supply,HC LEAD CORONARY VENOUS SYSTEM,"$4,528.62 ",,
Supply,HC LEAD ICD DUAL COIL,"$7,979.14 ",,
Supply,HC LEAD ICD OTHER THAN SINGLE OR DUAL COIL,"$12,000.00 ",,
Supply,HC LEAD ICD SINGLE COIL,"$8,597.73 ",,
Supply,HC LEAD NEUROSTIM INFINION,"$11,916.00 ",,
Supply,HC LEAD NEUROSTIM MULTI LEAD TRIALING CABLE,$637.00 ,,
Supply,HC LEAD NEUROSTIM OCTRODE,"$2,388.00 ",,
Supply,HC LEAD NEUROSTIM TEST KIT,"$1,909.52 ",,
Supply,HC LEAD NEUROSTIMULATOR IMPLANTABLE,"$7,482.22 ",,
Supply,HC LEAD PACEMAKER NOT TRANSVENOUS VDD SGL PASS,"$1,174.53 ",,
Supply,HC LO MOLDABLE L SUPPORT,$236.00 ,,
Supply,HC MATERIAL VOCAL CORD MEDLZTN SYNTH,"$1,755.27 ",,
Supply,HC MATRISTEM MICROMATRIX PER MG,$7.12 ,,
Supply,HC MESH IMPLANTABLE,"$1,588.62 ",,
Supply,HC MORCELLATOR3,"$2,642.15 ",,
Supply,HC MULTI PODUS BOOT,"$1,025.00 ",,
Supply,HC NEEDLE INTRAOSSEOUS,"$1,720.00 ",,
Supply,HC NEEDLE NERVE STIM,$35.00 ,,
Supply,HC NEEDLE SEED IMPLANT,$29.00 ,,
Supply,HC NEONATE O2 CANNULA INIT 12HRS,$238.00 ,,
Supply,HC NEONATE O2 FOR OXYHOOD DAILY,$238.00 ,,
Supply,HC NEONATE O2 FOR OXYHOOD INIT 12HRS,$238.00 ,,
Supply,HC NEUROFORM STENT,"$18,209.00 ",,
Supply,HC NON STERILE SUPPLY,$648.21 ,,
Supply,HC ORTHOSIS ANKLE FOOT,$173.00 ,,
Supply,HC ORTHOTIC FABRICATION METATARSAL,$496.00 ,,
Supply,HC OXYGEN 1ST 30 MIN,$24.00 ,,
Supply,HC OXYGEN ADDL 15 MIN,$13.00 ,,
Supply,HC OXYGEN PER DAY,$71.00 ,,X
Supply,HC OXYGEN PER HR,$4.00 ,,
Supply,HC OXYMIZER CANNULA ONLY,$108.00 ,,
Supply,HC PACEMAKER DUAL CHAMBER RATE RESPONSIVE,"$11,194.75 ",,
Supply,HC PACEMAKER OTHER THAN SGL OR DUAL CHAMBER,"$15,891.60 ",,
Supply,HC PACEMAKER SINGLE CHAMBER RATE RESPONSIVE,"$15,240.29 ",,
Supply,HC PACKAGED AND SEALED INFLOW,"$19,717.00 ",,
Supply,HC PATIENT PROGRAMMER NEUROSTIMULATOR,"$2,475.51 ",,
Supply,HC PELVIC CONTROL HIP HEAVY DUT,$500.00 ,,
Supply,HC PHOTOTHERAPY PER DAY,"$2,216.00 ",,
Supply,HC PICC SGL/DBL SOLO W/ SHERLOCK,$800.00 ,,
Supply,HC PICC TRIPLE LUMEN SOLO,$895.00 ,,
Supply,HC PILLOW ABDUCTION,$148.00 ,,
Supply,HC PIPELINE EMBOLIZATION L8699,"$37,164.00 ",,
Supply,HC POCKET CONTROLLER WEAR ACCESS KIT,$569.00 ,,
Supply,HC PORT INDWELLING,"$1,156.57 ",,
Supply,HC POSTERIOR AFO STATIC CUSTOM,$298.00 ,,
Supply,HC POWER MODULE AC CORD,$116.00 ,,
Supply,HC PREFAB AFO,$628.00 ,,
Supply,HC PREVENA INCISION MGMT SYSTEM,"$1,685.00 ",,
Supply,HC PRISMA CASSETTE,$622.00 ,,
Supply,HC PROBE CRYOABLATION,"$4,677.93 ",,
Supply,HC PROSTHESIS BREAST,"$4,427.19 ",,
Supply,HC PROSTHESIS PENILE INFLATABLE,"$13,158.27 ",,
Supply,HC PROSTHESIS PENILE NON INFLATABLE,"$23,312.80 ",,
Supply,HC PROSTHESIS URINARY SPHINCTER,"$13,596.10 ",,
Supply,HC PROSTHETIC IMPLANT,"$8,737.50 ",,
Supply,HC REMOVABLE SOFT INTERFACE LE,$122.00 ,,
Supply,HC REPAIR ORTHO DEVICE LABOR,$158.00 ,,
Supply,HC REPAIR ORTHO DEVICE PART,$164.00 ,,
Supply,HC RESERVOIR CELLSAVER,$275.00 ,,
Supply,HC RETINAL TAMONADE DEVICE SILICONE OIL,"$1,197.00 ",,
Supply,HC RETRACTOR SOFT TISSUE,$190.00 ,,
Supply,HC RETRIEVAL DEVICE FOR FRACTURED MEDICAL DEVICES,"$1,117.08 ",,
Supply,HC ROOKE MITT,$203.00 ,,
Supply,HC RT ISOTOPE IR-192,$480.00 ,,
Supply,HC RX 272 STERILE SUPPLY,"$2,040.75 ",,
Supply,HC SEALANT FIBRIN HUMAN PLASMA PER 2ML,$369.86 ,,
Supply,HC SEPRAFILM,$907.00 ,,
Supply,HC SET CARDIOPLEGIA BLOOD,$251.00 ,,
Supply,HC SET CARDIOPLEGIA DELIVERY W ARREST AGNT,$474.00 ,,
Supply,HC SET CERVICAL COLLAR ADULT,$145.00 ,,
Supply,HC SET MONITOR TUBING SGL PRESSURE,$54.00 ,,
Supply,HC SET RAPID INFUSER AND TUBING,$800.00 ,,
Supply,HC SET UTERINE TAMPANADE BALLOON,$655.00 ,,
Supply,HC SHOE POST OP,$113.00 ,,
Supply,HC SI BELT,$119.00 ,,
Supply,HC SLEEVE FOOT,$196.00 ,,
Supply,HC SLEEVE SCD LEVEL 03,$225.00 ,,
Supply,HC SLEEVE SCD LEVEL 1,$72.00 ,,
Supply,HC SLEEVE SCD LEVEL 2,$149.00 ,,
Supply,HC SLING AND SWATH,$652.00 ,,
Supply,HC SLING ARM HORIZONTAL,$314.00 ,,
Supply,HC SLING HANGING CAST,$598.00 ,,
Supply,HC SLING INCONTINENCE DEVICE,"$3,078.88 ",,
Supply,HC SLING SHOULDER ULTRASLING II,$141.00 ,,
Supply,HC SNARE,$142.00 ,,
Supply,HC SOFT INTERFACE ABOVE KNEE SE,$176.00 ,,
Supply,HC SOFT INTERFACE BELOW KNEE SE,$162.00 ,,
Supply,HC SPECIAL ORDER GARMENT OR ORTHOTIC,"$1,978.00 ",,
Supply,HC SPECIAL ORDER GARMENT OR ORTHOTIC,"$2,004.56 ",,
Supply,HC SPLINT AFO DYNAMIC CUSTOM,$413.00 ,,
Supply,HC SPLINT DYN HAND FINGER CUSTOM,"$1,092.00 ",,
Supply,HC SPLINT DYNAMIC HAND WRIST,$744.00 ,,
Supply,HC SPLINT DYNAMIC WHFO,$888.00 ,,
Supply,HC SPLINT ELBOW CUSTOM,$614.00 ,,
Supply,HC SPLINT EO W/JOINTS PF,$185.00 ,,
Supply,HC SPLINT EWHFO RIGID W/O JNTS CUSTM,$742.00 ,,
Supply,HC SPLINT EWHFO W/JOINTS CUSTOM,$708.00 ,,
Supply,HC SPLINT EWHO RIGID WO JNTS CUSTOM,$731.00 ,,
Supply,HC SPLINT EWHO W/JOINTS CUSTOM,"$1,477.00 ",,
Supply,HC SPLINT FINGER PIP DIP CUSTOM,$305.00 ,,
Supply,HC SPLINT FINGER PIP DIP SPRING PF,$165.00 ,,
Supply,HC SPLINT FINGER PIP DIP STAT RNG PF,$252.00 ,,
Supply,HC SPLINT FO NONTOR JOINT CUSTOM,$225.00 ,,
Supply,HC SPLINT HAND FINGER CUSTOM,$519.00 ,,
Supply,HC SPLINT HAND WRIST PREFAB,$252.00 ,,
Supply,HC SPLINT HO W/O JOINTS CUSTOM,$354.00 ,,
Supply,HC SPLINT REVERSE KNUCKLE BENDER PF,$245.00 ,,
Supply,HC SPLINT WHFO PREFAB WITH MODIFICATION,$276.00 ,,
Supply,HC SPLINT WHFO PREFAB WO MODIFICATION,$110.00 ,,
Supply,HC SPLINT WHFO RIGID WO JNTS CUSTOM,$706.00 ,,
Supply,HC SPLINT WRIST HAND CUSTOM,$466.00 ,,
Supply,HC SPLINT WRIST HAND PREFAB,$38.00 ,,
Supply,HC STENT  COATED W DELIVERY SYSTEM,"$3,681.86 ",,
Supply,HC STENT NON COATED W DELIVERY SYSTEM,"$3,223.68 ",,
Supply,HC STENT NON COATED WO DELIVERY SYSTEM,"$2,350.00 ",,
Supply,HC STENT NON CORONARY TEMP W DELIV,$470.01 ,,
Supply,HC STENT NON CORONARY TEMP WO DELIV,$347.72 ,,
Supply,HC STERILE SUPPLY,$186.61 ,,
Supply,HC SUPERFEET TRIM TO FIT,$88.00 ,,
Supply,HC SUPPLIES SPLINTING,$264.00 ,,
Supply,HC SUPPLY MISCELLANEOUS,$88.00 ,,
Supply,HC SUPPORT LUMBAR SACRAL,$927.00 ,,
Supply,HC SUPPORT SHOULDER ABDUCTION,$607.00 ,,
Supply,HC SUTURE DEVICE,$597.00 ,,
Supply,HC SYSTEM MONITOR TO POWER MODULE,"$1,337.00 ",,
Supply,HC TISSUE MARKER IMPLANTABLE EACH,$228.67 ,,
Supply,HC TLSO RIGID FRAME HYPEREX PRE,$811.00 ,,
Supply,HC TLSO2MOD SYMPHYSIS-STERN PRE,"$2,009.00 ",,
Supply,HC TRACTION BUCKS DISP,$210.00 ,,
Supply,HC TRAY CATHETER PICC MIDLINE SINGLE LUMEN,$80.00 ,,
Supply,HC TUBE FEEDING SPECIALTY DOBBHOFF,$288.00 ,,
Supply,HC TUBE GASTROSTOMY,$119.00 ,,
Supply,HC TUBE LAVACUATOR,$119.00 ,,
Supply,HC TUBE TRACH SPEAKING PASSY MUIR,$210.00 ,,
Supply,HC TUBE TRACHEOSTOMY,$137.00 ,,
Supply,HC TUBING SET REPLACEMENT,"$1,238.00 ",,
Supply,HC UNIVERSAL LEG BRACE,"$1,112.00 ",,
Supply,HC VACUUM EXTRACTOR,$84.00 ,,
Supply,HC VALVE PEP INITIAL,$82.00 ,,
Supply,HC WALK BOOT PREFAB OFF THE SHELF,$440.00 ,,
Supply,HC WALKER BOOT,$306.00 ,,
Supply,HC WALKER FOLDING HEAVY DUTY,$254.00 ,,
Supply,HC WALKER FOLDING HEAVY WHEELED,$447.00 ,,
Supply,HC WALKER FOLDING JUNIOR HEMI OR REGULAR,$152.00 ,,
Supply,HC WALKER FOLDING WHEELED,$205.00 ,,
Supply,HC WALKER PLATFORM,$119.00 ,,
Supply,HC WALKER WHEELS AND GLIDES,$55.00 ,,
Supply,HC WALKING BOOT NON PNEUM,$955.00 ,,
Supply,HC WALKING BOOT PNEUM,$788.00 ,,
Supply,HC WIRE KIRSCHNER LEVEL 03,$61.00 ,,
Supply,HC WIRELESS PRESSURE SENSOR INCL ALL COMPONENTS,"$64,500.00 ",,
Supply,HC YTTRIUM-90 NONSTRANDED PER SOURCE,"$53,469.00 ",,
Surgery,HC ANESTHESIA 1ST 30 MINUTES,"$1,256.00 ",,
Surgery,HC ANESTHESIA EA ADDL 15 MINUTES,$416.00 ,,
Surgery,HC ASSEMBLE OPERATE HEARTLUNG MACHINE,"$14,852.00 ",,
Surgery,HC CONT INFUSION NERVE BLOCK,$343.00 ,,
Surgery,HC D AND C DIAGNOSTIC OR THERAPEUTIC,"$1,742.00 ",,
Surgery,HC HEMOCONCENTRATION,$583.00 ,,
Surgery,HC INJECTION NERVE BLOCK,$961.00 ,,
Surgery,HC LIGATION FALLOPIAN TUBES W BPS,"$3,423.00 ",,
Surgery,HC MINOR SURGERY OR PROCEDURE PER HR,"$2,625.00 ",,
