SERVICE CATEGORY,DESCRIPTION,CHARGE,DOSE,STATE OF OHIO REQUIREMENT
Supply,3-DOSE COMPACT VACUUM CEMENT MIXING SYS,$416.00,,
Supply,3F BIOPSY FORCEP,$553.00,,
Supply,4 PORT MANIFOLD,$69.00,,
Supply,4.0MM ADJUSTABLE (FIXATOR) CLAMP,"$1,186.00",,
Supply,4.2MM MANOSHIELD ESO,$90.00,,
Supply,40MM REV CUT 1/2C 45X45CM,$113.00,,
Supply,"48"" HIGH PRESSURE TUBING",$37.00,,
Supply,4FR INTRODUCER SHEATH PENNICAL 10CM,$84.00,,
Supply,4FR RADIAL MICRO ACCESS KIT (TERUMO),$317.00,,
Supply,5 FR SOS OMNISELETIVE CATHETER (ANGIODYN,$173.00,,
Supply,5F THERMODILUTION SWAN GANZ CATH 110CM,$252.00,,
Supply,5FR DOUBLE LUMEN SWAN MONITORING CATH,$102.00,,
Supply,5FR RADIAL MICRO ACCESS KIT (TERUMO),$317.00,,
Supply,6.5 TAP FOR CANCELLOUS SCREW,$285.00,,
Supply,6F PERCLOSE PROGLIDE CLOSURE SYSTEM,$775.00,,
Supply,6FR INTRODUCER SHEATH PENNICAL 10CM,$84.00,,
Supply,6FR STANDARD DILATO 20CM (COOK),$36.00,,
Supply,7 FRENCH SHEATH,$193.00,,
Supply,7FR DOUBLE SWAN MONITORING S-TIP,$255.00,,
Supply,7FR INTRODUCER SHEATH PENNICAL 10CM,$84.00,,
Supply,8.5FR CELECT VENA CAVA FILTER SET (COOK),"$1,446.00",,
Supply,8MM CARBON FIBER RODS,$398.00,,
Supply,ABD BINDERS,$97.00,,
Supply,ABD PILLOW,$259.00,,
Supply,ACCUPORT DELIVERY SYSTEM END TARGETING,$476.00,,
Supply,ACD-A SOLUTION,$154.00,,
Supply,ACETABULAR INSERT,"$1,249.00",,
Supply,ACHILLES TENDON,"$1,627.00",,
Supply,ACHILLES TENDON ALLOGRAFT W/BONE BLOCK,"$2,599.00",,
Supply,ACHILLES TENDON GRAFT WITH BONE,"$2,674.00",,
Supply,ACP DOUBLE-SYRINGE SYSTEM,$350.00,,
Supply,ACU PUNCH,$25.00,,
Supply,ADAPTIC,$24.00,,
Supply,ADIANA PERMANENT CONTRACEPTION DELIVERY,"$2,347.00",,
Supply,ADJUSTABLE BIOPSY PORT SEAL (OLYMPUS),$58.00,,
Supply,ADMIN SET 2C-01-23,$54.00,,
Supply,ADMIN SET 2C-74-17,$54.00,,
Supply,ADSON 'GG' DRESS FPCS 4-3/4,$121.00,,
Supply,ADULT LIMB HOLDER 2/BX,$35.00,,
Supply,AEROCHAMBER,$96.00,,
Supply,AEROCHAMBER-PLUS,$103.00,,
Supply,AEROSOL BOTTLE,$28.00,,
Supply,AEROSOL CONTINUOUS/24 HR,$48.00,,
Supply,AEROSOL SU,$73.00,,
Supply,AIRWAY,$33.00,,
Supply,AIRWAYS ALL SIZES,$24.00,,
Supply,ALARIS SET ACCESS PORT TEXIUM MALE,$82.00,,
Supply,ALARIS SET ACCESSPORT 0.2 MICRON FILTER,$115.00,,
Supply,ALARIS TUBIN TEXTIUM SET 2 PORT 117,$98.00,,
Supply,ALEXIS O WOUND PROTECTOR./RETRACTOR S/M,$125.00,,
Supply,ALEXIS O WOUND PROTECTOR/RETRACTOR LG,$160.00,,
Supply,ALGO PAK,$31.00,,
Supply,AM UVAC SWIVEL HANDLE & TUBING,$86.00,,
Supply,AMBULARM,$75.00,,
Supply,AMNIHOOK,$29.00,,
Supply,ANALYSER DISPOSABLE CABLE,$116.00,,
Supply,anchor suture 43.5 x 19.5,"$2,503.00",,
Supply,ANGIOCATH 16 GA X 3 1/4,$33.00,,
Supply,ANGIOCATHS,$26.00,,
Supply,ANGIOCATHS IV 14GAX5 1/4,$45.00,,
Supply,ANGIOCATHS PLACEMNT&UNIT 22GA,$35.00,,
Supply,ANKLE DISTRACTOR STRAP,$159.00,,
Supply,ANTERIOR PROLIFT,"$2,826.00",,
Supply,ANTERIOR TIBIALIS TENDON,"$1,860.00",,
Supply,ANTI-REFLUX VALVE,$66.00,,
Supply,ANVIL GRASPER WITH RATCHET HANDLE 10MM,$207.00,,
Supply,APPLIER MULT CLIP ROTATING SHAFT ENDOPAT,$260.00,,
Supply,AQUA K DISPOSABLE PAD,$36.00,,
Supply,AQUACEL 3.5X13.75,$172.00,,
Supply,AQUACEL 3.5X6,$125.00,,
Supply,AQUACEL AG DRESSING,$167.00,,
Supply,AQUACELL AG DRESSING,$167.00,,
Supply,AQUALOC DISPOSABLE CANNULA,$93.00,,
Supply,ARISTA AH 3G  (ABSORB HEMOSTAT PARTICLE),$356.00,,
Supply,ARISTA FLEXITIP XL APPLICATOR,$61.00,,
Supply,ARM SLING ULTRASLING II LARGE,$186.00,,
Supply,AR-SCOPE MESASUREMENT PROBE220MM60DEGREE,$423.00,,
Supply,ARTH 11:1RATIO APPL ASSMB DUAL SPRAY TIP,$269.00,,
Supply,ARTHREX ANGEL BMC KIT,"$1,127.00",,
Supply,ARTHREX BB-TAK DISPOSABLE AR-13226,$150.00,,
Supply,ARTHREX MENISCAL ROOT REPAIR,"$1,144.00",,
Supply,ARTHREX PASSPORT BUTTON CANNULA 8MM 10X5,$150.00,,
Supply,ARTHREX SWIVELOCKS WITH FIBERTAPE,$721.00,,
Supply,ARTHREX; FUNNEL,$45.00,,
Supply,ARTHREX; LATERAL TRACTION ARM SLEEVE,$188.00,,
Supply,ARTHREX; OATS 8MM,$805.00,,
Supply,ARTHREX; YELLOW CANNULA TWIST-IN,$116.00,,
Supply,ARTHREX-FLEX INFLOW CANNULA,$38.00,,
Supply,ARTHROSCOPY PACK,$708.00,,
Supply,ARTHROSCOPY TUBING,$151.00,,
Supply,ASEPTO,$24.00,,
Supply,ASPIRA PLEURAL DRAINAGE CATH COMPLETE KI,"$3,315.00",,
Supply,ASPIRATION NEEDLE,$185.00,,
Supply,ASSIST VENTILTN STARTUP,$365.00,,
Supply,ATHROMBIC LEGGINGS,$345.00,,
Supply,ATHROMBIC PUMP,$173.00,,
Supply,ATRAUMATIC FENESTRATED GRASPER FORCEP,$193.00,,
Supply,BAAM,$66.00,,
Supply,BACTISURE WOUND LAVAGE,$550.00,,
Supply,BALLARD VENT SX,$151.00,,
Supply,BARD MAX-CORE BIOPSY INSTRUMENT 16&18 GA,$86.00,,
Supply,BASIC DIAGNOSTIC TRAY,$65.00,,
Supply,Beaver Blade - Smith&Nephew,$126.00,,
Supply,BENDING TEMPLATE 12 HOLE,$98.00,,
Supply,BENDING TEMPLATES 9 HOLES,$93.00,,
Supply,BENTSON WIRE GUIDES,$114.00,,
Supply,BI-CORTICAL POST INSTRUMENT SET,"$1,810.00",,
Supply,Bidirectional Torque Wrench,$193.00,,
Supply,BILI CHECKER TIP,$41.00,,
Supply,BILIARY BALLON,$388.00,,
Supply,BINDERS SURGICAL ALL SIZES,$102.00,,
Supply,BIO PATCH,$34.00,,
Supply,BIOCARTILAGE 1CC,"$1,106.00",,
Supply,BIOCOMPOSITE PUSH LOCK 3.5,$727.00,,
Supply,BIOCUE MINI (BLOOD&BONE MARROW ASPIRATE),"$1,217.00",,
Supply,BIOMET BIOLOGICS COUNTERBALANCE BLUE,$90.00,,
Supply,BIOMET FEMOR MOLD,"$1,725.00",,
Supply,BIOMET MAXBRAID BLUE SINGLE SUTURE,$84.00,,
Supply,BIOMET OFFSET TIBIAL TRAY,"$4,980.00",,
Supply,BIOPSY NEEDLE GUIDE,$55.00,,
Supply,BIOPSY PORT SEAL ENDOSCOPY PROCEDURE,$345.00,,
Supply,BIOPSY PORT SEALS,$308.00,,
Supply,BIOPSY SITE IDENTIFIER,$263.00,,
Supply,BIORESORBABLE COATING PERMANENT MESH,$531.00,,
Supply,BIPAP FULL FACE MASK,$174.00,,
Supply,Bipolar Ablation Probe,$363.00,,
Supply,BIPOLAR CUTTING LOOP,$544.00,,
Supply,BIS MONITOR,$12.00,,
Supply,"BLADELESS STBLTY SLEEVE, TROCAR",$159.00,,
Supply,BLUE 3.5MM LINEAR CUTTER RELOAD,$287.00,,
Supply,BLUE COLOR CUFF,$51.00,,
Supply,BLUNT PORT W/FORM GRIP,$160.00,,
Supply,BLUNT TIP TROCAR SPACEMAKER 12MM,$422.00,,
Supply,BMET BIOLOGICS ARSOL SPRAY KIT,$233.00,,
Supply,"BONE BIOPSY NEEDLE 14GX6""",$58.00,,
Supply,BONE MARROW BIOPSY TRAY,$68.00,,
Supply,BONE TO BONE PATELLAR LIGAMENT,"$4,255.00",,
Supply,BONE WAX 2.5GRAM,$14.00,,
Supply,BOVIE PENCIL (ARGON) HAND PIECE,$230.00,,
Supply,"BRAUN,STIMUPLEX D+ 22G X 4 3/4IN",$54.00,,
Supply,BRAVO CAPSULE,$393.00,,
Supply,BREAST SHIELD,$37.00,,
Supply,BREATHING ARCIRST,$40.00,,
Supply,BRONCHIAL TRACHIAL TUBE,$360.00,,
Supply,BROVIAC 6.6 FRENCH SINGLE LUMEN CATHETER,$236.00,,
Supply,BROVIAC SINGLE LUMEN 4.2 CUTDOWN TRAY,$337.00,,
Supply,BROVIAC SINGLE LUMEN CV CATH KIT,$273.00,,
Supply,BURETROL SET MINIDRIP,$135.00,,
Supply,BUTTERFLY NEEDLES,$24.00,,
Supply,CAMERA COVER,$32.00,,
Supply,CANNULA NOTCH,$128.00,,
Supply,CANNULATED TAP FOR CANNULATED SCREW,$671.00,,
Supply,CAPS FOR CARBON FIBER RODS,$128.00,,
Supply,CARDIAC STRESS TEST SUPPLIES,$159.00,,
Supply,CARDIOVETER-DEFIBRILLATOR DUAL CHAMBER,"$16,589.00",,
Supply,CARTER THOMASON CLOSURE SYSTEM,$378.00,,
Supply,CARTER THOMPSON CT CLOSESURE SYSTEM,"$1,024.00",,
Supply,CATHETER,$132.00,,
Supply,CATHETER HEMODIALYSIS LONG TERM,$619.00,,
Supply,CATHETER PLUGS,$24.00,,
Supply,CATHETER STRAIGHT,$24.00,,
Supply,CATHETER STRAIGHT ALL SIZES,$24.00,,
Supply,CATHETER TROCAR,$135.00,,
Supply,CATHETER TROCAR STABILITY SLEEVE,$87.00,,
Supply,CATHETER UMBILICAL,$176.00,,
Supply,"CATHETER, 4 1/2, CHOLANGIOCATH TAUT",$252.00,,
Supply,"CATHETER, TWIN INTRAVENOUS 18F",$46.00,,
Supply,CAUTERY,$18.00,,
Supply,CAUTERY PENCIL,$61.00,,
Supply,CAUTERY TIP DISPOSABLE,$64.00,,
Supply,CELECT FILTER SET,"$1,376.00",,
Supply,CEMENT KIT,$249.00,,
Supply,CEMENT RESTRICTOR,$597.00,,
Supply,CENTRAL LINE KIT,$262.00,,
Supply,CERVICAL FOAM COLLAR,$66.00,,
Supply,CERVICAL PLASTIC COLLAR,$144.00,,
Supply,CERVICAL RIPENING BALLOON,$145.00,,
Supply,CHECK POINT NERVE STIMULATOR,$676.00,,
Supply,CHEST TUBE,$226.00,,
Supply,CHISEL (LIGAMENT) VULCAN HOOK,$282.00,,
Supply,CHITOSEAL,$228.00,,
Supply,CHLORAPREP APPLICATOR CLEAR/ORANGE/TEAL,$37.00,,
Supply,CHOLANGIOGRAM CATHETER,$218.00,,
Supply,CHONDROFIX GRAFT KIT 11MM,"$4,475.00",,
Supply,CHONDROFIX GRAFT KIT 7MM,"$3,397.00",,
Supply,CHONDROFIX GRAFT KIT 9MM,"$4,219.00",,
Supply,CHONDROFIX OC GRAFT 15MM,"$4,922.00",,
Supply,CHONDROFIX OC GRAFT 9MM,"$4,186.00",,
Supply,CHS GUIDE PIN 1/8X230CM,$64.00,,
Supply,CIRCLE MESH,"$1,209.00",,
Supply,CLEAR TRAC COMP HIP CANN 8.5X110,$117.00,,
Supply,CLEAR TRAC COMPLETE HIP CANNULA,$116.00,,
Supply,CLIP APPLIER MCM20 ETHICON,$208.00,,
Supply,CNTR ENTRY CATH TRAY ALL SIZE,$87.00,,
Supply,CO2 O2 CANNULA MICROSTREAM SMART CAPOLIN,$55.00,,
Supply,CO2 O2 CANNULA MICROSTREAM SMART CAPOLIN,$58.00,,
Supply,COAGULATOR FOOTSWITCHING SUCTION,$37.00,,
Supply,COAXIAL FAN SPRAY TIP,$128.00,,
Supply,COBALT G- HV BONE CEMENT 40G,$447.00,,
Supply,COBALT HV BONE CEMENT 40G,$171.00,,
Supply,COBAN,$35.00,,
Supply,COCK-UP SPLINT,$114.00,,
Supply,COLPOTOMIZER BALLON,$316.00,,
Supply,COMPACT VACUUM CEMENT MIXING SYSTEM,$230.00,,
Supply,COMPSIX MESH,"$1,131.00",,
Supply,COMPSIX MESH 4.2X6.2,$635.00,,
Supply,CONNECTING BAR,$188.00,,
Supply,CONNECTING TUBING 10FT DAVOL,$24.00,,
Supply,CONNECTING TUBING 6FT ARGYLE,$24.00,,
Supply,CONTINOUS NERVE BLOCK SET,$131.00,,
Supply,CONTOUR VL PERCUFLEX URETERAL STENT,$292.00,,
Supply,COOK CYST ASPIRATOR,$331.00,,
Supply,COOLED RFA KIT,"$1,106.00",,
Supply,COOPER ZUMI MANIPULATOR,$109.00,,
Supply,CORDIS #573-135 3.5X15 CORONARY BALLOON,"$1,492.00",,
Supply,"CORDIS MAX, LG. DIAMETER BALLOON 12 FRE",$781.00,,
Supply,CORPAX,$69.00,,
Supply,COUNTERSINK FOR 2.0MM/2.4MM SCREWS,$224.00,,
Supply,CROUP TENT CANOPY,$66.00,,
Supply,CRYSTAL CANNULA,$126.00,,
Supply,CURVED INTRALUMINAL STAPLER 38MM,$564.00,,
Supply,CURVED UTERINE CURETTE,$140.00,,
Supply,CUSTOM C-SECTION PACK,$837.00,,
Supply,CUSTOM INFLATION KIT (MERIT),$345.00,,
Supply,CUSTOM MANIFOLD KIT (MERIT),$170.00,,
Supply,CUSTOM PRESSURE MONITORING KIT (MERIT),$77.00,,
Supply,CUTTER LINEAR RELOAD 35MM TR35B,$237.00,,
Supply,CYGNUS DOME,$80.00,,
Supply,CYGNUS HUMIDIFIER CONT/24 HR,$48.00,,
Supply,CYGNUS HUMIDIFIER S U,$145.00,,
Supply,CYTO BRUSH,$25.00,,
Supply,CYTOLOGY BRUSH,$76.00,,
Supply,DAC CORD,$120.00,,
Supply,DAVOL EXTENSION SET,$36.00,,
Supply,DAVOL VENTRAL HERNIA PATCH,$578.00,,
Supply,DELIVERY CANNULA AND TAMP,$204.00,,
Supply,DELIVERY NEEDLE STERILE,$190.00,,
Supply,DELTA SCREW GUIDE PIN D1.2X5,$265.00,,
Supply,DENOVO NT GRAFT (NATURAL TISSUE),"$5,371.00",,
Supply,DERMABOND,$114.00,,
Supply,DEXTRUS FIXED LENGTH ACCESS RETRACTOR,$188.00,,
Supply,DISP HOT BX FORCEP,$362.00,,
Supply,DISP HUMIDIFIER 300 CL,$28.00,,
Supply,DISP SURGICAL STAPLER TA 90,$880.00,,
Supply,DISP SURGICAL STAPLER TA55,$924.00,,
Supply,DISP SURGICLIP APPLIER,$352.00,,
Supply,DISP VENTILATOR CCIRCUIT,$146.00,,
Supply,DISP. INST. KIT FOR BIO-TENODESIS SCREW,$449.00,,
Supply,DISP. TOPEL ENDO. CYST ASPIRATOR,$378.00,,
Supply,DISPOSABLE ACTIVE CORD,$94.00,,
Supply,DISPOSABLE BIOPSY FORCEP,$98.00,,
Supply,DISPOSABLE BP CUFF-LARGE,$29.00,,
Supply,DISPOSABLE BP CUFF-MEDIUM,$23.00,,
Supply,DISPOSABLE BP CUFF-SMALL,$21.00,,
Supply,DISPOSABLE DRAIN BAG W/HOSE,$57.00,,
Supply,DISPOSABLE GIA 50 STAPLER,$965.00,,
Supply,DISPOSABLE HIP PACK,$395.00,,
Supply,DISPOSABLE KIT  PUSHLOCK,$449.00,,
Supply,DISPOSABLE KIT FOR BIOSUTURE TAK,$449.00,,
Supply,DISPOSABLE KIT FOR MINI SUTURE TAK,$114.00,,
Supply,DISPOSABLE KIT FOR SUTURE TAK,$410.00,,
Supply,DISPOSABLE LIGHT HANDLES USED FOR ALL C/,$10.00,,
Supply,DISPOSABLE LMA,$73.00,,
Supply,DISPOSABLE OXIMETER PROB E,$116.00,,
Supply,DISPOSABLE PRESSURE INFUSER BAG,$93.00,,
Supply,DISPOSABLE RESUSCITATOR BAG,$221.00,,
Supply,DISPOSABLE RESUSCITATOR MASK,$26.00,,
Supply,DISPOSABLE SKIN STAPLER,$70.00,,
Supply,DISSECTOR,$212.00,,
Supply,DISTAL RADIUS BLADE,"$1,450.00",,
Supply,DRAIN WOUND RESERVOIR,$40.00,,
Supply,DRAINAGE BAGS URINARY,$65.00,,
Supply,DRESSING 1/2X72 VASELINE,$24.00,,
Supply,DRESSING 1X8 VASELINE,$24.00,,
Supply,DRESSING 3X36 VASELINE,$24.00,,
Supply,DRESSING 6X36 VASELINE,$26.00,,
Supply,DRESSING ADAPTIC 3X3,$23.00,,
Supply,DRESSING ADAPTIC 3X8,$26.00,,
Supply,DRESSING PACKS HEAVY,$29.00,,
Supply,DRESSING VASELINE,$24.00,,
Supply,D-STAT DRY HEMOSTATIC BANDAGE (VASCULAR,$238.00,,
Supply,DUAL LUMEN PIGTAIL CATHETER-6 FRENCH VAS,$391.00,,
Supply,DUAL LUMEN URETERAL ACCESS CATHETER,$155.00,,
Supply,DUAL WAVE PUMP TUBING,$154.00,,
Supply,DUODERM GEL,$46.00,,
Supply,DUOTRACH KIT,$35.00,,
Supply,DYONICS EFLEX ABLATOR PROBE W INTEG CABL,$657.00,,
Supply,E T TUBE,$36.00,,
Supply,EARPHONES AND SENSORS DISPOSABLE,$56.00,,
Supply,ECHELON 45 STAPLER GREEN RELOAD,$293.00,,
Supply,ECHELON END0PATH STAPLER RELOAD VASECR35,$311.00,,
Supply,ECHELON FLEX POWERED VASC STAPLER PVE35A,$438.00,,
Supply,EDGE TM BRONCHOSCOPE ADAPTOR,$33.00,,
Supply,EDGE TM FIRM TIP PROCEDURE KIT,"$1,613.00",,
Supply,ELASTIKON,$35.00,,
Supply,ELBOW PROTECTORS,$124.00,,
Supply,ELECATH PACING KIT,"$1,176.00",,
Supply,ELECTRODE LOOP,$83.00,,
Supply,ELECTRODE SS BALL 5MM,$83.00,,
Supply,ELLIPSE MESH 4.2X6.2,$635.00,,
Supply,ELLIPSE MESH 6.2X8.2,"$1,131.00",,
Supply,EMERGENCY PACKS,$449.00,,
Supply,END VT CO2 DETECTOR,$76.00,,
Supply,ENDO GIA FLEX,$534.00,,
Supply,ENDO GIA STAPLER,"$1,136.00",,
Supply,ENDO MONOPOLAR LOOP ELECTRODE,$278.00,,
Supply,ENDO PADDLE RETRACT,$551.00,,
Supply,ENDO SMARTCAP TUBING FOR PENTAX GI ENDOS,$87.00,,
Supply,"ENDOBRONCHIAL BLOCKER SET 5FR, 65CM",$348.00,,
Supply,ENDOBRONCHIAL TUBE LEFT,$180.00,,
Supply,ENDOCATCH,$326.00,,
Supply,ENDOCELL ENDOMETRIAL CELL SAMPLER,$21.00,,
Supply,ENDOCLIP,"$1,178.00",,
Supply,ENDOGATER AUXILLARY WATER JET CONNECTOR,$37.00,,
Supply,ENDOLOOP,$153.00,,
Supply,ENDOPATH BABCOCK WITH HANDLE,$441.00,,
Supply,ENDOPATH DEXTRUS SEAL CAP ASSEMBLY,$706.00,,
Supply,ENDOPATH STAPLERS,$379.00,,
Supply,ENDOPEANUT,$352.00,,
Supply,ENDOSCOPIC APPLICATOR SINGE USE,$156.00,,
Supply,ENDOSCOPIC CURVED INTRALUMINAL STAPLER,$585.00,,
Supply,ENDOSCOPIC SEAL-GYN (KARL STORZ),$43.00,,
Supply,ENDOTRACH TUBE HOLDER,$41.00,,
Supply,ENDO-TRACHEA TUBES ALL SIZES,$34.00,,
Supply,ENDO-TRACHES TUBES ALL SIZES,$36.00,,
Supply,ENEMA CLEANSING,$25.00,,
Supply,ENEMA FLEETS OIL,$24.00,,
Supply,ENSEAL LAP 5MM DIAMETER TISSUE SEALER G2,$664.00,,
Supply,ENSEAL TRIO DISPOSABLE TISSUE SEALING DE,$914.00,,
Supply,EPIDURAL KIT,$174.00,,
Supply,EPIDURAL PUMP KIT,$122.00,,
Supply,ESCAPE BASKET 1.9FR 102CM,$436.00,,
Supply,ESMARK,$97.00,,
Supply,ESOPAGEAL STETHOSCOPE,$197.00,,
Supply,ESOPHAGEAL BALLOON  DILIATION CATHETER,$899.00,,
Supply,ESSURE-FEMALE STERILIZATION,"$2,667.00",,
Supply,ET TUBES SUCTION KITS,$24.00,,
Supply,ETC02 ADAPTER,$61.00,,
Supply,"ETHICON, SECURE STRAP",$925.00,,
Supply,EVACUATED GLASS CONTAINER 1000 ML,$54.00,,
Supply,EVICEL FIBRIN SEALANT AIRLESS SPRAY KIT,$606.00,,
Supply,EVIVA HANDPIECE,$477.00,,
Supply,EXPRESSBRAID SINGLE SUTURE,$147.00,,
Supply,EXSEAL X1 LARGE JAW TISSUE SEALER,$720.00,,
Supply,EXTERNAL FIXATOR (14),"$23,634.00",,
Supply,EXTERNAL FIXATOR LOW RANGE(10),"$16,883.00",,
Supply,EXTERNAL FIXATOR MID RANGE(12),"$20,260.00",,
Supply,EXTERNAL FIXATOR PROTECTIVE CAPS,$153.00,,
Supply,EXTERNAL NEUROSTIMULATOR,$550.00,,
Supply,EXTERNAL PACEMAKER,$674.00,,
Supply,EXTRA LONG SWITCHING STICK,$332.00,,
Supply,EXTRACTION BOLT FOR CANNULATED SCREWS,$288.00,,
Supply,EYE & VASCULAR SUTURE,$111.00,,
Supply,EZ LOW ETCHED GUIDE WIRE,$370.00,,
Supply,EZ PASS SUTURE PASSERS,$350.00,,
Supply,EZ WASHER LOCKIL,$884.00,,
Supply,EZLOC ETCHED GUIDE WIRE (DRILL PIN),$370.00,,
Supply,FALOPE KIT,$456.00,,
Supply,FAST FIX 360 KPSC,$373.00,,
Supply,"FAST FIX 360, CURVED",$697.00,,
Supply,FAST PEG DRIVER,$81.00,,
Supply,FAST-FIX 360 CURVED NEEDLE,$326.00,,
Supply,FAST-FIX 360 KPSC & SLOTTED CANNULA,$373.00,,
Supply,FAST-FIX 360 REVERSED CURVE NDL DELIVERY,$697.00,,
Supply,FBPL TENDON GRAFT,"$2,687.00",,
Supply,FEEDING TUBES ALL SIZES,$24.00,,
Supply,female knife urethrotome,$504.00,,
Supply,FEMORAL ANGIOGRAPHY STERILE PK (CARDINAL,$177.00,,
Supply,FEMORAL BONE CEMENT PREP KIT,$344.00,,
Supply,FEMORAL PREP KIT WITH RESTRICTORS,$433.00,,
Supply,FEMSTOP,$349.00,,
Supply,FIBER TAPE,$173.00,,
Supply,FIBER WIRE,$87.00,,
Supply,FIBRO CAST ROLL 3,$66.00,,
Supply,FIBRO CAST ROLL 4,$75.00,,
Supply,FIBRO GLASS PADDING,$31.00,,
Supply,FIDUCIAL MARKER,$378.00,,
Supply,FILTER LINE,$48.00,,
Supply,FINGER OXIMETRY -SU,$127.00,,
Supply,FLEX LIGHT,$128.00,,
Supply,FLEXIBLE PASSING PIN,$323.00,,
Supply,FLEXIGRAFT FST SEMI-TENDINOSUS TENDON,"$2,367.00",,
Supply,FLEXIGRAFT-FPLT PERONEUS LONGUS TENDON,"$2,330.00",,
Supply,FLEXOR URETERAL ACCESS SHEATH,$324.00,,
Supply,FLOSEAL ENDOSCOPIC APPLICATOR,$209.00,,
Supply,FLOSEAL HEMOSTATE MATRIX,$529.00,,
Supply,FLOW SHIELD,$347.00,,
Supply,FOGARTY BILIARY BALLON PROBE,$268.00,,
Supply,FOLEY CATH,$38.00,,
Supply,FOLLOWER COUDE TIP COMPLETE SET,$249.00,,
Supply,FOOT PAD SUPINE,$247.00,,
Supply,FOOT PAD SUPINE,$275.00,,
Supply,FULL BODY BLANKET,$93.00,,
Supply,FULL BODY BLANKET-DISPOSABLE,$91.00,,
Supply,G10282 5 FRENCH HYDROPHILIS CO,$89.00,,
Supply,GASTRIC LAVAGE UNIT,$116.00,,
Supply,GASTROST TUBE,$166.00,,
Supply,GAUZE PACKING IODOFORM,$50.00,,
Supply,GAUZE PACKING PLAIN,$41.00,,
Supply,GAUZE PACKING PLAIN ALL SIZES,$41.00,,
Supply,GAUZE PACKN IODOFORM ALL SIZE,$66.00,,
Supply,GC  5FR PIG ROYAL FLUSH .035X7OCM STD,$84.00,,
Supply,GC (4FR)  PIG-145 DEGREE 110CM,$74.00,,
Supply,GC 5 FR MARKER PIG .035X70CM,$532.00,,
Supply,GC 5FR ANGLED GLIDECATH CATH,$278.00,,
Supply,GC 5FR JACKY RADIAL (TERUMO),$419.00,,
Supply,GC 5FR LIMA CATH (MERIT),$79.00,,
Supply,GC 5FR MARKER PIG TAIL.035X100CM,$488.00,,
Supply,GC 5FR OMNISELECTIVE CATHETER,$27.00,,
Supply,GC 5FR SARAH RADIAL (TREUMO),$127.00,,
Supply,GC 5FR STRAIGHT TAPER GLIDECATH TERUMO,$278.00,,
Supply,GC 5FR TIGER RADIAL 4.0 (TERUMO),$419.00,,
Supply,GC 5FR TIGER RADIAL 4.5 (TERUMO),$127.00,,
Supply,GC 5FR VITECH CEREBRAL CATH,$132.00,,
Supply,GC 7.5FR 1ABX KIT 40CC ULTRAFLEX,"$1,281.00",,
Supply,GC 7.5FR IABX KIT 30CC ULTRAFLEX,"$1,281.00",,
Supply,GC 70CM,$84.00,,
Supply,GC 7FR S TIP THERMODILUTION SWAN,$284.00,,
Supply,GC EXTENTION 18 IN,$79.00,,
Supply,GC EXTENTION 40 IN,$79.00,,
Supply,GC MPA 125CM TEMPO 5,$132.00,,
Supply,GC STRAIGHT TIP THERMODILUTION SWAN,$260.00,,
Supply,GC TEMPO AQUA ANGLED CORDIS,$260.00,,
Supply,GC TEMPO AQUA STRAIGHT-CORDIS,$260.00,,
Supply,GC VISTA BRITE 6 FR IM,$180.00,,
Supply,GC VISTABRITE JR4 (55CM) CORDIS,$330.00,,
Supply,GCD  AMPLATZ AL2 (5FR),$74.00,,
Supply,GCD  AMPLATZ AL3 (5FR),$74.00,,
Supply,GCD (3DRC) WR (6FR),$74.00,,
Supply,GCD (3DRC)WR (5FR),$74.00,,
Supply,GCD AMPLATZ AL1 (5FR),$74.00,,
Supply,GCD AMPLATZ AL3 (6FR),$74.00,,
Supply,GCD CUSTOM KIT,$148.00,,
Supply,GCD IM (5FR),$74.00,,
Supply,GCD IM (6FR),$74.00,,
Supply,GCD JL3.5 (6FR),$74.00,,
Supply,GCD JL4 (4FR),$74.00,,
Supply,GCD JL5,$74.00,,
Supply,GCD JL6 (6FRENCH),$74.00,,
Supply,GCD JR3.5,$74.00,,
Supply,GCD JR4 (4FR),$74.00,,
Supply,GCD JR5 (4FR),$74.00,,
Supply,GCD LCB (5FR),$74.00,,
Supply,GCD LCB (6FR),$74.00,,
Supply,GCD MPA2 100CM 4FR,$74.00,,
Supply,GCD MPB2 125 CM 2 SIDE HOLE,$74.00,,
Supply,GCD PIG 125 CM 8 SIDE HOLE,$74.00,,
Supply,GCD RCB (5FR),$74.00,,
Supply,GCD RCB (6FR),$74.00,,
Supply,GCD SRC (5FR) 100CM,$74.00,,
Supply,GCST  AL2,$74.00,,
Supply,GCST  AL3,$74.00,,
Supply,GCST  AMPLATZ AR1 MOD (5FR),$74.00,,
Supply,GCST  IM,$74.00,,
Supply,GCST  JL3.5 (5.2FR),$74.00,,
Supply,GCST 5.2 FR PIG 145 DEGREE,$74.00,,
Supply,GCST 5FR 100CM SIM1 (SIDEWINDER),$129.00,,
Supply,GCST 5FR 100CM SIM3 (SIDEWINDER),$129.00,,
Supply,GCST 5FR 125CM MPA1 CATH (COOK),$143.00,,
Supply,GCST 5FR SIMMONS 2 CATH,$129.00,,
Supply,GCST 6FR PIG 145DEGREE 110CM,$154.00,,
Supply,GCST AL1 (6FR) 100CM,$74.00,,
