OHIOHEALTH SHELBY HOSPITAL CHARGE LIST,,,,
SERVICE CATEGORY,DESCRIPTION,CHARGE,DOSE,STATE OF OHIO REQUIREMENT
Supply,SCREW LOCK 3.5X12MM 7382-5012,$271.00,,
Supply,Screw Lock 3.5X14MM 412.103,$279.00,,
Supply,SCREW LOCK 3.5X14MM 58803514,$540.00,,
Supply,Screw Lock 3.5X16MM 412.104,$279.00,,
Supply,SCREW LOCK 3.5X16MM 58803516,$540.00,,
Supply,SCREW LOCK 3.5X16MM 7382-5016,$271.00,,
Supply,Screw Lock 3.5X18MM 412.105,$279.00,,
Supply,Screw Lock 3.5X20MM 412.106,$279.00,,
Supply,Screw Lock 3.5X22MM 412.107,$279.00,,
Supply,SCREW LOCK 3.5X22MM 58803522,$540.00,,
Supply,Screw Lock 3.5X24MM 412.108,$279.00,,
Supply,Screw Lock 3.5X26MM 412.109,$279.00,,
Supply,SCREW LOCK 3.5X26MM 58803526,$540.00,,
Supply,Screw Lock 3.5X28MM 412.110,$279.00,,
Supply,SCREW LOCK 3.5X28MM 58803528,$540.00,,
Supply,Screw Lock 3.5X30MM 412.111,$279.00,,
Supply,Screw Lock 3.5X32MM 212.112,$279.00,,
Supply,Screw Lock 3.5X32MM 412.112,$279.00,,
Supply,SCREW LOCK 3.5X32MM 58803532,$540.00,,
Supply,Screw Lock 3.5X34MM 412.113,$279.00,,
Supply,Screw Lock 3.5X36MM 412.115,$279.00,,
Supply,SCREW LOCK 3.5X36MM 58803536,$540.00,,
Supply,Screw Lock 3.5X38MM 412.116,$279.00,,
Supply,SCREW LOCK 3.5X38MM 58803538,$540.00,,
Supply,Screw Lock 3.5X40MM 412.117,$279.00,,
Supply,SCREW LOCK 3.5X40MM 58803540,$540.00,,
Supply,SCREW LOCK 3.5X42MM 58803542,$540.00,,
Supply,SCREW LOCK 3.5X44MM 58803544,$540.00,,
Supply,Screw Lock 3.5X45MM 412.119,$279.00,,
Supply,SCREW LOCK 3.5X46MM 58803546,$540.00,,
Supply,SCREW LOCK 3.5X48MM 58803548,$540.00,,
Supply,Screw Lock 3.5X50MM 412.121,$279.00,,
Supply,SCREW LOCK 3.5X50MM 58803550,$540.00,,
Supply,Screw Lock 3.5X55MM 412.123,$279.00,,
Supply,SCREW LOCK 3.5X55MM 58803555,$540.00,,
Supply,Screw Lock 3.5X60MM 412.124,$279.00,,
Supply,SCREW LOCK 3.5X60MM 58803560,$540.00,,
Supply,Screw Lock 4.0MMX14MM 222.580,$418.00,,
Supply,Screw Lock 4.0MMX16MM 222.581,$418.00,,
Supply,SCREW LOCK 4.0MMX18MM 222.582,$418.00,,
Supply,SCREW LOCK 4.0MMX22MM 222.583,$418.00,,
Supply,Screw Lock 4.0MMX26MM 222.584,$418.00,,
Supply,SCREW LOCK 4.0MMX30MM 222.585,$418.00,,
Supply,SCREW LOCK 4.0MMX34MM 222.586,$418.00,,
Supply,SCREW LOCK 4.0MMX46MM 222.589,$418.00,,
Supply,SCREW LOCK 4.0MMX50MM 222.590,$418.00,,
Supply,Screw Lock 4.0MMX58MM 222.592,$418.00,,
Supply,SCREW LOCK 4.0MMX62MM 222.593,$418.00,,
Supply,SCREW LOCK 4.0X38MM 222.587,$418.00,,
Supply,SCREW LOCK 4.0X42MM 222.588,$418.00,,
Supply,Screw Lock 4.0X54MM 222.591,$418.00,,
Supply,Screw Lock 5.05x34mm 412.211,$324.00,,
Supply,SCREW LOCK 5.05X48MM 412.218,$324.00,,
Supply,Screw Lock 5.05X50 412.219,$324.00,,
Supply,Screw Lock 5.0X14MM 412.201,$324.00,,
Supply,Screw Lock 5.0X16MM 412.202,$324.00,,
Supply,Screw Lock 5.0X18MM 412.203,$324.00,,
Supply,Screw Lock 5.0X20MM 412.204,$324.00,,
Supply,Screw Lock 5.0X22MM 412.205,$324.00,,
Supply,Screw Lock 5.0X24MM 412.206,$324.00,,
Supply,Screw Lock 5.0X26MM 412.207,$324.00,,
Supply,Screw Lock 5.0X28MM 412.208,$324.00,,
Supply,Screw Lock 5.0X30MM 412.209,$324.00,,
Supply,Screw Lock 5.0X32MM 412.210,$324.00,,
Supply,Screw Lock 5.0X36MM 412.212,$324.00,,
Supply,Screw Lock 5.0X38MM 412.213,$324.00,,
Supply,Screw Lock 5.0X40MM 412.214,$324.00,,
Supply,Screw Lock 5.0X42MM 412.215,$324.00,,
Supply,Screw Lock 5.0X44MM 412.216,$324.00,,
Supply,Screw Lock 5.0X46MM 412.217,$324.00,,
Supply,Screw Lock 5.0X55MM 412.220,$324.00,,
Supply,Screw Lock 5.0X60MM 412.221,$324.00,,
Supply,Screw Lock 5.0X65MM 412.222,$324.00,,
Supply,Screw Lock 5.0X70MM 412.223,$324.00,,
Supply,Screw Lock 5.0X75MM 412.224,$324.00,,
Supply,Screw Lock 5.0X80MM 412.225,$324.00,,
Supply,Screw Lock 5.0X85MM 412.226,$324.00,,
Supply,Screw Lock 5.0X90MM 412.227,$324.00,,
Supply,SCREW LOCK 8461100,$150.00,,
Supply,SCREW LOCK AXSOS 5.0X36MM 371336,$444.00,,
Supply,SCREW LOCK AXSOS 5.0X90MM 371390,$444.00,,
Supply,Screw Lock Dbr II 7370100,$300.00,,
Supply,SCREW LOCK FIXED 4.75X20MM 180551,$306.00,,
Supply,SCREW LOCK FL THREAD 04x28MM 1896-4028S,$541.00,,
Supply,"SCREW LOCK FL THREAD 05x27,5MM 1896-5027S",$535.00,,
Supply,SCREW LOCK LG HD 2.7X10MM 58802710,$540.00,,
Supply,SCREW LOCK LG HD 2.7X12MM 58802712,$540.00,,
Supply,SCREW LOCK LG HD 2.7X14MM 58802714,$540.00,,
Supply,SCREW LOCK LG HD 2.7X16MM 58802716,$540.00,,
Supply,SCREW LOCK LG HD 2.7X18MM 58802718,$540.00,,
Supply,SCREW LOCK LG HD 2.7X22MM 58802722,$540.00,,
Supply,SCREW LOCK LG HD 2.7X24MM 58802724,$540.00,,
Supply,SCREW LOCK LG HD 2.7X26MM 58802726,$540.00,,
Supply,SCREW LOCK LG HD 2.7X28MM 58802728,$540.00,,
Supply,SCREW LOCK LG HD 2.7X30MM 58802730,$540.00,,
Supply,SCREW LOCK METAGLENA 4.5X36MM LG 1307-90-036,$690.00,,
Supply,SCREW LOCK METAGLENA 4.5X42MM LG 1307-90-042,$690.00,,
Supply,SCREW LOCK PERI LOC 4.5X20 73827020,$320.00,,
Supply,SCREW LOCK PERILOC 3.5X40MM 73825040,$271.00,,
Supply,SCREW LOCK SELF TAP 3.5X24MM 212.108,$279.00,,
Supply,SCREW LOCK SELF TAP 3.5X28MM 212.110,$279.00,,
Supply,SCREW LOCK SELF TAP 3.5X30MM 212.111,$279.00,,
Supply,Screw Lock Shaft 4.5x08mm 8150-45-508,$256.00,,
Supply,Screw Lock Shaft 4.5x10mm 8150-45-510,$256.00,,
Supply,Screw Lock Shaft 4.5x12mm 8150-45-512,$256.00,,
Supply,Screw Lock Shaft 4.5x14mm 8150-45-514,$256.00,,
Supply,Screw Lock Shaft 4.5x16mm 8150-45-516,$256.00,,
Supply,Screw Lock Shaft 4.5x20mm 8150-45-520,$256.00,,
Supply,Screw Lock Shaft 4.5x26mm 8150-45-526,$256.00,,
Supply,Screw Lock Shaft 4.5x28mm 8150-45-528,$256.00,,
Supply,Screw Lock Shaft 4.5x30mm 8150-45-530,$256.00,,
Supply,Screw Lock Shaft 4.5x32mm 8150-45-532,$256.00,,
Supply,Screw Lock Shaft 4.5x34mm 8150-45-534,$256.00,,
Supply,Screw Lock Shaft 4.5x36mm 8150-45-36-536,$256.00,,
Supply,Screw Lock Shaft 4.5x38mm 8150-45-538,$256.00,,
Supply,Screw Lock Shaft 4.5x40mm 8150-45-540,$256.00,,
Supply,Screw Lock Shaft 4.5x42mm 8150-45-542,$256.00,,
Supply,Screw Lock Shaft 4.5x45mm 8150-45-545,$256.00,,
Supply,Screw Lock Shaft 4.5x50mm 8150-45-550,$256.00,,
Supply,Screw Lock Shaft 4.5x55mm 8150-45-555,$256.00,,
Supply,Screw Lock Shaft 4.5x60mm 8150-45-560,$256.00,,
Supply,SCREW LOCK SLF TAP 2.0X10MM 401.295E,$282.00,,
Supply,SCREW LOCK SLF TAP 2.0X12MM 401.296E,$282.00,,
Supply,SCREW LOCK SLF TAP 2.0X16MM 401.298E,$282.00,,
Supply,Screw Lock SLF Tap 2.7X14MM 202.214,$263.00,,
Supply,Screw Lock SLF Tap 2.7X18MM 202.218,$263.00,,
Supply,Screw Lock SLF Tap 2.7X24MM 202.224,$263.00,,
Supply,SCREW LOCK SLF TAP 2.7X8MM 202.208,$263.00,,
Supply,SCREW LOCK SLF TAP 3.5X28MM 7382-5028,$271.00,,
Supply,SCREW LOCK SLF TAP 3.5X38MM 7382-5038,$271.00,,
Supply,SCREW LOCK SLF TAP TI  2.0X6MM 401.292E,$282.00,,
Supply,SCREW LOCK SLF TAP TI  2.0X8MM 401.294E,$282.00,,
Supply,SCREW LOCK SLF TAP TI  2.4X12MM 412.812,$260.00,,
Supply,SCREW LOCK SLF TAP TI  2.4X14MM 412.814,$260.00,,
Supply,SCREW LOCK SLF TAP TI  2.4X16MM 412.816,$260.00,,
Supply,SCREW LOCK SLF TAP TI  2.4X18MM 412.818,$260.00,,
Supply,SCREW LOCK SLF TAP TI  2.4X20MM 412.820,$260.00,,
Supply,SCREW LOCK SLF TAP TI  2.4X22MM 412.822,$260.00,,
Supply,SCREW LOCK SLF TAP TI  2.4X24MM 412.824,$260.00,,
Supply,SCREW LOCK SLF TAP TI 2.7X12MM 402.212,$263.00,,
Supply,SCREW LOCK SLF TAP TI 2.7X14MM 402.214,$263.00,,
Supply,Screw Lock SLF.TPG 4.0X14MM 04.204.014,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X16MM TIT 04.204.014,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X18MM TIT 04.204.018,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X22MM TIT 04.204.022,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X26MM TIT 04.204.026,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X30MM TIT 04.204.030,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X34MM TIT 04.204.034,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X38MM TIT 04.204.038,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X42MM TIT 04.204.042,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X46MM TIT 04.204.046,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X50MM TIT 04.204.050,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X54MM TIT 04.204.054,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X58MM TIT 04.204.058,$418.00,,
Supply,Screw Lock SLF.TPG 4.0X62MM TIT 04.204.062,$418.00,,
Supply,SCREW LOCK STAR 2.0X12MM 201.882,$255.00,,
Supply,SCREW LOCK STAR 2.0X13MM 201.883,$255.00,,
Supply,Screw Lock Star 2.0x14mm 201.884,$255.00,,
Supply,Screw Lock Star 2.4X16MM 212.816,$260.00,,
Supply,SCREW LOCK STAR 2.7MMX34MM 202.234,$263.00,,
Supply,SCREW LOCK STAR 2.7MMX36MM 202.236,$263.00,,
Supply,SCREW LOCK STAR 2.7MMX42MM SLFTAP 202.242,$263.00,,
Supply,SCREW LOCK STAR 2.7MMX44MM 202.244,$263.00,,
Supply,SCREW LOCK STAR 2.7MMX46MM 202.246,$263.00,,
Supply,SCREW LOCK STAR 2.7MMX48MM 202.248,$263.00,,
Supply,SCREW LOCK STAR 2.7MMX50MM 202.250,$263.00,,
Supply,SCREW LOCK STAR 2.7MMX55MM 202.255,$263.00,,
Supply,SCREW LOCK STAR 2.7MMX60MM 202.260,$263.00,,
Supply,Screw Lock Star 5.00x50mm 04.005.540S,$490.00,,
Supply,Screw Lock Star 5.0x30mm 04.005.520 S,$490.00,,
Supply,Screw Lock Star 5.0x32mm 04.005.522 S,$490.00,,
Supply,Screw Lock Star 5.0x38mm 04.005.528 S,$490.00,,
Supply,Screw Lock Star 5.0x40mm 04.005.530 S,$490.00,,
Supply,Screw Lock Star 5.0x42mm 04.005.532 S,$490.00,,
Supply,Screw Lock Star 5.0x44mm 04.005.534 S,$490.00,,
Supply,Screw Lock Star 5.0x46mm 04.005.536 S,$490.00,,
Supply,Screw Lock Star 5.0x48mm 04.005.538 S,$490.00,,
Supply,SCREW LOCK STAR 5.0X54MM 04.005.544S,$490.00,,
Supply,SCREW LOCK STAR 5.0X72MM 04.005.562S,$490.00,,
Supply,SCREW LOCK STAR 5.0X76MM 04.005.566S,$490.00,,
Supply,SCREW LOCK STAR 5X100MM 04.005.590,$381.00,,
Supply,SCREW LOCK STAR 5X28MM 04.005.518,$381.00,,
Supply,SCREW LOCK STAR 5X30MM 04.005.520,$381.00,,
Supply,SCREW LOCK STAR 5X32MM 04.005.522,$381.00,,
Supply,SCREW LOCK STAR 5X36MM 04.005.526,$381.00,,
Supply,SCREW LOCK STAR 5X42MM 04.005.532,$381.00,,
Supply,SCREW LOCK STAR 5X46MM 04.005.536,$381.00,,
Supply,SCREW LOCK STAR 5X48MM 04.005.538,$381.00,,
Supply,SCREW LOCK STAR 5X50MM 04.005.540,$381.00,,
Supply,SCREW LOCK STAR 5X52MM 04.005.542,$381.00,,
Supply,SCREW LOCK STAR 5X54MM 04.005.544,$381.00,,
Supply,SCREW LOCK STAR 5X56MM 04.005.546,$381.00,,
Supply,SCREW LOCK STAR 5X58MM 04.005.548,$381.00,,
Supply,SCREW LOCK STAR 5X60MM 04.005.550,$381.00,,
Supply,SCREW LOCK STAR 5X60MM 04.005.552,$381.00,,
Supply,SCREW LOCK STAR 5X64MM 04.005.554,$381.00,,
Supply,SCREW LOCK STAR 5X66MM 04.005.556,$381.00,,
Supply,SCREW LOCK STAR 5X68MM 04.005.558,$381.00,,
Supply,SCREW LOCK STAR 5X70MM 04.005.560,$381.00,,
Supply,SCREW LOCK STAR 5X72MM 04.005.562,$381.00,,
Supply,SCREW LOCK STAR 5X74MM 04.005.564,$381.00,,
Supply,SCREW LOCK STAR 5X76MM 04.005.566,$381.00,,
Supply,SCREW LOCK STAR 5X78MM 04.005.568,$381.00,,
Supply,SCREW LOCK STAR 5X80MM 04.005.570,$381.00,,
Supply,SCREW LOCK STAR 5X85MM 04.005.575,$381.00,,
Supply,SCREW LOCK STAR 5X90MM 04.005.580,$381.00,,
Supply,SCREW LOCK STAR 5X95MM 04.005.585,$381.00,,
Supply,Screw Lock Star Drive 2.4X18MM 212.818,$260.00,,
Supply,Screw Lock Star Drive 2.4X20MM 212.820,$260.00,,
Supply,Screw Lock Star Drive 2.4X22MM 212.822,$260.00,,
Supply,SCREW LOCK STAR DRIVE 5.0X64MM 04.005.554S,$490.00,,
Supply,SCREW LOCK STAR DRIVE 5.0X78MM 04.005.568S,$490.00,,
Supply,Screw Lock Star Drive Ti 5.0 x 34mm 04.005.524S,$490.00,,
Supply,SCREW LOCK STAR DRIVE TI 5X34MM 04.005.524,$381.00,,
Supply,SCREW LOCK STAR DRIVE TI 5X38MM 04.005.528,$381.00,,
Supply,SCREW LOCK STAR DRIVE TI 5X40MM 04.005.530,$381.00,,
Supply,SCREW LOCK STAR SLF TAP 2.7X38MM 202.238,$263.00,,
Supply,SCREW LOCK STAR SLF TAP 2.7X40MM 202.240,$263.00,,
Supply,SCREW LOCK STAR TI 4.0X44MM 04.005.434,$381.00,,
Supply,SCREW LOCK STAR TI 4.0X50MM 04.005.440,$381.00,,
Supply,SCREW LOCK STAR TI 5.0X100MM 04.005.590S,$490.00,,
Supply,SCREW LOCK STAR TI 5.0X60MM 04.005.550S,$490.00,,
Supply,SCREW LOCK STAR TI 5.0X62MM 04.005.552S,$490.00,,
Supply,Screw Lock Star Ti 5.0x70mm 04.005.560S,$490.00,,
Supply,SCREW LOCK STAR TI 5.0X80MM 04.005.570S,$490.00,,
Supply,SCREW LOCK STAR TI 5.0X85MM 04.005.575S,$490.00,,
Supply,SCREW LOCK STAR TI 5X68MM 04.005.558S,$490.00,,
Supply,SCREW LOCK STAR VA 2.4MMX16MM 02.210.116,$338.00,,
Supply,SCREW LOCK STAR VA 2.4X10MM 02.210.110,$338.00,,
Supply,SCREW LOCK STAR VA 2.4X12MM 02.210.112,$338.00,,
Supply,SCREW LOCK STAR VA 2.4X18MM 02.210.118,$338.00,,
Supply,SCREW LOCK STAR VA 2.4X20MM 02.210.120,$338.00,,
Supply,SCREW LOCK STAR VA 2.4X26MM 02.210.126,$338.00,,
Supply,SCREW LOCK STARDRIVE 2.4X28MM 02.210.128,$338.00,,
Supply,Screw Lock Stardrive 2.4x28mm 212.828,$260.00,,
Supply,SCREW LOCK STARDRIVE 3.5X22MM 02.127.122,$375.00,,
Supply,SCREW LOCK STARDRIVE 3.5X24MM 02.127.124,$375.00,,
Supply,SCREW LOCK STARDRIVE 3.5X32MM 02.127.132,$375.00,,
Supply,SCREW LOCK STARDRIVE 3.5X34MM 02.127.134,$375.00,,
Supply,SCREW LOCK STARDRIVE 3.5X38MM 02.127.138,$375.00,,
Supply,SCREW LOCK STARDRIVE 3.5X42MM 212.118,$279.00,,
Supply,SCREW LOCK STARDRIVE 3.5X48MM 212.120,$279.00,,
Supply,SCREW LOCK STARDRIVE 3.5X65MM 02.127.165,$375.00,,
Supply,SCREW LOCK STARDRIVE 3.5X70MM 02.127.170,$375.00,,
Supply,SCREW LOCK STARDRIVE 3.5X75MM 02.127.175,$375.00,,
Supply,SCREW LOCK STARDRIVE 3.5X80MM 02.127.180,$375.00,,
Supply,SCREW LOCK STARDRIVE 4.0X18MM 04.005.408,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X20MM 04.005.410,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X24MM 04.005.414S,$490.00,,
Supply,SCREW LOCK STARDRIVE 4.0X30 ST 04.005.420S,$490.00,,
Supply,Screw Lock Stardrive 4.0x30mm Ti 04.005.420,$381.00,,
Supply,Screw Lock Stardrive 4.0x32mm 04.005.422,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X34MM 04.005.424,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X35 ST 04.005.426S,$490.00,,
Supply,Screw Lock Stardrive 4.0x36mm 04.005.426,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X38MM 04.005.428,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X46MM 04.005.436,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X48MM 04.005.438,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X52MM 04.005.442,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X54MM 04.005.444,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X58MM 04.005.448,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X60MM 04.005.450,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X62MM 04.005.452,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X64MM 04.005.454,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X66MM 04.005.456,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X68MM 04.005.458,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X70MM 04.005.460,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X72MM 04.005.462,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X74MM 04.005.464,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X76MM 04.005.466,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X78MM 04.005.468,$381.00,,
Supply,SCREW LOCK STARDRIVE 4.0X80MM 04.005.470,$381.00,,
Supply,SCREW LOCK STARDRIVE 5.0X28MM 04.005.518S,$490.00,,
Supply,SCREW LOCK STARDRIVE 5.0X30MM 02.231.230,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X34MM 02.231.234,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X36MM 02.231.236,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X38MM 02.231.238,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X40MM 02.231.240,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X42MM 02.231.242,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X44MM 02.231.244,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X44MM 04.005.534,$381.00,,
Supply,SCREW LOCK STARDRIVE 5.0X46MM 02.231.246,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X50MM 02.231.250,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X55MM 02.231.255,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X60MM 02.231.260,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X66MM 04.005.556S,$490.00,,
Supply,SCREW LOCK STARDRIVE 5.0X70MM 02.231.270,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X75MM 02.231.275,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X80MM 02.231.280,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X85MM 02.231.285,$452.00,,
Supply,SCREW LOCK STARDRIVE 5.0X90MM 02.231.290,$452.00,,
Supply,SCREW LOCK STARDRIVE 6.0X36MM 04.005.626,$381.00,,
Supply,Screw Lock Stardrive Slf Tap 2.4x12mm 212.812,$260.00,,
Supply,Screw Lock Stardrive Slf Tap 2.7x10mm 202.210,$263.00,,
Supply,Screw Lock Stardrive Slf Tap 2.7x12mm 202.212,$263.00,,
Supply,Screw Lock Stardrive Slf Tap 2.7x20mm 202.220,$263.00,,
Supply,Screw Lock Stardrive Ti 4.0x56mm 04.005.446,$381.00,,
Supply,Screw Lock Stardrive Ti 5.0x36mm 04.005.526S,$490.00,,
Supply,SCREW LOCK STARDRIVE TI 5.0X52MM 04.005.542S,$490.00,,
Supply,SCREW LOCK STARDRIVE TI 5.0X58MM 04.005.548S,$490.00,,
Supply,SCREW LOCK STARDRIVE TI 5.0X90MM 04.005.580S,$490.00,,
Supply,SCREW LOCK STARDRIVE TI 5X74MM 04.005.564S,$490.00,,
Supply,SCREW LOCK STARDRIVE VA 2.4X14MM 02.210.114,$338.00,,
Supply,SCREW LOCK STARDRIVE VA 2.4X22MM 02.210.122,$338.00,,
Supply,SCREW LOCK STARDRIVE VA 2.4X24MM 02.210.124,$338.00,,
Supply,Screw Lock Startdrive 4.0 X 22mm 04.005.412,$381.00,,
Supply,Screw Lock Startdrive 4.0 X 24mm 04.005.414,$381.00,,
Supply,Screw Lock Startdrive 4.0 X 28mm 04.005.418,$381.00,,
Supply,SCREW LOCK T20 3.5X50MM 73825050,$271.00,,
Supply,SCREW LOCK T25 5.0MMC44MM 04.025.534S,$466.00,,
Supply,SCREW LOCK T25 5.0MMX36MM 04.025.526S,$466.00,,
Supply,SCREW LOCK T25 5.0MMX38MM 04.025.528S,$466.00,,
Supply,SCREW LOCK T25 5.0MMX40MM 04.025.530S,$466.00,,
Supply,SCREW LOCK T25 5.0MMX42MM TI 04.025.532S,$466.00,,
Supply,SCREW LOCK T25 5.0MMX50MM TI 04.025.540S,$466.00,,
Supply,SCREW LOCK T25 5.0MMX80MM TI 04.025.570S,$466.00,,
Supply,SCREW LOCK T25 5MMX34MM TI 04.025.524S,$466.00,,
Supply,SCREW LOCK T25 5MMX46MM TI 04.025.536S,$466.00,,
Supply,SCREW LOCK T25 TI 4.0X38MM 04.025.428S,$466.00,,
Supply,SCREW LOCK T25 TI 4.0X42MM 04.025.432S,$466.00,,
Supply,SCREW LOCK T25 TI 5.0X48MM 04.025.538S,$466.00,,
Supply,SCREW LOCK T8 3.5 X 12MM PLSL3512,$587.00,,
Supply,SCREW LOCK T8 3.5 X 14MM PLSL3514,$587.00,,
Supply,Screw Lock Thrd 2.3MM CO-T2324,$234.00,,
Supply,SCREW LOCK TI 2.7X12MM DC2825012,$255.00,,
Supply,SCREW LOCK TI 2.7X16MM DC2825016,$255.00,,
Supply,SCREW LOCK TI 2.7X22MM DC2825022,$255.00,,
Supply,SCREW LOCK TI 2.7X24MM DC2825024,$255.00,,
Supply,SCREW LOCK TI 2.7X26MM DC2825026,$255.00,,
Supply,SCREW LOCK TI 3.5X18MM 58803518,$540.00,,
Supply,SCREW LOCK TI 3.5X20MM 58803520,$540.00,,
Supply,SCREW LOCK TI 3.5X30MM 58803530,$540.00,,
Supply,SCREW LOCK TI 3.5X34MM 58803534,$540.00,,
Supply,SCREW LOCK TI 4.0X26MM 04.005.416,$381.00,,
Supply,SCREW LOCK TI 4.0X38MM 458.838,$522.00,,
Supply,SCREW LOCK TI 4.0X42MM 458.842,$522.00,,
Supply,SCREW LOCK TI 4.0X58MM 458.858,$522.00,,
Supply,Screw Lock TI 5X100MM 458.999,$391.00,,
Supply,Screw Lock TI 5X26MM 458.926,$391.00,,
Supply,Screw Lock TI 5X28MM 458.928,$391.00,,
Supply,Screw Lock TI 5X30MM 458.930,$391.00,,
Supply,Screw Lock TI 5X32MM 458.932,$391.00,,
Supply,Screw Lock TI 5X34MM 458.934,$391.00,,
Supply,Screw Lock TI 5X36MM 458.936,$391.00,,
Supply,Screw Lock TI 5X40MM 458.940,$391.00,,
Supply,Screw Lock TI 5X42MM 458.942,$391.00,,
Supply,Screw Lock TI 5X44MM 458.944,$391.00,,
Supply,Screw Lock TI 5X46MM 458.946,$391.00,,
Supply,Screw Lock TI 5X48MM 458.948,$391.00,,
Supply,Screw Lock TI 5X50MM 458.950,$391.00,,
Supply,Screw Lock TI 5X52MM 458.952,$391.00,,
Supply,Screw Lock TI 5X54MM 458.954,$391.00,,
Supply,Screw Lock TI 5X56MM 458.956,$391.00,,
Supply,Screw Lock TI 5X58MM 458.958,$391.00,,
Supply,Screw Lock TI 5X60MM 458.960,$391.00,,
Supply,Screw Lock TI 5X64MM 458.964,$391.00,,
Supply,Screw Lock TI 5X68MM 458.968,$391.00,,
Supply,Screw Lock TI 5X72MM 458.972,$391.00,,
Supply,Screw Lock TI 5X76MM 458.976,$391.00,,
Supply,Screw Lock TI 5X80MM 458.980,$391.00,,
Supply,Screw Lock TI 5X85MM 458.985,$391.00,,
Supply,Screw Lock TI 5X90MM 458.990,$391.00,,
Supply,Screw Lock TI 5X95MM 458.995,$391.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X10MM 02.211.010,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X12MM 02.211.012,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X14MM 02.211.014,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X16MM 02.211.016,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X18MM 02.211.018,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X20MM 02.211.020,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X22MM 02.211.022,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X24MM 02.211.024,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X26MM 02.211.026,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X28MM 02.211.028,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X30MM 02.211.030,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X32MM 02.211.032,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X34MM 02.211.034,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X36MM 02.211.036,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X38MM 02.211.038,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X40MM 02.211.040,$353.00,,
Supply,SCREW LOCK VA SLF TPG 2.7X42MM 02.211.042,$353.00,,
